TERM,SUBJECT,CATALOG_NBR,CLASS_SECTION,FULL_NAME
1175,AEM,2011,002,AEM 2011
1175,AEM,3031,002,AEM 3031
1175,CHMB,5818,001,CHMB 5818
1175,CI,5696,101,CI 5696
1175,CI,5981,200,CI 5981
1175,CI,5986,200,CI 5986
1175,CI,5987,200,CI 5987
1175,DDS,6492,001,DDS 6492
1175,ESCI,1006,101,ESCI 1006
1175,ESCI,1006,102,ESCI 1006
1175,FOST,3201,500,FOST 3201
1175,FOST,3202,500,FOST 3202
1175,FOST,3203,500,FOST 3203
1175,FOST,3590,500,FOST 3590
1175,GEOG,1403,002,GEOG 1403
1175,LNDN,3343W,500,LNDN 3343W
1175,LNDN,3375,500,LNDN 3375
1175,LNDN,3613,500,LNDN 3613
1175,MADR,4901,500,MADR 4901
1175,MED,7500,081,MED 7500
1175,MONT,3701,500,MONT 3701
1175,MRCO,3599,500,MRCO 3599
1175,PHYS,1201W,102,PHYS 1201W
1175,PHYS,1201W,104,PHYS 1201W
1175,PHYS,1201W,106,PHYS 1201W
1175,PHYS,1202W,102,PHYS 1202W
1175,PHYS,1202W,104,PHYS 1202W
1175,ROME,3013,500,ROME 3013
1175,SDNY,3375,500,SDNY 3375
1175,SFS,3500,500,SFS 3500
1175,SFS,3520,500,SFS 3520
1175,SFS,3530,500,SFS 3530
1175,SFS,3540,500,SFS 3540
1175,SFS,3550,500,SFS 3550
1175,SFS,3560,500,SFS 3560
1175,SFS,3570,500,SFS 3570
1175,SFS,3580,500,SFS 3580
1175,SFS,4930,500,SFS 4930
1175,SOC,3811,002,SOC 3811
1175,SPAN,1003,500,SPAN 1003
1175,SPAN,1004,500,SPAN 1004
1175,STAT,3011,002,STAT 3011
1175,STAT,3011,003,STAT 3011
1175,STAT,3011,004,STAT 3011
1175,STAT,3021,002,STAT 3021
1175,STAT,3022,002,STAT 3022
1175,STAT,3022,003,STAT 3022
1175,STAT,3032,002,STAT 3032
1175,STAT,3701,002,STAT 3701
1175,TLDO,3024,500,TLDO 3024
1175,TLDO,3105W,500,TLDO 3105W
1175,TLDO,3234,500,TLDO 3234
1175,TLDO,3236,500,TLDO 3236
1175,TLDO,3302,500,TLDO 3302
1175,TLDO,3502,500,TLDO 3502
1175,VMBA,5707,001,VMBA 5707
1179,ADES,2213,002,ADES 2213
1179,ADES,2213,004,ADES 2213
1179,ADES,2213,005,ADES 2213
1179,ADES,2213,007,ADES 2213
1179,AEM,2011,002,AEM 2011
1179,AEM,2011,003,AEM 2011
1179,AEM,2011,004,AEM 2011
1179,AEM,2011,005,AEM 2011
1179,AEM,2011,006,AEM 2011
1179,AEM,2011,007,AEM 2011
1179,AEM,2012,003,AEM 2012
1179,AEM,2021,002,AEM 2021
1179,AEM,2021,003,AEM 2021
1179,AEM,2021,004,AEM 2021
1179,AEM,2021,005,AEM 2021
1179,AEM,2021,006,AEM 2021
1179,AEM,2021,007,AEM 2021
1179,AEM,3031,002,AEM 3031
1179,AEM,3031,003,AEM 3031
1179,AEM,3031,004,AEM 3031
1179,AEM,3031,005,AEM 3031
1179,AEM,3031,006,AEM 3031
1179,AEM,4331,002,AEM 4331
1179,AEM,4331,003,AEM 4331
1179,AEM,4331,004,AEM 4331
1179,AEM,4331,005,AEM 4331
1179,AEM,4602W,002,AEM 4602W
1179,AEM,4602W,003,AEM 4602W
1179,AEM,4602W,004,AEM 4602W
1179,AEM,4602W,005,AEM 4602W
1179,AEM,4602W,006,AEM 4602W
1179,AEM,4602W,007,AEM 4602W
1179,AEM,8888,001,AEM 8888
1179,APSC,8888,001,APSC 8888
1179,AST,8444,001,AST 8444
1179,BA,4994H,001,BA 4994H
1179,BBE,8777,001,BBE 8777
1179,BIOC,8888,001,BIOC 8888
1179,BMEN,8888,001,BMEN 8888
1179,CEGE,8666,001,CEGE 8666
1179,CHEM,4311W,002,CHEM 4311W
1179,CHEM,4311W,003,CHEM 4311W
1179,CHMB,5800,001,CHMB 5800
1179,CHMB,5802,001,CHMB 5802
1179,CHMB,5810,001,CHMB 5810
1179,CHMB,5811,001,CHMB 5811
1179,CHMB,5817,001,CHMB 5817
1179,CI,5213,300,CI 5213
1179,CI,5214,300,CI 5214
1179,CSCI,8666,001,CSCI 8666
1179,CSCI,8888,001,CSCI 8888
1179,DES,1101W,002,DES 1101W
1179,DES,1101W,003,DES 1101W
1179,DES,1101W,004,DES 1101W
1179,DES,1101W,005,DES 1101W
1179,DES,1101W,006,DES 1101W
1179,DES,1111,002,DES 1111
1179,DES,1111,003,DES 1111
1179,DES,1111,005,DES 1111
1179,ECDR,3011W,500,ECDR 3011W
1179,ECDR,3030W,500,ECDR 3030W
1179,ECON,1101,002,ECON 1101
1179,ECON,1101,003,ECON 1101
1179,ECON,1101,004,ECON 1101
1179,ECON,1101,005,ECON 1101
1179,ECON,1101,006,ECON 1101
1179,ECON,1101,007,ECON 1101
1179,ECON,1101,008,ECON 1101
1179,ECON,1101,009,ECON 1101
1179,ECON,1101,010,ECON 1101
1179,ECON,1101,011,ECON 1101
1179,ECON,1101,013,ECON 1101
1179,ECON,1101,015,ECON 1101
1179,ECON,1101,016,ECON 1101
1179,ECON,1101,018,ECON 1101
1179,ECON,1101,019,ECON 1101
1179,ECON,1101,020,ECON 1101
1179,ECON,1101,021,ECON 1101
1179,ECON,1101,022,ECON 1101
1179,ECON,1101,023,ECON 1101
1179,ECON,1101,025,ECON 1101
1179,ECON,1101,026,ECON 1101
1179,ECON,1101,027,ECON 1101
1179,ECON,1101,028,ECON 1101
1179,ECON,1101,029,ECON 1101
1179,ECON,1101,030,ECON 1101
1179,ECON,1101,032,ECON 1101
1179,ECON,1101,033,ECON 1101
1179,ECON,1101,034,ECON 1101
1179,ECON,1101,035,ECON 1101
1179,ECON,1101,037,ECON 1101
1179,ECON,1101,041,ECON 1101
1179,ECON,1101,043,ECON 1101
1179,ECON,1101,045,ECON 1101
1179,ECON,1101,055,ECON 1101
1179,ECON,1101,063,ECON 1101
1179,ECON,1101,065,ECON 1101
1179,ECON,1101,067,ECON 1101
1179,ECON,1101,068,ECON 1101
1179,ECON,1101,071,ECON 1101
1179,ECON,1101,074,ECON 1101
1179,ECON,1101,075,ECON 1101
1179,ECON,1102,002,ECON 1102
1179,ECON,1102,003,ECON 1102
1179,ECON,1102,004,ECON 1102
1179,ECON,1102,005,ECON 1102
1179,ECON,1102,006,ECON 1102
1179,ECON,1102,007,ECON 1102
1179,ECON,1102,031,ECON 1102
1179,ECON,1102,033,ECON 1102
1179,ECON,1102,040,ECON 1102
1179,ECON,3101,002,ECON 3101
1179,ECON,3101,003,ECON 3101
1179,ECON,3101,004,ECON 3101
1179,ECON,3101,005,ECON 3101
1179,ECON,3101,006,ECON 3101
1179,ECON,3101,007,ECON 3101
1179,ECON,3101,008,ECON 3101
1179,ECON,3101,009,ECON 3101
1179,ECON,3102,002,ECON 3102
1179,ECON,3102,003,ECON 3102
1179,ECON,3102,004,ECON 3102
1179,ECON,3102,005,ECON 3102
1179,ECON,3951,001,ECON 3951
1179,ECON,3960,001,ECON 3960
1179,ECON,4211,002,ECON 4211
1179,ECON,4261,002,ECON 4261
1179,ECON,4261,003,ECON 4261
1179,ECON,4311,001,ECON 4311
1179,ECON,4317,001,ECON 4317
1179,ECON,4331W,001,ECON 4331W
1179,ECON,4331W,002,ECON 4331W
1179,ECON,4337,001,ECON 4337
1179,ECON,4531,001,ECON 4531
1179,ECON,4631,001,ECON 4631
1179,ECON,4721,001,ECON 4721
1179,ECON,4721,002,ECON 4721
1179,ECON,4751,001,ECON 4751
1179,ECON,4751,002,ECON 4751
1179,ECON,4821,001,ECON 4821
1179,ECON,4831,001,ECON 4831
1179,ECON,8101,002,ECON 8101
1179,ECON,8102,002,ECON 8102
1179,ECON,8105,002,ECON 8105
1179,ECON,8106,002,ECON 8106
1179,ECON,8205,002,ECON 8205
1179,ECON,8206,002,ECON 8206
1179,EEB,8888,001,EEB 8888
1179,ENGL,1001W,002,ENGL 1001W
1179,ENGL,1001W,003,ENGL 1001W
1179,ENGL,1001W,004,ENGL 1001W
1179,ENGL,1001W,005,ENGL 1001W
1179,ENGL,1181W,002,ENGL 1181W
1179,ENGL,1181W,003,ENGL 1181W
1179,ENGL,1301W,002,ENGL 1301W
1179,ENGL,1301W,003,ENGL 1301W
1179,ENGL,1301W,004,ENGL 1301W
1179,ENGL,1301W,005,ENGL 1301W
1179,ENGL,1301W,006,ENGL 1301W
1179,ENGL,1301W,007,ENGL 1301W
1179,ENGL,3003W,002,ENGL 3003W
1179,ENGL,3003W,003,ENGL 3003W
1179,ENGL,3005W,002,ENGL 3005W
1179,ENGL,3005W,003,ENGL 3005W
1179,ENGL,3005W,004,ENGL 3005W
1179,ENGL,3005W,005,ENGL 3005W
1179,ENT,8777,001,ENT 8777
1179,ENT,8888,001,ENT 8888
1179,ESCI,1007,102,ESCI 1007
1179,ESCI,1007,103,ESCI 1007
1179,ESCI,1007,104,ESCI 1007
1179,ESCI,1007,105,ESCI 1007
1179,ESCI,1007,107,ESCI 1007
1179,ESCI,8666,001,ESCI 8666
1179,ESCI,8888,001,ESCI 8888
1179,ESCI,8994,001,ESCI 8994
1179,FOST,1201,501,FOST 1201
1179,FOST,1202,501,FOST 1202
1179,FOST,1500,501,FOST 1500
1179,FOST,1530,501,FOST 1530
1179,FOST,3201,501,FOST 3201
1179,FOST,3202,501,FOST 3202
1179,FOST,3203,501,FOST 3203
1179,FOST,3204,501,FOST 3204
1179,FOST,3205,501,FOST 3205
1179,FOST,3206,501,FOST 3206
1179,FOST,3500,501,FOST 3500
1179,FOST,3530,501,FOST 3530
1179,FOST,3540,501,FOST 3540
1179,FOST,3590,501,FOST 3590
1179,FREN,8888,001,FREN 8888
1179,FSCN,4291,001,FSCN 4291
1179,FSCN,8777,001,FSCN 8777
1179,GEOG,1301W,002,GEOG 1301W
1179,GEOG,1301W,003,GEOG 1301W
1179,GEOG,1301W,004,GEOG 1301W
1179,GEOG,1301W,005,GEOG 1301W
1179,GEOG,1403,002,GEOG 1403
1179,GEOG,1403,003,GEOG 1403
1179,GEOG,1403,005,GEOG 1403
1179,GEOG,1403,006,GEOG 1403
1179,GEOG,1403,007,GEOG 1403
1179,GEOG,1403,008,GEOG 1403
1179,GEOG,1403,010,GEOG 1403
1179,GEOG,1403,011,GEOG 1403
1179,GEOG,1403,012,GEOG 1403
1179,GEOG,1403,013,GEOG 1403
1179,GEOG,1403,014,GEOG 1403
1179,GEOG,1403,015,GEOG 1403
1179,GEOG,1403,016,GEOG 1403
1179,GEOG,1403,017,GEOG 1403
1179,GEOG,1403,018,GEOG 1403
1179,GEOG,1403,019,GEOG 1403
1179,GEOG,3561,002,GEOG 3561
1179,GEOG,3561,003,GEOG 3561
1179,GEOG,8888,001,GEOG 8888
1179,GIS,5571,002,GIS 5571
1179,HECU,3555W,001,HECU 3555W
1179,HECU,3556,001,HECU 3556
1179,HECU,3592,001,HECU 3592
1179,HIST,3980W,001,HIST 3980W
1179,HIST,8444,001,HIST 8444
1179,HORT,1001,004,HORT 1001
1179,IBUS,3501,501,IBUS 3501
1179,IBUS,3502,501,IBUS 3502
1179,IBUS,3503,501,IBUS 3503
1179,IBUS,3504,501,IBUS 3504
1179,IBUS,3505,501,IBUS 3505
1179,INMD,6822,001,INMD 6822
1179,INMD,7101,001,INMD 7101
1179,LING,1701,002,LING 1701
1179,LING,1701,003,LING 1701
1179,LING,3001,002,LING 3001
1179,LING,3001,003,LING 3001
1179,LING,3001,004,LING 3001
1179,LING,3001,051,LING 3001
1179,LING,3001,052,LING 3001
1179,LNDN,3217W,500,LNDN 3217W
1179,LNDN,3323,500,LNDN 3323
1179,LNDN,3343W,500,LNDN 3343W
1179,LNDN,3375,500,LNDN 3375
1179,LNDN,3523,500,LNDN 3523
1179,LNDN,3733,500,LNDN 3733
1179,LNDN,3752,500,LNDN 3752
1179,MATH,1031,011,MATH 1031
1179,MATH,1031,012,MATH 1031
1179,MATH,1031,021,MATH 1031
1179,MATH,1031,023,MATH 1031
1179,MATH,1031,024,MATH 1031
1179,MATH,1031,031,MATH 1031
1179,MATH,1031,032,MATH 1031
1179,MATH,1031,033,MATH 1031
1179,MATH,1031,034,MATH 1031
1179,MATH,1031,041,MATH 1031
1179,MATH,1031,042,MATH 1031
1179,MATH,1031,043,MATH 1031
1179,MATH,1051,011,MATH 1051
1179,MATH,1051,012,MATH 1051
1179,MATH,1051,013,MATH 1051
1179,MATH,1051,014,MATH 1051
1179,MATH,1051,021,MATH 1051
1179,MATH,1051,022,MATH 1051
1179,MATH,1051,023,MATH 1051
1179,MATH,1051,024,MATH 1051
1179,MATH,1051,031,MATH 1051
1179,MATH,1051,032,MATH 1051
1179,MATH,1051,033,MATH 1051
1179,MATH,1051,034,MATH 1051
1179,MATH,1272,023,MATH 1272
1179,MATH,8666,001,MATH 8666
1179,ME,8666,001,ME 8666
1179,ME,8777,001,ME 8777
1179,MICA,8888,001,MICA 8888
1179,MSID,4001,500,MSID 4001
1179,MSID,4002,500,MSID 4002
1179,MSID,4003,500,MSID 4003
1179,MUS,8999,001,MUS 8999
1179,OLPD,3330,500,OLPD 3330
1179,OLPD,3330,505,OLPD 3330
1179,OLPD,5095,001,OLPD 5095
1179,OLPD,8095,001,OLPD 8095
1179,PHIL,1001,002,PHIL 1001
1179,PHIL,1001,003,PHIL 1001
1179,PHIL,1001,004,PHIL 1001
1179,PHIL,1001,005,PHIL 1001
1179,PHIL,1002W,002,PHIL 1002W
1179,PHIL,1002W,003,PHIL 1002W
1179,PHIL,1004W,002,PHIL 1004W
1179,PHIL,1004W,003,PHIL 1004W
1179,PHIL,1004W,005,PHIL 1004W
1179,PHIL,3305,002,PHIL 3305
1179,PHIL,3305,003,PHIL 3305
1179,PHIL,3607,002,PHIL 3607
1179,PHIL,3607,003,PHIL 3607
1179,PHIL,5201,002,PHIL 5201
1179,PHM,8888,001,PHM 8888
1179,PHYS,1201W,205,PHYS 1201W
1179,PHYS,5001,002,PHYS 5001
1179,PHYS,8994,001,PHYS 8994
1179,PSY,4902V,001,PSY 4902V
1179,PSY,4993,001,PSY 4993
1179,PUBH,8666,003,PUBH 8666
1179,SFS,2050,500,SFS 2050
1179,SFS,3020,500,SFS 3020
1179,SFS,3710,500,SFS 3710
1179,SFS,3720,500,SFS 3720
1179,SFS,3740,500,SFS 3740
1179,SFS,3770,500,SFS 3770
1179,SFS,3820,500,SFS 3820
1179,SFS,4910W,500,SFS 4910W
1179,SOC,1001,002,SOC 1001
1179,SOC,1001,003,SOC 1001
1179,SOC,1001,004,SOC 1001
1179,SOC,1001,005,SOC 1001
1179,SOC,1001,006,SOC 1001
1179,SOC,1001,007,SOC 1001
1179,SOC,1001,008,SOC 1001
1179,SOC,1001,009,SOC 1001
1179,SOC,1001,016,SOC 1001
1179,SOC,1001,017,SOC 1001
1179,SOC,1001,018,SOC 1001
1179,SOC,1001,019,SOC 1001
1179,SOC,1001,020,SOC 1001
1179,SOC,1001,021,SOC 1001
1179,SOC,1001,022,SOC 1001
1179,SOC,1001,023,SOC 1001
1179,SOC,1001,031,SOC 1001
1179,SOC,1001,032,SOC 1001
1179,SOC,1001,033,SOC 1001
1179,SOC,1001,034,SOC 1001
1179,SOC,1001,035,SOC 1001
1179,SOC,3801,002,SOC 3801
1179,SOC,3801,003,SOC 3801
1179,SOC,3801,004,SOC 3801
1179,SOC,3801,005,SOC 3801
1179,SOC,3801,010,SOC 3801
1179,SOC,3801,011,SOC 3801
1179,SOC,3811,002,SOC 3811
1179,SOC,3811,003,SOC 3811
1179,SOC,3811,004,SOC 3811
1179,SOC,3811,005,SOC 3811
1179,SOC,3811,006,SOC 3811
1179,SOC,3811,007,SOC 3811
1179,SOC,4093,001,SOC 4093
1179,SOC,5811,002,SOC 5811
1179,SOC,8888,001,SOC 8888
1179,STAT,1001,002,STAT 1001
1179,STAT,3011,002,STAT 3011
1179,STAT,3011,003,STAT 3011
1179,STAT,3011,004,STAT 3011
1179,STAT,3011,006,STAT 3011
1179,STAT,3011,007,STAT 3011
1179,STAT,3011,008,STAT 3011
1179,STAT,3011,010,STAT 3011
1179,STAT,3011,011,STAT 3011
1179,STAT,3011,012,STAT 3011
1179,STAT,3011,014,STAT 3011
1179,STAT,3011,015,STAT 3011
1179,STAT,3011,016,STAT 3011
1179,STAT,3011,018,STAT 3011
1179,STAT,3021,002,STAT 3021
1179,STAT,3021,003,STAT 3021
1179,STAT,3021,004,STAT 3021
1179,STAT,3021,006,STAT 3021
1179,STAT,3021,007,STAT 3021
1179,STAT,3021,008,STAT 3021
1179,STAT,3021,011,STAT 3021
1179,STAT,3021,012,STAT 3021
1179,STAT,3022,002,STAT 3022
1179,STAT,3022,003,STAT 3022
1179,STAT,3022,005,STAT 3022
1179,STAT,3022,006,STAT 3022
1179,STAT,3032,002,STAT 3032
1179,STAT,3032,003,STAT 3032
1179,STAT,3032,004,STAT 3032
1179,STAT,3032,006,STAT 3032
1179,STAT,3032,007,STAT 3032
1179,STAT,3032,008,STAT 3032
1179,STAT,4051,002,STAT 4051
1179,STAT,4051,003,STAT 4051
1179,STAT,4052,002,STAT 4052
1179,STAT,4101,002,STAT 4101
1179,STAT,4101,003,STAT 4101
1179,STAT,4102,002,STAT 4102
1179,STAT,4102,003,STAT 4102
1179,STAT,5021,002,STAT 5021
1179,STAT,5021,003,STAT 5021
1179,STAT,5101,002,STAT 5101
1179,STAT,5101,003,STAT 5101
1179,STAT,5101,004,STAT 5101
1179,STAT,5102,002,STAT 5102
1179,STAT,5102,003,STAT 5102
1179,STAT,5102,004,STAT 5102
1179,STAT,5302,002,STAT 5302
1179,STAT,5302,004,STAT 5302
1179,STAT,5303,002,STAT 5303
1179,STAT,8051,002,STAT 8051
1179,TH,3391,501,TH 3391
1179,TH,3392,501,TH 3392
1179,TH,3393,501,TH 3393
1179,VMBA,5702,001,VMBA 5702
1179,VMBA,5703,001,VMBA 5703
1179,VMBA,5706,001,VMBA 5706
1179,VMED,8888,001,VMED 8888
1183,AEM,2011,002,AEM 2011
1183,AEM,2011,003,AEM 2011
1183,AEM,2011,004,AEM 2011
1183,AEM,2012,002,AEM 2012
1183,AEM,2012,003,AEM 2012
1183,AEM,2012,004,AEM 2012
1183,AEM,2021,002,AEM 2021
1183,AEM,2021,003,AEM 2021
1183,AEM,2021,004,AEM 2021
1183,AEM,3031,002,AEM 3031
1183,AEM,3031,003,AEM 3031
1183,AEM,3031,004,AEM 3031
1183,AEM,3031,005,AEM 3031
1183,AEM,3031,006,AEM 3031
1183,AEM,3031,007,AEM 3031
1183,AEM,3031,008,AEM 3031
1183,AEM,3031,009,AEM 3031
1183,AEM,3031,011,AEM 3031
1183,AEM,3031,012,AEM 3031
1183,AEM,4601,002,AEM 4601
1183,AEM,4601,003,AEM 4601
1183,AEM,4601,004,AEM 4601
1183,AEM,4601,005,AEM 4601
1183,AEM,4601,006,AEM 4601
1183,AEM,4601,007,AEM 4601
1183,AEM,4601,008,AEM 4601
1183,AEM,8666,001,AEM 8666
1183,AMST,8888,001,AMST 8888
1183,ANSC,8777,001,ANSC 8777
1183,ANTH,1001,002,ANTH 1001
1183,ANTH,1001,003,ANTH 1001
1183,ANTH,1001,004,ANTH 1001
1183,ANTH,1001,005,ANTH 1001
1183,ANTH,1001,006,ANTH 1001
1183,ANTH,1001,007,ANTH 1001
1183,ANTH,1001,008,ANTH 1001
1183,ANTH,1001,009,ANTH 1001
1183,ANTH,1001,010,ANTH 1001
1183,ANTH,1001,011,ANTH 1001
1183,ANTH,1001,013,ANTH 1001
1183,ANTH,3405,002,ANTH 3405
1183,ARCH,2281,002,ARCH 2281
1183,ARCH,2281,003,ARCH 2281
1183,ARCH,2281,004,ARCH 2281
1183,ARCH,2281,005,ARCH 2281
1183,ARCH,2281,006,ARCH 2281
1183,ARCH,2281,007,ARCH 2281
1183,ARCH,3412,003,ARCH 3412
1183,ARCH,3412,006,ARCH 3412
1183,ARCH,3412,008,ARCH 3412
1183,ARCH,3412,009,ARCH 3412
1183,ARCH,3412,010,ARCH 3412
1183,ARGN,1004,503,ARGN 1004
1183,ARGN,3005,503,ARGN 3005
1183,ARGN,3009,503,ARGN 3009
1183,ARGN,3104W,503,ARGN 3104W
1183,ARGN,3640,503,ARGN 3640
1183,BA,4994H,001,BA 4994H
1183,BA,8444,001,BA 8444
1183,BA,8888,001,BA 8888
1183,BBE,8777,001,BBE 8777
1183,BBE,8888,001,BBE 8888
1183,BIOC,8888,001,BIOC 8888
1183,CEGE,8666,001,CEGE 8666
1183,CHEM,8666,001,CHEM 8666
1183,CHMB,5804,001,CHMB 5804
1183,CHMB,5805,001,CHMB 5805
1183,CHMB,5806,001,CHMB 5806
1183,CHMB,5813,001,CHMB 5813
1183,CHMB,5815,001,CHMB 5815
1183,CHMB,5816,001,CHMB 5816
1183,CHMB,5818,001,CHMB 5818
1183,CI,5985,200,CI 5985
1183,CLA,1052,001,CLA 1052
1183,COMM,3970,002,COMM 3970
1183,CSCI,8666,001,CSCI 8666
1183,CSE,1511,800,CSE 1511
1183,CSE,1512,800,CSE 1512
1183,CVM,6966,001,CVM 6966
1183,DBLN,3012,503,DBLN 3012
1183,DDS,6233,001,DDS 6233
1183,DES,8888,001,DES 8888
1183,DH,3151,001,DH 3151
1183,ECDR,3011W,503,ECDR 3011W
1183,ECDR,3030W,503,ECDR 3030W
1183,ECON,1101,002,ECON 1101
1183,ECON,1101,003,ECON 1101
1183,ECON,1101,004,ECON 1101
1183,ECON,1101,005,ECON 1101
1183,ECON,1101,006,ECON 1101
1183,ECON,1101,008,ECON 1101
1183,ECON,1101,009,ECON 1101
1183,ECON,1101,010,ECON 1101
1183,ECON,1101,011,ECON 1101
1183,ECON,1101,018,ECON 1101
1183,ECON,1101,019,ECON 1101
1183,ECON,1101,020,ECON 1101
1183,ECON,1101,021,ECON 1101
1183,ECON,1101,022,ECON 1101
1183,ECON,1101,025,ECON 1101
1183,ECON,1101,034,ECON 1101
1183,ECON,1101,037,ECON 1101
1183,ECON,1101,039,ECON 1101
1183,ECON,1101,043,ECON 1101
1183,ECON,1101,045,ECON 1101
1183,ECON,1101,047,ECON 1101
1183,ECON,1101,050,ECON 1101
1183,ECON,1101,051,ECON 1101
1183,ECON,1102,002,ECON 1102
1183,ECON,1102,003,ECON 1102
1183,ECON,1102,004,ECON 1102
1183,ECON,1102,005,ECON 1102
1183,ECON,1102,006,ECON 1102
1183,ECON,1102,007,ECON 1102
1183,ECON,1102,008,ECON 1102
1183,ECON,1102,014,ECON 1102
1183,ECON,1102,015,ECON 1102
1183,ECON,1102,017,ECON 1102
1183,ECON,1102,018,ECON 1102
1183,ECON,1102,019,ECON 1102
1183,ECON,1102,020,ECON 1102
1183,ECON,1102,021,ECON 1102
1183,ECON,1102,022,ECON 1102
1183,ECON,1102,023,ECON 1102
1183,ECON,1102,024,ECON 1102
1183,ECON,1102,026,ECON 1102
1183,ECON,1102,028,ECON 1102
1183,ECON,1102,030,ECON 1102
1183,ECON,1102,032,ECON 1102
1183,ECON,1102,034,ECON 1102
1183,ECON,1102,036,ECON 1102
1183,ECON,3101,002,ECON 3101
1183,ECON,3101,003,ECON 3101
1183,ECON,3101,004,ECON 3101
1183,ECON,3101,005,ECON 3101
1183,ECON,3101,006,ECON 3101
1183,ECON,3101,007,ECON 3101
1183,ECON,3101,008,ECON 3101
1183,ECON,3102,003,ECON 3102
1183,ECON,3102,004,ECON 3102
1183,ECON,3102,005,ECON 3102
1183,ECON,3951,001,ECON 3951
1183,ECON,4261,002,ECON 4261
1183,ECON,4261,003,ECON 4261
1183,ECON,4261,004,ECON 4261
1183,ECON,4311,001,ECON 4311
1183,ECON,4317,001,ECON 4317
1183,ECON,4331W,001,ECON 4331W
1183,ECON,4331W,002,ECON 4331W
1183,ECON,4337,001,ECON 4337
1183,ECON,4432W,002,ECON 4432W
1183,ECON,4531,001,ECON 4531
1183,ECON,4631,001,ECON 4631
1183,ECON,4721,001,ECON 4721
1183,ECON,4731,001,ECON 4731
1183,ECON,4751,001,ECON 4751
1183,ECON,4751,002,ECON 4751
1183,ECON,4821,001,ECON 4821
1183,ECON,4831,001,ECON 4831
1183,ECON,8103,002,ECON 8103
1183,ECON,8104,002,ECON 8104
1183,ECON,8107,002,ECON 8107
1183,ECON,8108,002,ECON 8108
1183,ECON,8207,002,ECON 8207
1183,ECON,8444,001,ECON 8444
1183,EE,8666,001,EE 8666
1183,EE,8777,001,EE 8777
1183,ENGL,1201W,002,ENGL 1201W
1183,ENGL,1201W,003,ENGL 1201W
1183,ENGL,1201W,004,ENGL 1201W
1183,ENGL,1201W,005,ENGL 1201W
1183,ENGL,1201W,006,ENGL 1201W
1183,ENGL,1201W,007,ENGL 1201W
1183,ENGL,3004W,002,ENGL 3004W
1183,ENGL,3004W,003,ENGL 3004W
1183,ENGL,3006W,002,ENGL 3006W
1183,ENGL,3006W,003,ENGL 3006W
1183,ENGL,3006W,004,ENGL 3006W
1183,ENGL,8444,001,ENGL 8444
1183,ESCI,8888,001,ESCI 8888
1183,ESCI,8994,001,ESCI 8994
1183,FLOR,1001,502,FLOR 1001
1183,FLOR,3004,502,FLOR 3004
1183,FLOR,3005,502,FLOR 3005
1183,FLOR,3007,502,FLOR 3007
1183,FLOR,3008,502,FLOR 3008
1183,FLOR,3009,502,FLOR 3009
1183,FLOR,3010W,502,FLOR 3010W
1183,FLOR,3012,502,FLOR 3012
1183,FLOR,3346,502,FLOR 3346
1183,FOST,1201,502,FOST 1201
1183,FOST,1202,502,FOST 1202
1183,FOST,1500,502,FOST 1500
1183,FOST,1530,502,FOST 1530
1183,FOST,1540,502,FOST 1540
1183,FOST,3201,502,FOST 3201
1183,FOST,3202,502,FOST 3202
1183,FOST,3203,502,FOST 3203
1183,FOST,3204,502,FOST 3204
1183,FOST,3205,502,FOST 3205
1183,FOST,3206,502,FOST 3206
1183,FOST,3207,502,FOST 3207
1183,FOST,3208,502,FOST 3208
1183,FOST,3209,502,FOST 3209
1183,FOST,3410,502,FOST 3410
1183,FOST,3420,502,FOST 3420
1183,FOST,3500,502,FOST 3500
1183,FOST,3530,502,FOST 3530
1183,FOST,3540,502,FOST 3540
1183,FOST,3590,502,FOST 3590
1183,FREN,8888,001,FREN 8888
1183,FSCN,8777,001,FSCN 8777
1183,GEOG,1301W,003,GEOG 1301W
1183,GEOG,1301W,004,GEOG 1301W
1183,GEOG,1301W,005,GEOG 1301W
1183,GEOG,1301W,006,GEOG 1301W
1183,GEOG,1403,002,GEOG 1403
1183,GEOG,1403,004,GEOG 1403
1183,GEOG,1403,005,GEOG 1403
1183,GEOG,1403,006,GEOG 1403
1183,GEOG,1403,007,GEOG 1403
1183,GEOG,1403,008,GEOG 1403
1183,GEOG,1403,009,GEOG 1403
1183,GEOG,1403,010,GEOG 1403
1183,GEOG,1403,011,GEOG 1403
1183,GEOG,1403,012,GEOG 1403
1183,GEOG,1403,014,GEOG 1403
1183,GEOG,1403,015,GEOG 1403
1183,GEOG,1403,016,GEOG 1403
1183,GEOG,1403,017,GEOG 1403
1183,GEOG,1403,018,GEOG 1403
1183,GEOG,3511,002,GEOG 3511
1183,GEOG,3511,003,GEOG 3511
1183,GWSS,1002,002,GWSS 1002
1183,GWSS,1002,004,GWSS 1002
1183,HIST,1362,002,HIST 1362
1183,HIST,1362,003,HIST 1362
1183,HIST,3980W,001,HIST 3980W
1183,HIST,8888,001,HIST 8888
1183,HORT,3090,001,HORT 3090
1183,HSM,3521,101,HSM 3521
1183,IBUS,3501,501,IBUS 3501
1183,IBUS,3502,501,IBUS 3502
1183,IBUS,3503,501,IBUS 3503
1183,IBUS,3504,501,IBUS 3504
1183,IBUS,3505,501,IBUS 3505
