TERM,TERM_DESCR,INSTITUTION,CAMPUS,SUBJECT,CATALOG_NBR,CLASS_SECTION,COMPONENT_MAIN,DESCR,CRSE_GRADE_OFF,CLASS_HDCNT,GRADE_HDCNT,INSTR_ROLE,HR_NAME,JOBCODE_DESCR,UM_JOBCODE_GROUP,INTERNET_ID
1235,Sum 2023,UMNTC,UMNTC,ASL,1701,102,DIS,ASL I,F,17,1,PI,"Penny,Jonathan Charles",Education Program Spec 1,AP,jcpenny
1235,Sum 2023,UMNTC,UMNTC,ASL,1701,102,DIS,ASL I,S,17,1,PI,"Penny,Jonathan Charles",Education Program Spec 1,AP,jcpenny
1235,Sum 2023,UMNTC,UMNTC,ASL,1701,102,DIS,ASL I,W,17,1,PI,"Penny,Jonathan Charles",Education Program Spec 1,AP,jcpenny
1235,Sum 2023,UMNTC,UMNTC,ASL,1702,1,DIS,ASL II,A,21,8,PI,"Dolezal,Leah Mary",Senior Teaching Specialist,AP,ldolezal
1235,Sum 2023,UMNTC,UMNTC,ASL,1702,1,DIS,ASL II,A-,21,2,PI,"Dolezal,Leah Mary",Senior Teaching Specialist,AP,ldolezal
1235,Sum 2023,UMNTC,UMNTC,ASL,1702,1,DIS,ASL II,B,21,1,PI,"Dolezal,Leah Mary",Senior Teaching Specialist,AP,ldolezal
1235,Sum 2023,UMNTC,UMNTC,ASL,1702,1,DIS,ASL II,B+,21,2,PI,"Dolezal,Leah Mary",Senior Teaching Specialist,AP,ldolezal
1235,Sum 2023,UMNTC,UMNTC,ASL,1702,1,DIS,ASL II,B-,21,1,PI,"Dolezal,Leah Mary",Senior Teaching Specialist,AP,ldolezal
1235,Sum 2023,UMNTC,UMNTC,ASL,1702,1,DIS,ASL II,C,21,3,PI,"Dolezal,Leah Mary",Senior Teaching Specialist,AP,ldolezal
1235,Sum 2023,UMNTC,UMNTC,ASL,1702,1,DIS,ASL II,F,21,1,PI,"Dolezal,Leah Mary",Senior Teaching Specialist,AP,ldolezal
1235,Sum 2023,UMNTC,UMNTC,ASL,1702,1,DIS,ASL II,S,21,3,PI,"Dolezal,Leah Mary",Senior Teaching Specialist,AP,ldolezal
1235,Sum 2023,UMNTC,UMNTC,ASL,1702,2,DIS,ASL II,A,19,8,PI,"McCluskey,Nishani",Teaching Specialist,AP,nmcclusk
1235,Sum 2023,UMNTC,UMNTC,ASL,1702,2,DIS,ASL II,A-,19,6,PI,"McCluskey,Nishani",Teaching Specialist,AP,nmcclusk
1235,Sum 2023,UMNTC,UMNTC,ASL,1702,2,DIS,ASL II,B+,19,2,PI,"McCluskey,Nishani",Teaching Specialist,AP,nmcclusk
1235,Sum 2023,UMNTC,UMNTC,ASL,1702,2,DIS,ASL II,B-,19,1,PI,"McCluskey,Nishani",Teaching Specialist,AP,nmcclusk
1235,Sum 2023,UMNTC,UMNTC,ASL,1702,2,DIS,ASL II,F,19,1,PI,"McCluskey,Nishani",Teaching Specialist,AP,nmcclusk
1235,Sum 2023,UMNTC,UMNTC,ASL,1702,2,DIS,ASL II,N,19,1,PI,"McCluskey,Nishani",Teaching Specialist,AP,nmcclusk
1235,Sum 2023,UMNTC,UMNTC,ASL,3703,101,DIS,ASL III,A,15,1,PI,"Neubarth,Bradley E",Teaching Specialist,AP,neuba020
1235,Sum 2023,UMNTC,UMNTC,ASL,3703,101,DIS,ASL III,A-,15,2,PI,"Neubarth,Bradley E",Teaching Specialist,AP,neuba020
1235,Sum 2023,UMNTC,UMNTC,ASL,3703,101,DIS,ASL III,B,15,3,PI,"Neubarth,Bradley E",Teaching Specialist,AP,neuba020
1235,Sum 2023,UMNTC,UMNTC,ASL,3703,101,DIS,ASL III,B+,15,3,PI,"Neubarth,Bradley E",Teaching Specialist,AP,neuba020
1235,Sum 2023,UMNTC,UMNTC,ASL,3703,101,DIS,ASL III,B-,15,1,PI,"Neubarth,Bradley E",Teaching Specialist,AP,neuba020
1235,Sum 2023,UMNTC,UMNTC,ASL,3703,101,DIS,ASL III,C+,15,1,PI,"Neubarth,Bradley E",Teaching Specialist,AP,neuba020
1235,Sum 2023,UMNTC,UMNTC,ASL,3703,101,DIS,ASL III,S,15,3,PI,"Neubarth,Bradley E",Teaching Specialist,AP,neuba020
1235,Sum 2023,UMNTC,UMNTC,ASL,3703,101,DIS,ASL III,W,15,1,PI,"Neubarth,Bradley E",Teaching Specialist,AP,neuba020
1235,Sum 2023,UMNTC,UMNTC,ASL,3704,101,DIS,ASL IV,A-,13,3,PI,"Applebee,Shirley D",Teaching Specialist,AP,apple002
1235,Sum 2023,UMNTC,UMNTC,ASL,3704,101,DIS,ASL IV,B,13,2,PI,"Applebee,Shirley D",Teaching Specialist,AP,apple002
1235,Sum 2023,UMNTC,UMNTC,ASL,3704,101,DIS,ASL IV,B+,13,3,PI,"Applebee,Shirley D",Teaching Specialist,AP,apple002
1235,Sum 2023,UMNTC,UMNTC,ASL,3704,101,DIS,ASL IV,B-,13,1,PI,"Applebee,Shirley D",Teaching Specialist,AP,apple002
1235,Sum 2023,UMNTC,UMNTC,ASL,3704,101,DIS,ASL IV,S,13,4,PI,"Applebee,Shirley D",Teaching Specialist,AP,apple002
1235,Sum 2023,UMNTC,UMNTC,AST,1001,101,LAB,Explore Universe,A,15,9,PI,"Adams,Nico Tedeschi",,,
1235,Sum 2023,UMNTC,UMNTC,AST,1001,101,LAB,Explore Universe,A-,15,2,PI,"Adams,Nico Tedeschi",,,
1235,Sum 2023,UMNTC,UMNTC,AST,1001,101,LAB,Explore Universe,B-,15,1,PI,"Adams,Nico Tedeschi",,,
1235,Sum 2023,UMNTC,UMNTC,AST,1001,101,LAB,Explore Universe,C-,15,1,PI,"Adams,Nico Tedeschi",,,
1235,Sum 2023,UMNTC,UMNTC,AST,1001,101,LAB,Explore Universe,S,15,2,PI,"Adams,Nico Tedeschi",,,
1235,Sum 2023,UMNTC,UMNTC,BA,2051,1,LEC,Business Scenarios in Excel,A,36,6,PI,"Seeman,Nick Jon",Senior Teaching Specialist,AP,seem0040
1235,Sum 2023,UMNTC,UMNTC,BA,2051,1,LEC,Business Scenarios in Excel,A-,36,4,PI,"Seeman,Nick Jon",Senior Teaching Specialist,AP,seem0040
1235,Sum 2023,UMNTC,UMNTC,BA,2051,1,LEC,Business Scenarios in Excel,B,36,7,PI,"Seeman,Nick Jon",Senior Teaching Specialist,AP,seem0040
1235,Sum 2023,UMNTC,UMNTC,BA,2051,1,LEC,Business Scenarios in Excel,B+,36,8,PI,"Seeman,Nick Jon",Senior Teaching Specialist,AP,seem0040
1235,Sum 2023,UMNTC,UMNTC,BA,2051,1,LEC,Business Scenarios in Excel,B-,36,5,PI,"Seeman,Nick Jon",Senior Teaching Specialist,AP,seem0040
1235,Sum 2023,UMNTC,UMNTC,BA,2051,1,LEC,Business Scenarios in Excel,C,36,1,PI,"Seeman,Nick Jon",Senior Teaching Specialist,AP,seem0040
1235,Sum 2023,UMNTC,UMNTC,BA,2051,1,LEC,Business Scenarios in Excel,C-,36,1,PI,"Seeman,Nick Jon",Senior Teaching Specialist,AP,seem0040
1235,Sum 2023,UMNTC,UMNTC,BA,2051,1,LEC,Business Scenarios in Excel,D,36,1,PI,"Seeman,Nick Jon",Senior Teaching Specialist,AP,seem0040
1235,Sum 2023,UMNTC,UMNTC,BA,2051,1,LEC,Business Scenarios in Excel,W,36,3,PI,"Seeman,Nick Jon",Senior Teaching Specialist,AP,seem0040
1235,Sum 2023,UMNTC,UMNTC,BA,2051,2,LEC,Business Scenarios in Excel,A,16,6,PI,"Seeman,Nick Jon",Senior Teaching Specialist,AP,seem0040
1235,Sum 2023,UMNTC,UMNTC,BA,2051,2,LEC,Business Scenarios in Excel,B,16,3,PI,"Seeman,Nick Jon",Senior Teaching Specialist,AP,seem0040
1235,Sum 2023,UMNTC,UMNTC,BA,2051,2,LEC,Business Scenarios in Excel,B+,16,2,PI,"Seeman,Nick Jon",Senior Teaching Specialist,AP,seem0040
1235,Sum 2023,UMNTC,UMNTC,BA,2051,2,LEC,Business Scenarios in Excel,B-,16,1,PI,"Seeman,Nick Jon",Senior Teaching Specialist,AP,seem0040
1235,Sum 2023,UMNTC,UMNTC,BA,2051,2,LEC,Business Scenarios in Excel,C+,16,1,PI,"Seeman,Nick Jon",Senior Teaching Specialist,AP,seem0040
1235,Sum 2023,UMNTC,UMNTC,BA,2051,2,LEC,Business Scenarios in Excel,C-,16,2,PI,"Seeman,Nick Jon",Senior Teaching Specialist,AP,seem0040
1235,Sum 2023,UMNTC,UMNTC,BA,2051,2,LEC,Business Scenarios in Excel,W,16,1,PI,"Seeman,Nick Jon",Senior Teaching Specialist,AP,seem0040
1235,Sum 2023,UMNTC,UMNTC,BA,3033W,1,LEC,Bus Communication,A,27,1,PI,"Schrag,Adam",Senior Lecturer,AP,atschrag
1235,Sum 2023,UMNTC,UMNTC,BA,3033W,1,LEC,Bus Communication,A-,27,7,PI,"Schrag,Adam",Senior Lecturer,AP,atschrag
1235,Sum 2023,UMNTC,UMNTC,BA,3033W,1,LEC,Bus Communication,B,27,4,PI,"Schrag,Adam",Senior Lecturer,AP,atschrag
1235,Sum 2023,UMNTC,UMNTC,BA,3033W,1,LEC,Bus Communication,B+,27,11,PI,"Schrag,Adam",Senior Lecturer,AP,atschrag
1235,Sum 2023,UMNTC,UMNTC,BA,3033W,1,LEC,Bus Communication,B-,27,2,PI,"Schrag,Adam",Senior Lecturer,AP,atschrag
1235,Sum 2023,UMNTC,UMNTC,BA,3033W,1,LEC,Bus Communication,F,27,2,PI,"Schrag,Adam",Senior Lecturer,AP,atschrag
1235,Sum 2023,UMNTC,UMNTC,BA,3033W,2,LEC,Bus Communication,A,23,2,PI,"Bennett,Nat",Senior Lecturer,AP,nbennett
1235,Sum 2023,UMNTC,UMNTC,BA,3033W,2,LEC,Bus Communication,A-,23,11,PI,"Bennett,Nat",Senior Lecturer,AP,nbennett
1235,Sum 2023,UMNTC,UMNTC,BA,3033W,2,LEC,Bus Communication,B,23,3,PI,"Bennett,Nat",Senior Lecturer,AP,nbennett
1235,Sum 2023,UMNTC,UMNTC,BA,3033W,2,LEC,Bus Communication,B+,23,3,PI,"Bennett,Nat",Senior Lecturer,AP,nbennett
1235,Sum 2023,UMNTC,UMNTC,BA,3033W,2,LEC,Bus Communication,D,23,1,PI,"Bennett,Nat",Senior Lecturer,AP,nbennett
1235,Sum 2023,UMNTC,UMNTC,BA,3033W,2,LEC,Bus Communication,F,23,2,PI,"Bennett,Nat",Senior Lecturer,AP,nbennett
1235,Sum 2023,UMNTC,UMNTC,BA,3033W,2,LEC,Bus Communication,W,23,1,PI,"Bennett,Nat",Senior Lecturer,AP,nbennett
1235,Sum 2023,UMNTC,UMNTC,BBE,2201,1,LEC,Renewable Energy & Environment,A,34,15,PI,"Schmidt,David Roger",Researcher 5,AP,schmi071
1235,Sum 2023,UMNTC,UMNTC,BBE,2201,1,LEC,Renewable Energy & Environment,A-,34,4,PI,"Schmidt,David Roger",Researcher 5,AP,schmi071
1235,Sum 2023,UMNTC,UMNTC,BBE,2201,1,LEC,Renewable Energy & Environment,B,34,4,PI,"Schmidt,David Roger",Researcher 5,AP,schmi071
1235,Sum 2023,UMNTC,UMNTC,BBE,2201,1,LEC,Renewable Energy & Environment,B+,34,2,PI,"Schmidt,David Roger",Researcher 5,AP,schmi071
1235,Sum 2023,UMNTC,UMNTC,BBE,2201,1,LEC,Renewable Energy & Environment,B-,34,4,PI,"Schmidt,David Roger",Researcher 5,AP,schmi071
1235,Sum 2023,UMNTC,UMNTC,BBE,2201,1,LEC,Renewable Energy & Environment,C,34,1,PI,"Schmidt,David Roger",Researcher 5,AP,schmi071
1235,Sum 2023,UMNTC,UMNTC,BBE,2201,1,LEC,Renewable Energy & Environment,C+,34,1,PI,"Schmidt,David Roger",Researcher 5,AP,schmi071
1235,Sum 2023,UMNTC,UMNTC,BBE,2201,1,LEC,Renewable Energy & Environment,F,34,3,PI,"Schmidt,David Roger",Researcher 5,AP,schmi071
1235,Sum 2023,UMNTC,UMNTC,BBE,3201,1,LEC,Sustainability of Food Systems,A,10,7,PI,"Hill,Jason David",Professor,FA,hill0408
1235,Sum 2023,UMNTC,UMNTC,BBE,3201,1,LEC,Sustainability of Food Systems,A-,10,1,PI,"Hill,Jason David",Professor,FA,hill0408
1235,Sum 2023,UMNTC,UMNTC,BBE,3201,1,LEC,Sustainability of Food Systems,C,10,1,PI,"Hill,Jason David",Professor,FA,hill0408
1235,Sum 2023,UMNTC,UMNTC,BBE,3201,1,LEC,Sustainability of Food Systems,C-,10,1,PI,"Hill,Jason David",Professor,FA,hill0408
1235,Sum 2023,UMNTC,UMNTC,BCLA,3011,500,LEC,The Birth of Modern Art,A,11,6,PI,,,,
1235,Sum 2023,UMNTC,UMNTC,BCLA,3011,500,LEC,The Birth of Modern Art,A-,11,1,PI,,,,
1235,Sum 2023,UMNTC,UMNTC,BCLA,3011,500,LEC,The Birth of Modern Art,B,11,1,PI,,,,
1235,Sum 2023,UMNTC,UMNTC,BCLA,3011,500,LEC,The Birth of Modern Art,B+,11,1,PI,,,,
1235,Sum 2023,UMNTC,UMNTC,BCLA,3011,500,LEC,The Birth of Modern Art,B-,11,1,PI,,,,
1235,Sum 2023,UMNTC,UMNTC,BCLA,3011,500,LEC,The Birth of Modern Art,C+,11,1,PI,,,,
1235,Sum 2023,UMNTC,UMNTC,BCLA,3375,500,LEC,Global Internship: Barcelona,A,10,6,PI,,,,
1235,Sum 2023,UMNTC,UMNTC,BCLA,3375,500,LEC,Global Internship: Barcelona,A-,10,3,PI,,,,
1235,Sum 2023,UMNTC,UMNTC,BCLA,3375,500,LEC,Global Internship: Barcelona,B,10,1,PI,,,,
1235,Sum 2023,UMNTC,UMNTC,BIOC,3021,2,LEC,Biochemistry,A,13,2,PI,"Evans III,Robert Leslie",Assistant Professor,FA,evans858
1235,Sum 2023,UMNTC,UMNTC,BIOC,3021,2,LEC,Biochemistry,A-,13,1,PI,"Evans III,Robert Leslie",Assistant Professor,FA,evans858
1235,Sum 2023,UMNTC,UMNTC,BIOC,3021,2,LEC,Biochemistry,B,13,4,PI,"Evans III,Robert Leslie",Assistant Professor,FA,evans858
1235,Sum 2023,UMNTC,UMNTC,BIOC,3021,2,LEC,Biochemistry,B+,13,1,PI,"Evans III,Robert Leslie",Assistant Professor,FA,evans858
1235,Sum 2023,UMNTC,UMNTC,BIOC,3021,2,LEC,Biochemistry,C+,13,2,PI,"Evans III,Robert Leslie",Assistant Professor,FA,evans858
1235,Sum 2023,UMNTC,UMNTC,BIOC,3021,2,LEC,Biochemistry,C-,13,2,PI,"Evans III,Robert Leslie",Assistant Professor,FA,evans858
1235,Sum 2023,UMNTC,UMNTC,BIOC,3021,2,LEC,Biochemistry,F,13,1,PI,"Evans III,Robert Leslie",Assistant Professor,FA,evans858
1235,Sum 2023,UMNTC,UMNTC,BIOC,3021,90,LEC,Biochemistry,A,74,7,PI,"Roon,Robert J",Associate Professor,FA,roonx001
1235,Sum 2023,UMNTC,UMNTC,BIOC,3021,90,LEC,Biochemistry,A-,74,8,PI,"Roon,Robert J",Associate Professor,FA,roonx001
1235,Sum 2023,UMNTC,UMNTC,BIOC,3021,90,LEC,Biochemistry,B,74,28,PI,"Roon,Robert J",Associate Professor,FA,roonx001
1235,Sum 2023,UMNTC,UMNTC,BIOC,3021,90,LEC,Biochemistry,B+,74,4,PI,"Roon,Robert J",Associate Professor,FA,roonx001
1235,Sum 2023,UMNTC,UMNTC,BIOC,3021,90,LEC,Biochemistry,B-,74,5,PI,"Roon,Robert J",Associate Professor,FA,roonx001
1235,Sum 2023,UMNTC,UMNTC,BIOC,3021,90,LEC,Biochemistry,C,74,7,PI,"Roon,Robert J",Associate Professor,FA,roonx001
1235,Sum 2023,UMNTC,UMNTC,BIOC,3021,90,LEC,Biochemistry,C+,74,3,PI,"Roon,Robert J",Associate Professor,FA,roonx001
1235,Sum 2023,UMNTC,UMNTC,BIOC,3021,90,LEC,Biochemistry,C-,74,5,PI,"Roon,Robert J",Associate Professor,FA,roonx001
1235,Sum 2023,UMNTC,UMNTC,BIOC,3021,90,LEC,Biochemistry,D+,74,1,PI,"Roon,Robert J",Associate Professor,FA,roonx001
1235,Sum 2023,UMNTC,UMNTC,BIOC,3021,90,LEC,Biochemistry,F,74,2,PI,"Roon,Robert J",Associate Professor,FA,roonx001
1235,Sum 2023,UMNTC,UMNTC,BIOC,3021,90,LEC,Biochemistry,S,74,1,PI,"Roon,Robert J",Associate Professor,FA,roonx001
1235,Sum 2023,UMNTC,UMNTC,BIOC,3021,90,LEC,Biochemistry,W,74,3,PI,"Roon,Robert J",Associate Professor,FA,roonx001
1235,Sum 2023,UMNTC,UMNTC,BIOC,4025W,3,LAB,Laboratory in Biochemistry,A,10,6,PI,"Smith-Keiling,Beverly Lynn",Assistant Professor,FA,smithbev
1235,Sum 2023,UMNTC,UMNTC,BIOC,4025W,3,LAB,Laboratory in Biochemistry,A-,10,2,PI,"Smith-Keiling,Beverly Lynn",Assistant Professor,FA,smithbev
1235,Sum 2023,UMNTC,UMNTC,BIOC,4025W,3,LAB,Laboratory in Biochemistry,B,10,1,PI,"Smith-Keiling,Beverly Lynn",Assistant Professor,FA,smithbev
1235,Sum 2023,UMNTC,UMNTC,BIOC,4025W,3,LAB,Laboratory in Biochemistry,C,10,1,PI,"Smith-Keiling,Beverly Lynn",Assistant Professor,FA,smithbev
1235,Sum 2023,UMNTC,UMNTC,BIOL,1001,90,LEC,Evolution & Ecology,A,17,4,PI,"Willis,Charlie",Teaching Assistant Professor,FA,will1278
1235,Sum 2023,UMNTC,UMNTC,BIOL,1001,90,LEC,Evolution & Ecology,A-,17,1,PI,"Willis,Charlie",Teaching Assistant Professor,FA,will1278
1235,Sum 2023,UMNTC,UMNTC,BIOL,1001,90,LEC,Evolution & Ecology,B,17,3,PI,"Willis,Charlie",Teaching Assistant Professor,FA,will1278
1235,Sum 2023,UMNTC,UMNTC,BIOL,1001,90,LEC,Evolution & Ecology,B-,17,3,PI,"Willis,Charlie",Teaching Assistant Professor,FA,will1278
1235,Sum 2023,UMNTC,UMNTC,BIOL,1001,90,LEC,Evolution & Ecology,C+,17,1,PI,"Willis,Charlie",Teaching Assistant Professor,FA,will1278
1235,Sum 2023,UMNTC,UMNTC,BIOL,1001,90,LEC,Evolution & Ecology,C-,17,1,PI,"Willis,Charlie",Teaching Assistant Professor,FA,will1278
1235,Sum 2023,UMNTC,UMNTC,BIOL,1001,90,LEC,Evolution & Ecology,S,17,3,PI,"Willis,Charlie",Teaching Assistant Professor,FA,will1278
1235,Sum 2023,UMNTC,UMNTC,BIOL,1001,90,LEC,Evolution & Ecology,W,17,1,PI,"Willis,Charlie",Teaching Assistant Professor,FA,will1278
1235,Sum 2023,UMNTC,UMNTC,BIOL,1001,91,LEC,Evolution & Ecology,A,21,5,PI,"Willis,Charlie",Teaching Assistant Professor,FA,will1278
1235,Sum 2023,UMNTC,UMNTC,BIOL,1001,91,LEC,Evolution & Ecology,A-,21,3,PI,"Willis,Charlie",Teaching Assistant Professor,FA,will1278
1235,Sum 2023,UMNTC,UMNTC,BIOL,1001,91,LEC,Evolution & Ecology,B,21,3,PI,"Willis,Charlie",Teaching Assistant Professor,FA,will1278
1235,Sum 2023,UMNTC,UMNTC,BIOL,1001,91,LEC,Evolution & Ecology,B+,21,1,PI,"Willis,Charlie",Teaching Assistant Professor,FA,will1278
1235,Sum 2023,UMNTC,UMNTC,BIOL,1001,91,LEC,Evolution & Ecology,B-,21,2,PI,"Willis,Charlie",Teaching Assistant Professor,FA,will1278
1235,Sum 2023,UMNTC,UMNTC,BIOL,1001,91,LEC,Evolution & Ecology,D,21,2,PI,"Willis,Charlie",Teaching Assistant Professor,FA,will1278
1235,Sum 2023,UMNTC,UMNTC,BIOL,1001,91,LEC,Evolution & Ecology,D+,21,1,PI,"Willis,Charlie",Teaching Assistant Professor,FA,will1278
1235,Sum 2023,UMNTC,UMNTC,BIOL,1001,91,LEC,Evolution & Ecology,F,21,1,PI,"Willis,Charlie",Teaching Assistant Professor,FA,will1278
1235,Sum 2023,UMNTC,UMNTC,BIOL,1001,91,LEC,Evolution & Ecology,S,21,1,PI,"Willis,Charlie",Teaching Assistant Professor,FA,will1278
1235,Sum 2023,UMNTC,UMNTC,BIOL,1001,91,LEC,Evolution & Ecology,W,21,2,PI,"Willis,Charlie",Teaching Assistant Professor,FA,will1278
1235,Sum 2023,UMNTC,UMNTC,BIOL,1009,90,LEC,General Biology,A,18,2,PI,"Gibbens PhD,Brian",Teaching Associate Professor,FA,gibbens
1235,Sum 2023,UMNTC,UMNTC,BIOL,1009,90,LEC,General Biology,A-,18,2,PI,"Gibbens PhD,Brian",Teaching Associate Professor,FA,gibbens
1235,Sum 2023,UMNTC,UMNTC,BIOL,1009,90,LEC,General Biology,B,18,5,PI,"Gibbens PhD,Brian",Teaching Associate Professor,FA,gibbens
1235,Sum 2023,UMNTC,UMNTC,BIOL,1009,90,LEC,General Biology,B+,18,2,PI,"Gibbens PhD,Brian",Teaching Associate Professor,FA,gibbens
1235,Sum 2023,UMNTC,UMNTC,BIOL,1009,90,LEC,General Biology,B-,18,3,PI,"Gibbens PhD,Brian",Teaching Associate Professor,FA,gibbens
1235,Sum 2023,UMNTC,UMNTC,BIOL,1009,90,LEC,General Biology,C,18,2,PI,"Gibbens PhD,Brian",Teaching Associate Professor,FA,gibbens
1235,Sum 2023,UMNTC,UMNTC,BIOL,1009,90,LEC,General Biology,C+,18,1,PI,"Gibbens PhD,Brian",Teaching Associate Professor,FA,gibbens
1235,Sum 2023,UMNTC,UMNTC,BIOL,1009,90,LEC,General Biology,D+,18,1,PI,"Gibbens PhD,Brian",Teaching Associate Professor,FA,gibbens
1235,Sum 2023,UMNTC,UMNTC,BIOL,1009,91,LEC,General Biology,A,22,3,PI,"Gibbens PhD,Brian",Teaching Associate Professor,FA,gibbens
1235,Sum 2023,UMNTC,UMNTC,BIOL,1009,91,LEC,General Biology,A-,22,7,PI,"Gibbens PhD,Brian",Teaching Associate Professor,FA,gibbens
1235,Sum 2023,UMNTC,UMNTC,BIOL,1009,91,LEC,General Biology,B,22,6,PI,"Gibbens PhD,Brian",Teaching Associate Professor,FA,gibbens
1235,Sum 2023,UMNTC,UMNTC,BIOL,1009,91,LEC,General Biology,B+,22,1,PI,"Gibbens PhD,Brian",Teaching Associate Professor,FA,gibbens
1235,Sum 2023,UMNTC,UMNTC,BIOL,1009,91,LEC,General Biology,B-,22,2,PI,"Gibbens PhD,Brian",Teaching Associate Professor,FA,gibbens
1235,Sum 2023,UMNTC,UMNTC,BIOL,1009,91,LEC,General Biology,C,22,1,PI,"Gibbens PhD,Brian",Teaching Associate Professor,FA,gibbens
1235,Sum 2023,UMNTC,UMNTC,BIOL,1009,91,LEC,General Biology,C+,22,2,PI,"Gibbens PhD,Brian",Teaching Associate Professor,FA,gibbens
1235,Sum 2023,UMNTC,UMNTC,BIOL,3905,500,DIS,Swedish Innovation,A,10,7,PI,"Letawsky Shultz,Nikki",Assistant Dean,AA,nlshultz
1235,Sum 2023,UMNTC,UMNTC,BIOL,3905,500,DIS,Swedish Innovation,A-,10,2,PI,"Letawsky Shultz,Nikki",Assistant Dean,AA,nlshultz
1235,Sum 2023,UMNTC,UMNTC,BIOL,3905,500,DIS,Swedish Innovation,B,10,1,PI,"Letawsky Shultz,Nikki",Assistant Dean,AA,nlshultz
1235,Sum 2023,UMNTC,UMNTC,BIOL,4003,90,LEC,Genetics,A,74,10,PI,"Marahrens,York H",Associate Professor,FA,marah005
1235,Sum 2023,UMNTC,UMNTC,BIOL,4003,90,LEC,Genetics,A-,74,4,PI,"Marahrens,York H",Associate Professor,FA,marah005
1235,Sum 2023,UMNTC,UMNTC,BIOL,4003,90,LEC,Genetics,B,74,8,PI,"Marahrens,York H",Associate Professor,FA,marah005
1235,Sum 2023,UMNTC,UMNTC,BIOL,4003,90,LEC,Genetics,B+,74,9,PI,"Marahrens,York H",Associate Professor,FA,marah005
1235,Sum 2023,UMNTC,UMNTC,BIOL,4003,90,LEC,Genetics,B-,74,17,PI,"Marahrens,York H",Associate Professor,FA,marah005
1235,Sum 2023,UMNTC,UMNTC,BIOL,4003,90,LEC,Genetics,C,74,4,PI,"Marahrens,York H",Associate Professor,FA,marah005
1235,Sum 2023,UMNTC,UMNTC,BIOL,4003,90,LEC,Genetics,C+,74,4,PI,"Marahrens,York H",Associate Professor,FA,marah005
1235,Sum 2023,UMNTC,UMNTC,BIOL,4003,90,LEC,Genetics,C-,74,12,PI,"Marahrens,York H",Associate Professor,FA,marah005
1235,Sum 2023,UMNTC,UMNTC,BIOL,4003,90,LEC,Genetics,D,74,1,PI,"Marahrens,York H",Associate Professor,FA,marah005
1235,Sum 2023,UMNTC,UMNTC,BIOL,4003,90,LEC,Genetics,D+,74,1,PI,"Marahrens,York H",Associate Professor,FA,marah005
1235,Sum 2023,UMNTC,UMNTC,BIOL,4003,90,LEC,Genetics,F,74,1,PI,"Marahrens,York H",Associate Professor,FA,marah005
1235,Sum 2023,UMNTC,UMNTC,BIOL,4003,90,LEC,Genetics,W,74,3,PI,"Marahrens,York H",Associate Professor,FA,marah005
1235,Sum 2023,UMNTC,UMNTC,BIOL,4004,90,LEC,Cell Biology,A,58,7,PI,"Norrander PhD,Jan Marie",Assistant Professor,FA,norra001
1235,Sum 2023,UMNTC,UMNTC,BIOL,4004,90,LEC,Cell Biology,A-,58,12,PI,"Norrander PhD,Jan Marie",Assistant Professor,FA,norra001
1235,Sum 2023,UMNTC,UMNTC,BIOL,4004,90,LEC,Cell Biology,B,58,10,PI,"Norrander PhD,Jan Marie",Assistant Professor,FA,norra001
1235,Sum 2023,UMNTC,UMNTC,BIOL,4004,90,LEC,Cell Biology,B+,58,6,PI,"Norrander PhD,Jan Marie",Assistant Professor,FA,norra001
1235,Sum 2023,UMNTC,UMNTC,BIOL,4004,90,LEC,Cell Biology,B-,58,7,PI,"Norrander PhD,Jan Marie",Assistant Professor,FA,norra001
1235,Sum 2023,UMNTC,UMNTC,BIOL,4004,90,LEC,Cell Biology,C,58,6,PI,"Norrander PhD,Jan Marie",Assistant Professor,FA,norra001
1235,Sum 2023,UMNTC,UMNTC,BIOL,4004,90,LEC,Cell Biology,C+,58,4,PI,"Norrander PhD,Jan Marie",Assistant Professor,FA,norra001
1235,Sum 2023,UMNTC,UMNTC,BIOL,4004,90,LEC,Cell Biology,C-,58,1,PI,"Norrander PhD,Jan Marie",Assistant Professor,FA,norra001
1235,Sum 2023,UMNTC,UMNTC,BIOL,4004,90,LEC,Cell Biology,D,58,2,PI,"Norrander PhD,Jan Marie",Assistant Professor,FA,norra001
1235,Sum 2023,UMNTC,UMNTC,BIOL,4004,90,LEC,Cell Biology,D+,58,1,PI,"Norrander PhD,Jan Marie",Assistant Professor,FA,norra001
1235,Sum 2023,UMNTC,UMNTC,BIOL,4004,90,LEC,Cell Biology,W,58,2,PI,"Norrander PhD,Jan Marie",Assistant Professor,FA,norra001
1235,Sum 2023,UMNTC,UMNTC,BIOL,4321W,1,DIS,Deconstructing Biology Rsearch,A,14,10,PI,"Kramer,Maxwell Lyman",Teaching Assistant Professor,FA,kram0247
1235,Sum 2023,UMNTC,UMNTC,BIOL,4321W,1,DIS,Deconstructing Biology Rsearch,A-,14,2,PI,"Kramer,Maxwell Lyman",Teaching Assistant Professor,FA,kram0247
1235,Sum 2023,UMNTC,UMNTC,BIOL,4321W,1,DIS,Deconstructing Biology Rsearch,S,14,1,PI,"Kramer,Maxwell Lyman",Teaching Assistant Professor,FA,kram0247
