TERM,INSTITUTION,CAMPUS,SUBJECT,CATALOG_NBR,CLASS_SECTION,DESCR,CRSE_GRADE_OFF,GRADE_HDCNT,NAME,INTERNET_ID,FULL_NAME
1259,UMNTC,UMNTC,ME,3221,017,Fund of Design & Manufacturing,A,3,Thomas Chase,trchase,ME 3221
1259,UMNTC,UMNTC,ME,3221,017,Fund of Design & Manufacturing,A-,1,Thomas Chase,trchase,ME 3221
1259,UMNTC,UMNTC,ME,3221,017,Fund of Design & Manufacturing,B,2,Thomas Chase,trchase,ME 3221
1259,UMNTC,UMNTC,ME,3221,017,Fund of Design & Manufacturing,B-,1,Thomas Chase,trchase,ME 3221
1259,UMNTC,UMNTC,ME,3221,017,Fund of Design & Manufacturing,C,1,Thomas Chase,trchase,ME 3221
1259,UMNTC,UMNTC,ME,3221,017,Fund of Design & Manufacturing,C+,1,Thomas Chase,trchase,ME 3221
1259,UMNTC,UMNTC,ME,3221,017,Fund of Design & Manufacturing,C-,1,Thomas Chase,trchase,ME 3221
1259,UMNTC,UMNTC,ME,3221,018,Fund of Design & Manufacturing,A-,1,Thomas Chase,trchase,ME 3221
1259,UMNTC,UMNTC,ME,3221,018,Fund of Design & Manufacturing,B,1,Thomas Chase,trchase,ME 3221
1259,UMNTC,UMNTC,ME,3221,018,Fund of Design & Manufacturing,B+,2,Thomas Chase,trchase,ME 3221
1259,UMNTC,UMNTC,ME,3221,018,Fund of Design & Manufacturing,B-,4,Thomas Chase,trchase,ME 3221
1259,UMNTC,UMNTC,ME,3221,018,Fund of Design & Manufacturing,C+,2,Thomas Chase,trchase,ME 3221
1259,UMNDL,UMNDL,ME,3222,002,Controls & Kinematics Lab,A,2,Danielle Werner,werner,ME 3222
1259,UMNDL,UMNDL,ME,3222,002,Controls & Kinematics Lab,A-,4,Danielle Werner,werner,ME 3222
1259,UMNDL,UMNDL,ME,3222,002,Controls & Kinematics Lab,B,2,Danielle Werner,werner,ME 3222
1259,UMNDL,UMNDL,ME,3222,002,Controls & Kinematics Lab,B+,5,Danielle Werner,werner,ME 3222
1259,UMNDL,UMNDL,ME,3222,005,Controls & Kinematics Lab,A,2,Danielle Werner,werner,ME 3222
1259,UMNDL,UMNDL,ME,3222,005,Controls & Kinematics Lab,A-,6,Danielle Werner,werner,ME 3222
1259,UMNDL,UMNDL,ME,3222,005,Controls & Kinematics Lab,B,4,Danielle Werner,werner,ME 3222
1259,UMNDL,UMNDL,ME,3222,005,Controls & Kinematics Lab,F,1,Danielle Werner,werner,ME 3222
1259,UMNDL,UMNDL,ME,3222,006,Controls & Kinematics Lab,A,2,Danielle Werner,werner,ME 3222
1259,UMNDL,UMNDL,ME,3222,006,Controls & Kinematics Lab,A-,3,Danielle Werner,werner,ME 3222
1259,UMNDL,UMNDL,ME,3222,006,Controls & Kinematics Lab,B,2,Danielle Werner,werner,ME 3222
1259,UMNDL,UMNDL,ME,3222,006,Controls & Kinematics Lab,B+,4,Danielle Werner,werner,ME 3222
1259,UMNDL,UMNDL,ME,3222,006,Controls & Kinematics Lab,C+,1,Danielle Werner,werner,ME 3222
1259,UMNTC,UMNTC,ME,3222,002,Mechanisms & Machine Design,A,3,Julianna Abel,jabel,ME 3222
1259,UMNTC,UMNTC,ME,3222,002,Mechanisms & Machine Design,A-,7,Julianna Abel,jabel,ME 3222
1259,UMNTC,UMNTC,ME,3222,002,Mechanisms & Machine Design,B,5,Julianna Abel,jabel,ME 3222
1259,UMNTC,UMNTC,ME,3222,002,Mechanisms & Machine Design,B+,5,Julianna Abel,jabel,ME 3222
1259,UMNTC,UMNTC,ME,3222,002,Mechanisms & Machine Design,B-,6,Julianna Abel,jabel,ME 3222
1259,UMNTC,UMNTC,ME,3222,002,Mechanisms & Machine Design,C,6,Julianna Abel,jabel,ME 3222
1259,UMNTC,UMNTC,ME,3222,002,Mechanisms & Machine Design,C+,3,Julianna Abel,jabel,ME 3222
1259,UMNTC,UMNTC,ME,3222,002,Mechanisms & Machine Design,C-,1,Julianna Abel,jabel,ME 3222
1259,UMNTC,UMNTC,ME,3222,002,Mechanisms & Machine Design,W,1,Julianna Abel,jabel,ME 3222
1259,UMNTC,UMNTC,ME,3222,003,Mechanisms & Machine Design,A,6,Julianna Abel,jabel,ME 3222
1259,UMNTC,UMNTC,ME,3222,003,Mechanisms & Machine Design,A-,3,Julianna Abel,jabel,ME 3222
1259,UMNTC,UMNTC,ME,3222,003,Mechanisms & Machine Design,B,5,Julianna Abel,jabel,ME 3222
1259,UMNTC,UMNTC,ME,3222,003,Mechanisms & Machine Design,B+,3,Julianna Abel,jabel,ME 3222
1259,UMNTC,UMNTC,ME,3222,003,Mechanisms & Machine Design,B-,4,Julianna Abel,jabel,ME 3222
1259,UMNTC,UMNTC,ME,3222,003,Mechanisms & Machine Design,C,4,Julianna Abel,jabel,ME 3222
1259,UMNTC,UMNTC,ME,3222,003,Mechanisms & Machine Design,C+,2,Julianna Abel,jabel,ME 3222
1259,UMNTC,UMNTC,ME,3222,003,Mechanisms & Machine Design,C-,1,Julianna Abel,jabel,ME 3222
1259,UMNTC,UMNTC,ME,3222,003,Mechanisms & Machine Design,F,1,Julianna Abel,jabel,ME 3222
1259,UMNTC,UMNTC,ME,3222,003,Mechanisms & Machine Design,W,1,Julianna Abel,jabel,ME 3222
1259,UMNDL,UMNDL,ME,3230,001,"Kinematics, Mechatronics",A,10,Danielle Werner,werner,ME 3230
1259,UMNDL,UMNDL,ME,3230,001,"Kinematics, Mechatronics",A-,5,Danielle Werner,werner,ME 3230
1259,UMNDL,UMNDL,ME,3230,001,"Kinematics, Mechatronics",B,3,Danielle Werner,werner,ME 3230
1259,UMNDL,UMNDL,ME,3230,001,"Kinematics, Mechatronics",B+,8,Danielle Werner,werner,ME 3230
1259,UMNDL,UMNDL,ME,3230,001,"Kinematics, Mechatronics",C-,1,Danielle Werner,werner,ME 3230
1259,UMNDL,UMNDL,ME,3230,001,"Kinematics, Mechatronics",F,2,Danielle Werner,werner,ME 3230
1259,UMNDL,UMNDL,ME,3230,002,"Kinematics, Mechatronics",A,8,Danielle Werner,werner,ME 3230
1259,UMNDL,UMNDL,ME,3230,002,"Kinematics, Mechatronics",A-,4,Danielle Werner,werner,ME 3230
1259,UMNDL,UMNDL,ME,3230,002,"Kinematics, Mechatronics",B,6,Danielle Werner,werner,ME 3230
1259,UMNDL,UMNDL,ME,3230,002,"Kinematics, Mechatronics",B+,2,Danielle Werner,werner,ME 3230
1259,UMNDL,UMNDL,ME,3230,002,"Kinematics, Mechatronics",B-,2,Danielle Werner,werner,ME 3230
1259,UMNDL,UMNDL,ME,3230,002,"Kinematics, Mechatronics",C+,1,Danielle Werner,werner,ME 3230
1259,UMNDL,UMNDL,ME,3230,002,"Kinematics, Mechatronics",C-,1,Danielle Werner,werner,ME 3230
1259,UMNDL,UMNDL,ME,3230,002,"Kinematics, Mechatronics",D+,1,Danielle Werner,werner,ME 3230
1259,UMNDL,UMNDL,ME,3230,002,"Kinematics, Mechatronics",F,1,Danielle Werner,werner,ME 3230
1259,UMNTC,UMNTC,ME,3281,002,Sys Dyn & Control,A,8,Zongxuan Sun,zsun,ME 3281
1259,UMNTC,UMNTC,ME,3281,002,Sys Dyn & Control,A-,1,Zongxuan Sun,zsun,ME 3281
1259,UMNTC,UMNTC,ME,3281,002,Sys Dyn & Control,B,10,Zongxuan Sun,zsun,ME 3281
1259,UMNTC,UMNTC,ME,3281,002,Sys Dyn & Control,B+,8,Zongxuan Sun,zsun,ME 3281
1259,UMNTC,UMNTC,ME,3281,002,Sys Dyn & Control,B-,3,Zongxuan Sun,zsun,ME 3281
1259,UMNTC,UMNTC,ME,3281,002,Sys Dyn & Control,C,4,Zongxuan Sun,zsun,ME 3281
1259,UMNTC,UMNTC,ME,3281,002,Sys Dyn & Control,C+,2,Zongxuan Sun,zsun,ME 3281
1259,UMNTC,UMNTC,ME,3281,002,Sys Dyn & Control,C-,6,Zongxuan Sun,zsun,ME 3281
1259,UMNTC,UMNTC,ME,3281,002,Sys Dyn & Control,D,1,Zongxuan Sun,zsun,ME 3281
1259,UMNTC,UMNTC,ME,3281,002,Sys Dyn & Control,W,1,Zongxuan Sun,zsun,ME 3281
1259,UMNTC,UMNTC,ME,3281,003,Sys Dyn & Control,A,6,Zongxuan Sun,zsun,ME 3281
1259,UMNTC,UMNTC,ME,3281,003,Sys Dyn & Control,A-,3,Zongxuan Sun,zsun,ME 3281
1259,UMNTC,UMNTC,ME,3281,003,Sys Dyn & Control,B,3,Zongxuan Sun,zsun,ME 3281
1259,UMNTC,UMNTC,ME,3281,003,Sys Dyn & Control,B+,4,Zongxuan Sun,zsun,ME 3281
1259,UMNTC,UMNTC,ME,3281,003,Sys Dyn & Control,B-,1,Zongxuan Sun,zsun,ME 3281
1259,UMNTC,UMNTC,ME,3281,003,Sys Dyn & Control,C,8,Zongxuan Sun,zsun,ME 3281
1259,UMNTC,UMNTC,ME,3281,003,Sys Dyn & Control,C-,5,Zongxuan Sun,zsun,ME 3281
1259,UMNTC,UMNTC,ME,3281,003,Sys Dyn & Control,D,3,Zongxuan Sun,zsun,ME 3281
1259,UMNTC,UMNTC,ME,3281,003,Sys Dyn & Control,W,2,Zongxuan Sun,zsun,ME 3281
1259,UMNTC,UMNTC,ME,3331,002,Thermodynamics,A,8,Uwe Kortshagen,korts001,ME 3331
1259,UMNTC,UMNTC,ME,3331,002,Thermodynamics,A-,6,Uwe Kortshagen,korts001,ME 3331
1259,UMNTC,UMNTC,ME,3331,002,Thermodynamics,B,11,Uwe Kortshagen,korts001,ME 3331
1259,UMNTC,UMNTC,ME,3331,002,Thermodynamics,B+,5,Uwe Kortshagen,korts001,ME 3331
1259,UMNTC,UMNTC,ME,3331,002,Thermodynamics,B-,7,Uwe Kortshagen,korts001,ME 3331
1259,UMNTC,UMNTC,ME,3331,002,Thermodynamics,C,11,Uwe Kortshagen,korts001,ME 3331
1259,UMNTC,UMNTC,ME,3331,002,Thermodynamics,C+,1,Uwe Kortshagen,korts001,ME 3331
1259,UMNTC,UMNTC,ME,3331,002,Thermodynamics,C-,6,Uwe Kortshagen,korts001,ME 3331
1259,UMNTC,UMNTC,ME,3331,002,Thermodynamics,F,1,Uwe Kortshagen,korts001,ME 3331
1259,UMNTC,UMNTC,ME,3331,002,Thermodynamics,W,1,Uwe Kortshagen,korts001,ME 3331
1259,UMNTC,UMNTC,ME,3331,003,Thermodynamics,A,11,Uwe Kortshagen,korts001,ME 3331
1259,UMNTC,UMNTC,ME,3331,003,Thermodynamics,A-,5,Uwe Kortshagen,korts001,ME 3331
1259,UMNTC,UMNTC,ME,3331,003,Thermodynamics,B,17,Uwe Kortshagen,korts001,ME 3331
1259,UMNTC,UMNTC,ME,3331,003,Thermodynamics,B+,8,Uwe Kortshagen,korts001,ME 3331
1259,UMNTC,UMNTC,ME,3331,003,Thermodynamics,B-,7,Uwe Kortshagen,korts001,ME 3331
1259,UMNTC,UMNTC,ME,3331,003,Thermodynamics,C,5,Uwe Kortshagen,korts001,ME 3331
1259,UMNTC,UMNTC,ME,3331,003,Thermodynamics,C+,1,Uwe Kortshagen,korts001,ME 3331
1259,UMNTC,UMNTC,ME,3331,003,Thermodynamics,C-,9,Uwe Kortshagen,korts001,ME 3331
1259,UMNTC,UMNTC,ME,3331,003,Thermodynamics,F,1,Uwe Kortshagen,korts001,ME 3331
1259,UMNTC,UMNTC,ME,3331,003,Thermodynamics,W,1,Uwe Kortshagen,korts001,ME 3331
1259,UMNTC,UMNTC,ME,3332,002,Fluid Mechanics,A,9,Paul Strykowski,pstry,ME 3332
1259,UMNTC,UMNTC,ME,3332,002,Fluid Mechanics,A-,1,Paul Strykowski,pstry,ME 3332
1259,UMNTC,UMNTC,ME,3332,002,Fluid Mechanics,B,25,Paul Strykowski,pstry,ME 3332
1259,UMNTC,UMNTC,ME,3332,002,Fluid Mechanics,B+,1,Paul Strykowski,pstry,ME 3332
1259,UMNTC,UMNTC,ME,3332,002,Fluid Mechanics,B-,1,Paul Strykowski,pstry,ME 3332
1259,UMNTC,UMNTC,ME,3332,002,Fluid Mechanics,C,7,Paul Strykowski,pstry,ME 3332
1259,UMNTC,UMNTC,ME,3332,002,Fluid Mechanics,C+,3,Paul Strykowski,pstry,ME 3332
1259,UMNTC,UMNTC,ME,3332,002,Fluid Mechanics,C-,3,Paul Strykowski,pstry,ME 3332
1259,UMNTC,UMNTC,ME,3332,002,Fluid Mechanics,D,3,Paul Strykowski,pstry,ME 3332
1259,UMNTC,UMNTC,ME,3332,003,Fluid Mechanics,A,4,Paul Strykowski,pstry,ME 3332
1259,UMNTC,UMNTC,ME,3332,003,Fluid Mechanics,A-,2,Paul Strykowski,pstry,ME 3332
1259,UMNTC,UMNTC,ME,3332,003,Fluid Mechanics,B,34,Paul Strykowski,pstry,ME 3332
1259,UMNTC,UMNTC,ME,3332,003,Fluid Mechanics,B+,4,Paul Strykowski,pstry,ME 3332
1259,UMNTC,UMNTC,ME,3332,003,Fluid Mechanics,B-,1,Paul Strykowski,pstry,ME 3332
1259,UMNTC,UMNTC,ME,3332,003,Fluid Mechanics,C,9,Paul Strykowski,pstry,ME 3332
1259,UMNTC,UMNTC,ME,3332,003,Fluid Mechanics,C+,2,Paul Strykowski,pstry,ME 3332
1259,UMNTC,UMNTC,ME,3332,003,Fluid Mechanics,C-,1,Paul Strykowski,pstry,ME 3332
1259,UMNTC,UMNTC,ME,3332,003,Fluid Mechanics,W,1,Paul Strykowski,pstry,ME 3332
1259,UMNTC,UMNTC,ME,3332,004,Fluid Mechanics,A,14,Paul Strykowski,pstry,ME 3332
1259,UMNTC,UMNTC,ME,3332,004,Fluid Mechanics,A-,2,Paul Strykowski,pstry,ME 3332
1259,UMNTC,UMNTC,ME,3332,004,Fluid Mechanics,B,24,Paul Strykowski,pstry,ME 3332
1259,UMNTC,UMNTC,ME,3332,004,Fluid Mechanics,B+,4,Paul Strykowski,pstry,ME 3332
1259,UMNTC,UMNTC,ME,3332,004,Fluid Mechanics,B-,5,Paul Strykowski,pstry,ME 3332
1259,UMNTC,UMNTC,ME,3332,004,Fluid Mechanics,C,5,Paul Strykowski,pstry,ME 3332
1259,UMNTC,UMNTC,ME,3332,004,Fluid Mechanics,C+,2,Paul Strykowski,pstry,ME 3332
1259,UMNTC,UMNTC,ME,3332,004,Fluid Mechanics,W,1,Paul Strykowski,pstry,ME 3332
1259,UMNTC,UMNTC,ME,3333,002,Heat Transfer,A,5,Xiaojia Wang,wang4940,ME 3333
1259,UMNTC,UMNTC,ME,3333,002,Heat Transfer,A-,6,Xiaojia Wang,wang4940,ME 3333
1259,UMNTC,UMNTC,ME,3333,002,Heat Transfer,B,5,Xiaojia Wang,wang4940,ME 3333
1259,UMNTC,UMNTC,ME,3333,002,Heat Transfer,B+,6,Xiaojia Wang,wang4940,ME 3333
1259,UMNTC,UMNTC,ME,3333,002,Heat Transfer,B-,3,Xiaojia Wang,wang4940,ME 3333
1259,UMNTC,UMNTC,ME,3333,002,Heat Transfer,C+,6,Xiaojia Wang,wang4940,ME 3333
1259,UMNTC,UMNTC,ME,3333,002,Heat Transfer,C-,1,Xiaojia Wang,wang4940,ME 3333
1259,UMNTC,UMNTC,ME,3333,002,Heat Transfer,D+,1,Xiaojia Wang,wang4940,ME 3333
1259,UMNTC,UMNTC,ME,4053,001,Mech. Engineering Modeling,A,9,Matt Anderson,mja,ME 4053
1259,UMNTC,UMNTC,ME,4053,001,Mech. Engineering Modeling,A-,8,Matt Anderson,mja,ME 4053
1259,UMNTC,UMNTC,ME,4053,001,Mech. Engineering Modeling,B,43,Matt Anderson,mja,ME 4053
1259,UMNTC,UMNTC,ME,4053,001,Mech. Engineering Modeling,B+,5,Matt Anderson,mja,ME 4053
1259,UMNTC,UMNTC,ME,4053,001,Mech. Engineering Modeling,B-,16,Matt Anderson,mja,ME 4053
1259,UMNTC,UMNTC,ME,4053,001,Mech. Engineering Modeling,C,15,Matt Anderson,mja,ME 4053
1259,UMNTC,UMNTC,ME,4053,001,Mech. Engineering Modeling,C+,7,Matt Anderson,mja,ME 4053
1259,UMNTC,UMNTC,ME,4053,001,Mech. Engineering Modeling,C-,1,Matt Anderson,mja,ME 4053
1259,UMNTC,UMNTC,ME,4053,001,Mech. Engineering Modeling,D,3,Matt Anderson,mja,ME 4053
1259,UMNTC,UMNTC,ME,4054W,002,Design Projects,A,7,Suhasa Bangalore Kodandaramaiah,suhasabk,ME 4054W
1259,UMNTC,UMNTC,ME,4054W,002,Design Projects,A-,12,Suhasa Bangalore Kodandaramaiah,suhasabk,ME 4054W
1259,UMNTC,UMNTC,ME,4054W,002,Design Projects,B,3,Suhasa Bangalore Kodandaramaiah,suhasabk,ME 4054W
1259,UMNTC,UMNTC,ME,4054W,002,Design Projects,B+,13,Suhasa Bangalore Kodandaramaiah,suhasabk,ME 4054W
1259,UMNTC,UMNTC,ME,4054W,002,Design Projects,B-,6,Suhasa Bangalore Kodandaramaiah,suhasabk,ME 4054W
1259,UMNTC,UMNTC,ME,4054W,002,Design Projects,C+,6,Suhasa Bangalore Kodandaramaiah,suhasabk,ME 4054W
1259,UMNDL,UMNDL,ME,4112,001,Heat and Mass Transfer,A,3,Robert Palumbo,rpalumbo,ME 4112
1259,UMNDL,UMNDL,ME,4112,001,Heat and Mass Transfer,A-,1,Robert Palumbo,rpalumbo,ME 4112
1259,UMNDL,UMNDL,ME,4112,001,Heat and Mass Transfer,C,5,Robert Palumbo,rpalumbo,ME 4112
1259,UMNDL,UMNDL,ME,4112,001,Heat and Mass Transfer,D,1,Robert Palumbo,rpalumbo,ME 4112
1259,UMNDL,UMNDL,ME,4112,001,Heat and Mass Transfer,D+,2,Robert Palumbo,rpalumbo,ME 4112
1259,UMNDL,UMNDL,ME,4112,001,Heat and Mass Transfer,F,3,Robert Palumbo,rpalumbo,ME 4112
1259,UMNDL,UMNDL,ME,4112,001,Heat and Mass Transfer,W,1,Robert Palumbo,rpalumbo,ME 4112
1259,UMNDL,UMNDL,ME,4112,002,Heat and Mass Transfer,A,26,Hessam Mirgolbabaei,hmirgolb,ME 4112
1259,UMNDL,UMNDL,ME,4112,002,Heat and Mass Transfer,A-,1,Hessam Mirgolbabaei,hmirgolb,ME 4112
1259,UMNDL,UMNDL,ME,4112,002,Heat and Mass Transfer,B+,3,Hessam Mirgolbabaei,hmirgolb,ME 4112
1259,UMNDL,UMNDL,ME,4112,002,Heat and Mass Transfer,B-,1,Hessam Mirgolbabaei,hmirgolb,ME 4112
1259,UMNDL,UMNDL,ME,4112,002,Heat and Mass Transfer,C-,1,Hessam Mirgolbabaei,hmirgolb,ME 4112
1259,UMNDL,UMNDL,ME,4122,004,"Heat Transfer,Thermo Fluid Lab",A,4,Alison Hoxie,ahoxie,ME 4122
1259,UMNDL,UMNDL,ME,4122,004,"Heat Transfer,Thermo Fluid Lab",A-,2,Alison Hoxie,ahoxie,ME 4122
1259,UMNDL,UMNDL,ME,4122,004,"Heat Transfer,Thermo Fluid Lab",B,2,Alison Hoxie,ahoxie,ME 4122
1259,UMNDL,UMNDL,ME,4122,004,"Heat Transfer,Thermo Fluid Lab",B+,1,Alison Hoxie,ahoxie,ME 4122
1259,UMNDL,UMNDL,ME,4122,004,"Heat Transfer,Thermo Fluid Lab",B-,2,Alison Hoxie,ahoxie,ME 4122
1259,UMNDL,UMNDL,ME,4122,004,"Heat Transfer,Thermo Fluid Lab",C+,1,Alison Hoxie,ahoxie,ME 4122
1259,UMNDL,UMNDL,ME,4122,004,"Heat Transfer,Thermo Fluid Lab",W,1,Alison Hoxie,ahoxie,ME 4122
1259,UMNDL,UMNDL,ME,4122,006,"Heat Transfer,Thermo Fluid Lab",A,5,Alison Hoxie,ahoxie,ME 4122
1259,UMNDL,UMNDL,ME,4122,006,"Heat Transfer,Thermo Fluid Lab",A-,9,Alison Hoxie,ahoxie,ME 4122
1259,UMNDL,UMNDL,ME,4122,006,"Heat Transfer,Thermo Fluid Lab",B+,1,Alison Hoxie,ahoxie,ME 4122
1259,UMNDL,UMNDL,ME,4122,007,"Heat Transfer,Thermo Fluid Lab",A,7,Alison Hoxie,ahoxie,ME 4122
1259,UMNDL,UMNDL,ME,4122,007,"Heat Transfer,Thermo Fluid Lab",A-,6,Alison Hoxie,ahoxie,ME 4122
1259,UMNDL,UMNDL,ME,4145,002,CAD/CAM,A,10,Michael Greminger,mgreming,ME 4145
1259,UMNDL,UMNDL,ME,4145,002,CAD/CAM,A-,6,Michael Greminger,mgreming,ME 4145
1259,UMNDL,UMNDL,ME,4145,002,CAD/CAM,B,2,Michael Greminger,mgreming,ME 4145
1259,UMNDL,UMNDL,ME,4145,002,CAD/CAM,B+,5,Michael Greminger,mgreming,ME 4145
1259,UMNDL,UMNDL,ME,4145,002,CAD/CAM,B-,1,Michael Greminger,mgreming,ME 4145
1259,UMNDL,UMNDL,ME,4145,002,CAD/CAM,C,1,Michael Greminger,mgreming,ME 4145
1259,UMNDL,UMNDL,ME,4145,002,CAD/CAM,F,1,Michael Greminger,mgreming,ME 4145
1259,UMNDL,UMNDL,ME,4145,003,CAD/CAM,A,8,Michael Greminger,mgreming,ME 4145
1259,UMNDL,UMNDL,ME,4145,003,CAD/CAM,A-,6,Michael Greminger,mgreming,ME 4145
1259,UMNDL,UMNDL,ME,4145,003,CAD/CAM,B+,6,Michael Greminger,mgreming,ME 4145
1259,UMNDL,UMNDL,ME,4145,003,CAD/CAM,B-,1,Michael Greminger,mgreming,ME 4145
1259,UMNDL,UMNDL,ME,4145,003,CAD/CAM,F,2,Michael Greminger,mgreming,ME 4145
1259,UMNDL,UMNDL,ME,4175,001,Machine Design,A,1,Jong Lee,leejb,ME 4175
1259,UMNDL,UMNDL,ME,4175,001,Machine Design,A-,2,Jong Lee,leejb,ME 4175
1259,UMNDL,UMNDL,ME,4175,001,Machine Design,B,3,Jong Lee,leejb,ME 4175
1259,UMNDL,UMNDL,ME,4175,001,Machine Design,B+,1,Jong Lee,leejb,ME 4175
1259,UMNDL,UMNDL,ME,4175,001,Machine Design,B-,6,Jong Lee,leejb,ME 4175
1259,UMNDL,UMNDL,ME,4175,001,Machine Design,C,1,Jong Lee,leejb,ME 4175
1259,UMNDL,UMNDL,ME,4175,001,Machine Design,D,3,Jong Lee,leejb,ME 4175
1259,UMNDL,UMNDL,ME,4175,001,Machine Design,D+,2,Jong Lee,leejb,ME 4175
1259,UMNDL,UMNDL,ME,4175,002,Machine Design,A,5,Ping Zhao,zhaop,ME 4175
1259,UMNDL,UMNDL,ME,4175,002,Machine Design,A-,9,Ping Zhao,zhaop,ME 4175
1259,UMNDL,UMNDL,ME,4175,002,Machine Design,B,2,Ping Zhao,zhaop,ME 4175
1259,UMNDL,UMNDL,ME,4175,002,Machine Design,B+,6,Ping Zhao,zhaop,ME 4175
1259,UMNDL,UMNDL,ME,4175,002,Machine Design,B-,1,Ping Zhao,zhaop,ME 4175
1259,UMNDL,UMNDL,ME,4175,002,Machine Design,C,1,Ping Zhao,zhaop,ME 4175
1259,UMNDL,UMNDL,ME,4175,002,Machine Design,C+,2,Ping Zhao,zhaop,ME 4175
1259,UMNDL,UMNDL,ME,4175,002,Machine Design,F,2,Ping Zhao,zhaop,ME 4175
1259,UMNDL,UMNDL,ME,4175,002,Machine Design,W,1,Ping Zhao,zhaop,ME 4175
1259,UMNDL,UMNDL,ME,4255,002,Multidisciplinary Sr Design,A,23,Jose Carrillo,jcarrill,ME 4255
1259,UMNDL,UMNDL,ME,4255,002,Multidisciplinary Sr Design,A-,2,Jose Carrillo,jcarrill,ME 4255
1259,UMNDL,UMNDL,ME,4255,002,Multidisciplinary Sr Design,B,1,Jose Carrillo,jcarrill,ME 4255
1259,UMNDL,UMNDL,ME,4255,002,Multidisciplinary Sr Design,B+,1,Jose Carrillo,jcarrill,ME 4255
1259,UMNDL,UMNDL,ME,4495,001,ME Special Topics:,A,14,Craig Hill,cshill,ME 4495
1259,UMNDL,UMNDL,ME,4495,001,ME Special Topics:,A-,9,Craig Hill,cshill,ME 4495
1259,UMNDL,UMNDL,ME,4495,001,ME Special Topics:,B,1,Craig Hill,cshill,ME 4495
1259,UMNDL,UMNDL,ME,4495,001,ME Special Topics:,B+,3,Craig Hill,cshill,ME 4495
1259,UMNDL,UMNDL,ME,4495,001,ME Special Topics:,F,1,Craig Hill,cshill,ME 4495
1259,UMNDL,UMNDL,ME,5210,001,Adv Thermal Fluid Sciences,A,10,Robert Palumbo,rpalumbo,ME 5210
1259,UMNDL,UMNDL,ME,5210,001,Adv Thermal Fluid Sciences,B,1,Robert Palumbo,rpalumbo,ME 5210
1259,UMNDL,UMNDL,ME,5210,001,Adv Thermal Fluid Sciences,B-,1,Robert Palumbo,rpalumbo,ME 5210
1259,UMNTC,UMNTC,ME,5223,001,Mat'ls in Des,A,19,Susan Mantell,smantell,ME 5223
1259,UMNTC,UMNTC,ME,5223,001,Mat'ls in Des,A-,40,Susan Mantell,smantell,ME 5223
1259,UMNTC,UMNTC,ME,5223,001,Mat'ls in Des,B,15,Susan Mantell,smantell,ME 5223
1259,UMNTC,UMNTC,ME,5223,001,Mat'ls in Des,B+,23,Susan Mantell,smantell,ME 5223
1259,UMNTC,UMNTC,ME,5223,001,Mat'ls in Des,B-,9,Susan Mantell,smantell,ME 5223
1259,UMNTC,UMNTC,ME,5223,001,Mat'ls in Des,C,5,Susan Mantell,smantell,ME 5223
1259,UMNTC,UMNTC,ME,5223,001,Mat'ls in Des,C+,8,Susan Mantell,smantell,ME 5223
1259,UMNTC,UMNTC,ME,5223,001,Mat'ls in Des,C-,3,Susan Mantell,smantell,ME 5223
1259,UMNTC,UMNTC,ME,5223,001,Mat'ls in Des,F,1,Susan Mantell,smantell,ME 5223
1259,UMNTC,UMNTC,ME,5228,001,FE Mod/Ana/Desgn,A,7,Kumar Tamma,ktamma,ME 5228
1259,UMNTC,UMNTC,ME,5228,001,FE Mod/Ana/Desgn,A-,22,Kumar Tamma,ktamma,ME 5228
1259,UMNTC,UMNTC,ME,5228,001,FE Mod/Ana/Desgn,B,4,Kumar Tamma,ktamma,ME 5228
1259,UMNTC,UMNTC,ME,5228,001,FE Mod/Ana/Desgn,B+,5,Kumar Tamma,ktamma,ME 5228
1259,UMNTC,UMNTC,ME,5228,001,FE Mod/Ana/Desgn,B-,2,Kumar Tamma,ktamma,ME 5228
1259,UMNTC,UMNTC,ME,5228,001,FE Mod/Ana/Desgn,C+,2,Kumar Tamma,ktamma,ME 5228
1259,UMNTC,UMNTC,ME,5243,001,Adv Mech Design,A,8,Arthur Erdman,agerdman,ME 5243
1259,UMNTC,UMNTC,ME,5243,001,Adv Mech Design,A-,2,Arthur Erdman,agerdman,ME 5243
1259,UMNTC,UMNTC,ME,5243,001,Adv Mech Design,B,7,Arthur Erdman,agerdman,ME 5243
1259,UMNTC,UMNTC,ME,5243,001,Adv Mech Design,B+,12,Arthur Erdman,agerdman,ME 5243
1259,UMNTC,UMNTC,ME,5243,001,Adv Mech Design,B-,5,Arthur Erdman,agerdman,ME 5243
1259,UMNTC,UMNTC,ME,5243,001,Adv Mech Design,C,4,Arthur Erdman,agerdman,ME 5243
1259,UMNTC,UMNTC,ME,5243,001,Adv Mech Design,C+,1,Arthur Erdman,agerdman,ME 5243
1259,UMNTC,UMNTC,ME,5243,001,Adv Mech Design,C-,1,Arthur Erdman,agerdman,ME 5243
1259,UMNTC,UMNTC,ME,5281,001,Feedback Control Systems,A,23,Timothy Kowalewski,timk,ME 5281
1259,UMNTC,UMNTC,ME,5281,001,Feedback Control Systems,A-,8,Timothy Kowalewski,timk,ME 5281
1259,UMNTC,UMNTC,ME,5281,001,Feedback Control Systems,B,13,Timothy Kowalewski,timk,ME 5281
