TERM,TERM_DESCR,CAMPUS,SUBJECT,CATALOG_NBR,CLASS_SECTION,COMPONENT_MAIN,DESCR,CRSE_GRADE_OFF,GRADE_HDCNT,HR_NAME,INTERNET_ID,FULL_NAME
1233,Spr 2023,UMNTC,CSPH,3001,001,LEC,Intro to Integrative Healing,C,1,Roni Evans,evans972,CSPH 3001
1233,Spr 2023,UMNTC,CSPH,3001,001,LEC,Intro to Integrative Healing,C-,1,Roni Evans,evans972,CSPH 3001
1233,Spr 2023,UMNTC,CSPH,3001,001,LEC,Intro to Integrative Healing,F,1,Roni Evans,evans972,CSPH 3001
1233,Spr 2023,UMNTC,CSPH,3001,001,LEC,Intro to Integrative Healing,S,4,Roni Evans,evans972,CSPH 3001
1233,Spr 2023,UMNTC,CSPH,3101,001,LEC,Ecosystems of Well-Being,A,13,Kate Hathaway,hatha001,CSPH 3101
1233,Spr 2023,UMNTC,CSPH,3101,001,LEC,Ecosystems of Well-Being,A-,4,Kate Hathaway,hatha001,CSPH 3101
1233,Spr 2023,UMNTC,CSPH,3101,001,LEC,Ecosystems of Well-Being,B,2,Kate Hathaway,hatha001,CSPH 3101
1233,Spr 2023,UMNTC,CSPH,3101,001,LEC,Ecosystems of Well-Being,B+,2,Kate Hathaway,hatha001,CSPH 3101
1233,Spr 2023,UMNTC,CSPH,3101,001,LEC,Ecosystems of Well-Being,B-,1,Kate Hathaway,hatha001,CSPH 3101
1233,Spr 2023,UMNTC,CSPH,3101,001,LEC,Ecosystems of Well-Being,C,2,Kate Hathaway,hatha001,CSPH 3101
1233,Spr 2023,UMNTC,CSPH,3101,001,LEC,Ecosystems of Well-Being,C+,3,Kate Hathaway,hatha001,CSPH 3101
1233,Spr 2023,UMNTC,CSPH,3101,001,LEC,Ecosystems of Well-Being,C-,1,Kate Hathaway,hatha001,CSPH 3101
1233,Spr 2023,UMNTC,CSPH,3101,001,LEC,Ecosystems of Well-Being,S,1,Kate Hathaway,hatha001,CSPH 3101
1233,Spr 2023,UMNTC,CSPH,3201,001,LEC,Mindfulness/Stress Reduction,A,12,Douglas Kennedy,dougk,CSPH 3201
1233,Spr 2023,UMNTC,CSPH,3201,001,LEC,Mindfulness/Stress Reduction,A-,3,Douglas Kennedy,dougk,CSPH 3201
1233,Spr 2023,UMNTC,CSPH,3201,001,LEC,Mindfulness/Stress Reduction,B,4,Douglas Kennedy,dougk,CSPH 3201
1233,Spr 2023,UMNTC,CSPH,3201,001,LEC,Mindfulness/Stress Reduction,B-,2,Douglas Kennedy,dougk,CSPH 3201
1233,Spr 2023,UMNTC,CSPH,3201,001,LEC,Mindfulness/Stress Reduction,C-,1,Douglas Kennedy,dougk,CSPH 3201
1233,Spr 2023,UMNTC,CSPH,3201,001,LEC,Mindfulness/Stress Reduction,W,2,Douglas Kennedy,dougk,CSPH 3201
1233,Spr 2023,UMNTC,CSPH,3201,003,LEC,Mindfulness/Stress Reduction,A,11,Douglas Kennedy,dougk,CSPH 3201
1233,Spr 2023,UMNTC,CSPH,3201,003,LEC,Mindfulness/Stress Reduction,A-,4,Douglas Kennedy,dougk,CSPH 3201
1233,Spr 2023,UMNTC,CSPH,3201,003,LEC,Mindfulness/Stress Reduction,B,2,Douglas Kennedy,dougk,CSPH 3201
1233,Spr 2023,UMNTC,CSPH,3201,003,LEC,Mindfulness/Stress Reduction,B+,1,Douglas Kennedy,dougk,CSPH 3201
1233,Spr 2023,UMNTC,CSPH,3201,003,LEC,Mindfulness/Stress Reduction,C+,1,Douglas Kennedy,dougk,CSPH 3201
1233,Spr 2023,UMNTC,CSPH,3201,003,LEC,Mindfulness/Stress Reduction,C-,1,Douglas Kennedy,dougk,CSPH 3201
1233,Spr 2023,UMNTC,CSPH,3201,003,LEC,Mindfulness/Stress Reduction,F,1,Douglas Kennedy,dougk,CSPH 3201
1233,Spr 2023,UMNTC,CSPH,3201,003,LEC,Mindfulness/Stress Reduction,S,2,Douglas Kennedy,dougk,CSPH 3201
1233,Spr 2023,UMNTC,CSPH,3211,001,LEC,Living on Purpose,A,12,Carole Broad,broad005,CSPH 3211
1233,Spr 2023,UMNTC,CSPH,3211,001,LEC,Living on Purpose,A-,3,Carole Broad,broad005,CSPH 3211
1233,Spr 2023,UMNTC,CSPH,3211,001,LEC,Living on Purpose,B+,3,Carole Broad,broad005,CSPH 3211
1233,Spr 2023,UMNTC,CSPH,3211,001,LEC,Living on Purpose,C+,1,Carole Broad,broad005,CSPH 3211
1233,Spr 2023,UMNTC,CSPH,3211,001,LEC,Living on Purpose,C-,1,Carole Broad,broad005,CSPH 3211
1233,Spr 2023,UMNTC,CSPH,3211,001,LEC,Living on Purpose,S,2,Carole Broad,broad005,CSPH 3211
1233,Spr 2023,UMNTC,CSPH,3211,001,LEC,Living on Purpose,W,2,Carole Broad,broad005,CSPH 3211
1233,Spr 2023,UMNTC,CSPH,3301,001,LEC,Food Choices,A,19,Jennifer Breen,breen026,CSPH 3301
1233,Spr 2023,UMNTC,CSPH,3301,001,LEC,Food Choices,A-,9,Jennifer Breen,breen026,CSPH 3301
1233,Spr 2023,UMNTC,CSPH,3301,001,LEC,Food Choices,B,1,Jennifer Breen,breen026,CSPH 3301
1233,Spr 2023,UMNTC,CSPH,3301,001,LEC,Food Choices,B+,4,Jennifer Breen,breen026,CSPH 3301
1233,Spr 2023,UMNTC,CSPH,3301,001,LEC,Food Choices,B-,2,Jennifer Breen,breen026,CSPH 3301
1233,Spr 2023,UMNTC,CSPH,3301,001,LEC,Food Choices,C,1,Jennifer Breen,breen026,CSPH 3301
1233,Spr 2023,UMNTC,CSPH,3301,001,LEC,Food Choices,F,1,Jennifer Breen,breen026,CSPH 3301
1233,Spr 2023,UMNTC,CSPH,3301,001,LEC,Food Choices,S,2,Jennifer Breen,breen026,CSPH 3301
1233,Spr 2023,UMNTC,CSPH,3301,001,LEC,Food Choices,W,3,Jennifer Breen,breen026,CSPH 3301
1233,Spr 2023,UMNTC,CSPH,4313,002,LAB,Hatha Yoga Teaching Principles,A,14,Katie Schuver,schuv007,CSPH 4313
1233,Spr 2023,UMNTC,CSPH,4313,002,LAB,Hatha Yoga Teaching Principles,B+,2,Katie Schuver,schuv007,CSPH 4313
1233,Spr 2023,UMNTC,CSPH,5000,001,LEC,Explore Int Ther/Heal Prac,A,11,Asa Olson,olso6529,CSPH 5000
1233,Spr 2023,UMNTC,CSPH,5000,001,LEC,Explore Int Ther/Heal Prac,C-,1,Asa Olson,olso6529,CSPH 5000
1233,Spr 2023,UMNTC,CSPH,5000,001,LEC,Explore Int Ther/Heal Prac,W,2,Asa Olson,olso6529,CSPH 5000
1233,Spr 2023,UMNTC,CSPH,5101,001,LEC,Intro to Int Healing Prac,A,23,Teri Verner,vern0024,CSPH 5101
1233,Spr 2023,UMNTC,CSPH,5101,001,LEC,Intro to Int Healing Prac,A-,2,Teri Verner,vern0024,CSPH 5101
1233,Spr 2023,UMNTC,CSPH,5101,001,LEC,Intro to Int Healing Prac,B,1,Teri Verner,vern0024,CSPH 5101
1233,Spr 2023,UMNTC,CSPH,5101,001,LEC,Intro to Int Healing Prac,B+,1,Teri Verner,vern0024,CSPH 5101
1233,Spr 2023,UMNTC,CSPH,5101,001,LEC,Intro to Int Healing Prac,B-,1,Teri Verner,vern0024,CSPH 5101
1233,Spr 2023,UMNTC,CSPH,5101,001,LEC,Intro to Int Healing Prac,S,1,Teri Verner,vern0024,CSPH 5101
1233,Spr 2023,UMNTC,CSPH,5102,001,LEC,Personal Wellbeing,A,7,Maureen Anderson,ryan0418,CSPH 5102
1233,Spr 2023,UMNTC,CSPH,5102,001,LEC,Personal Wellbeing,A-,1,Maureen Anderson,ryan0418,CSPH 5102
1233,Spr 2023,UMNTC,CSPH,5102,001,LEC,Personal Wellbeing,C+,1,Maureen Anderson,ryan0418,CSPH 5102
1233,Spr 2023,UMNTC,CSPH,5102,001,LEC,Personal Wellbeing,C-,1,Maureen Anderson,ryan0418,CSPH 5102
1233,Spr 2023,UMNTC,CSPH,5102,001,LEC,Personal Wellbeing,S,1,Maureen Anderson,ryan0418,CSPH 5102
1233,Spr 2023,UMNTC,CSPH,5102,001,LEC,Personal Wellbeing,W,1,Maureen Anderson,ryan0418,CSPH 5102
1233,Spr 2023,UMNTC,CSPH,5115,001,LEC,"Cultural Awareness, Knowledge",A,14,Craig Hassel,chassel,CSPH 5115
1233,Spr 2023,UMNTC,CSPH,5115,001,LEC,"Cultural Awareness, Knowledge",A-,4,Craig Hassel,chassel,CSPH 5115
1233,Spr 2023,UMNTC,CSPH,5115,001,LEC,"Cultural Awareness, Knowledge",B-,1,Craig Hassel,chassel,CSPH 5115
1233,Spr 2023,UMNTC,CSPH,5118,001,LEC,"Whole Person, Whole Community",A,14,Sara Nystuen,nyst0055,CSPH 5118
1233,Spr 2023,UMNTC,CSPH,5118,001,LEC,"Whole Person, Whole Community",B,1,Sara Nystuen,nyst0055,CSPH 5118
1233,Spr 2023,UMNTC,CSPH,5118,001,LEC,"Whole Person, Whole Community",B-,2,Sara Nystuen,nyst0055,CSPH 5118
1233,Spr 2023,UMNTC,CSPH,5118,001,LEC,"Whole Person, Whole Community",F,1,Sara Nystuen,nyst0055,CSPH 5118
1233,Spr 2023,UMNTC,CSPH,5118,001,LEC,"Whole Person, Whole Community",W,1,Sara Nystuen,nyst0055,CSPH 5118
1233,Spr 2023,UMNTC,CSPH,5201,001,LEC,Spirituality and Resilience,A,12,Kathy Marshall,marsh008,CSPH 5201
1233,Spr 2023,UMNTC,CSPH,5201,001,LEC,Spirituality and Resilience,B,1,Kathy Marshall,marsh008,CSPH 5201
1233,Spr 2023,UMNTC,CSPH,5201,001,LEC,Spirituality and Resilience,B-,1,Kathy Marshall,marsh008,CSPH 5201
1233,Spr 2023,UMNTC,CSPH,5212,001,LEC,Peacebuilding/Mindfulness,A,7,Mark Umbreit,mumbreit,CSPH 5212
1233,Spr 2023,UMNTC,CSPH,5212,001,LEC,Peacebuilding/Mindfulness,S,1,Mark Umbreit,mumbreit,CSPH 5212
1233,Spr 2023,UMNTC,CSPH,5212,001,LEC,Peacebuilding/Mindfulness,W,1,Mark Umbreit,mumbreit,CSPH 5212
1233,Spr 2023,UMNTC,CSPH,5226,001,LEC,Advanced Meditation,A,7,Douglas Kennedy,dougk,CSPH 5226
1233,Spr 2023,UMNTC,CSPH,5226,001,LEC,Advanced Meditation,A-,2,Douglas Kennedy,dougk,CSPH 5226
1233,Spr 2023,UMNTC,CSPH,5226,001,LEC,Advanced Meditation,B-,1,Douglas Kennedy,dougk,CSPH 5226
1233,Spr 2023,UMNTC,CSPH,5313,001,LEC,Acupressure,A,9,Maureen Anderson,ryan0418,CSPH 5313
1233,Spr 2023,UMNTC,CSPH,5313,001,LEC,Acupressure,C,1,Maureen Anderson,ryan0418,CSPH 5313
1233,Spr 2023,UMNTC,CSPH,5313,001,LEC,Acupressure,F,1,Maureen Anderson,ryan0418,CSPH 5313
1233,Spr 2023,UMNTC,CSPH,5315,001,LEC,Traditional Tibetan Medicine,A,12,Tenzin Namdul,namdu003,CSPH 5315
1233,Spr 2023,UMNTC,CSPH,5315,001,LEC,Traditional Tibetan Medicine,A-,3,Tenzin Namdul,namdu003,CSPH 5315
1233,Spr 2023,UMNTC,CSPH,5315,001,LEC,Traditional Tibetan Medicine,B+,1,Tenzin Namdul,namdu003,CSPH 5315
1233,Spr 2023,UMNTC,CSPH,5315,001,LEC,Traditional Tibetan Medicine,W,1,Tenzin Namdul,namdu003,CSPH 5315
1233,Spr 2023,UMNTC,CSPH,5317,001,LEC,"Yoga: Ethics, Spirit, Healing",A,12,Katie Schuver,schuv007,CSPH 5317
1233,Spr 2023,UMNTC,CSPH,5317,001,LEC,"Yoga: Ethics, Spirit, Healing",A-,3,Katie Schuver,schuv007,CSPH 5317
1233,Spr 2023,UMNTC,CSPH,5317,001,LEC,"Yoga: Ethics, Spirit, Healing",B+,1,Katie Schuver,schuv007,CSPH 5317
1233,Spr 2023,UMNTC,CSPH,5317,001,LEC,"Yoga: Ethics, Spirit, Healing",B-,1,Katie Schuver,schuv007,CSPH 5317
1233,Spr 2023,UMNTC,CSPH,5317,001,LEC,"Yoga: Ethics, Spirit, Healing",D,1,Katie Schuver,schuv007,CSPH 5317
1233,Spr 2023,UMNTC,CSPH,5343,001,LEC,Ayurveda Medicine,A,10,Asavari Manvikar,amanvika,CSPH 5343
1233,Spr 2023,UMNTC,CSPH,5343,001,LEC,Ayurveda Medicine,A-,2,Asavari Manvikar,amanvika,CSPH 5343
1233,Spr 2023,UMNTC,CSPH,5343,001,LEC,Ayurveda Medicine,B,1,Asavari Manvikar,amanvika,CSPH 5343
1233,Spr 2023,UMNTC,CSPH,5343,001,LEC,Ayurveda Medicine,F,2,Asavari Manvikar,amanvika,CSPH 5343
1233,Spr 2023,UMNTC,CSPH,5343,001,LEC,Ayurveda Medicine,W,1,Asavari Manvikar,amanvika,CSPH 5343
1233,Spr 2023,UMNTC,CSPH,5401,001,LEC,"People, Plants & Drugs",A,5,Lisa Philander,phil0120,CSPH 5401
1233,Spr 2023,UMNTC,CSPH,5401,001,LEC,"People, Plants & Drugs",A-,4,Lisa Philander,phil0120,CSPH 5401
1233,Spr 2023,UMNTC,CSPH,5401,001,LEC,"People, Plants & Drugs",B+,3,Lisa Philander,phil0120,CSPH 5401
1233,Spr 2023,UMNTC,CSPH,5401,001,LEC,"People, Plants & Drugs",B-,1,Lisa Philander,phil0120,CSPH 5401
1233,Spr 2023,UMNTC,CSPH,5401,001,LEC,"People, Plants & Drugs",C,1,Lisa Philander,phil0120,CSPH 5401
1233,Spr 2023,UMNTC,CSPH,5401,001,LEC,"People, Plants & Drugs",C+,1,Lisa Philander,phil0120,CSPH 5401
1233,Spr 2023,UMNTC,CSPH,5401,001,LEC,"People, Plants & Drugs",S,1,Lisa Philander,phil0120,CSPH 5401
1233,Spr 2023,UMNTC,CSPH,5401,001,LEC,"People, Plants & Drugs",W,1,Lisa Philander,phil0120,CSPH 5401
1233,Spr 2023,UMNTC,CSPH,5431,001,LEC,Functional Nutrition,A,17,Carolyn Denton,dent0006,CSPH 5431
1233,Spr 2023,UMNTC,CSPH,5431,001,LEC,Functional Nutrition,S,1,Carolyn Denton,dent0006,CSPH 5431
1233,Spr 2023,UMNTC,CSPH,5503,001,LEC,Aromatherapy Fundamentals,A,7,Janet Tomaino,toma0131,CSPH 5503
1233,Spr 2023,UMNTC,CSPH,5503,001,LEC,Aromatherapy Fundamentals,A-,6,Janet Tomaino,toma0131,CSPH 5503
1233,Spr 2023,UMNTC,CSPH,5503,001,LEC,Aromatherapy Fundamentals,B,2,Janet Tomaino,toma0131,CSPH 5503
1233,Spr 2023,UMNTC,CSPH,5503,001,LEC,Aromatherapy Fundamentals,B-,1,Janet Tomaino,toma0131,CSPH 5503
1233,Spr 2023,UMNTC,CSPH,5503,001,LEC,Aromatherapy Fundamentals,S,1,Janet Tomaino,toma0131,CSPH 5503
1233,Spr 2023,UMNTC,CSPH,5503,001,LEC,Aromatherapy Fundamentals,W,1,Janet Tomaino,toma0131,CSPH 5503
1233,Spr 2023,UMNTC,CSPH,5601,001,LEC,"Music, Health and Healing",A,15,Jenzi Silverman,coop0001,CSPH 5601
1233,Spr 2023,UMNTC,CSPH,5601,001,LEC,"Music, Health and Healing",A-,2,Jenzi Silverman,coop0001,CSPH 5601
1233,Spr 2023,UMNTC,CSPH,5601,001,LEC,"Music, Health and Healing",B+,2,Jenzi Silverman,coop0001,CSPH 5601
1233,Spr 2023,UMNTC,CSPH,5601,001,LEC,"Music, Health and Healing",C,1,Jenzi Silverman,coop0001,CSPH 5601
1233,Spr 2023,UMNTC,CSPH,5631,001,LEC,Healing Imagery I,A,8,Susan Thompson,hille183,CSPH 5631
1233,Spr 2023,UMNTC,CSPH,5631,001,LEC,Healing Imagery I,B,1,Susan Thompson,hille183,CSPH 5631
1233,Spr 2023,UMNTC,CSPH,5631,001,LEC,Healing Imagery I,B+,1,Susan Thompson,hille183,CSPH 5631
1233,Spr 2023,UMNTC,CSPH,5631,001,LEC,Healing Imagery I,B-,1,Susan Thompson,hille183,CSPH 5631
1233,Spr 2023,UMNTC,CSPH,5631,001,LEC,Healing Imagery I,C,1,Susan Thompson,hille183,CSPH 5631
1233,Spr 2023,UMNTC,CSPH,5642,001,LEC,Nature Heals,A,38,Jean Larson,larso095,CSPH 5642
1233,Spr 2023,UMNTC,CSPH,5642,001,LEC,Nature Heals,B,1,Jean Larson,larso095,CSPH 5642
1233,Spr 2023,UMNTC,CSPH,5642,001,LEC,Nature Heals,F,1,Jean Larson,larso095,CSPH 5642
1233,Spr 2023,UMNTC,CSPH,5642,001,LEC,Nature Heals,S,1,Jean Larson,larso095,CSPH 5642
1233,Spr 2023,UMNTC,CSPH,5642,001,LEC,Nature Heals,S,2,Jean Larson,larso095,CSPH 5642
1233,Spr 2023,UMNTC,CSPH,5642,001,LEC,Nature Heals,W,1,Jean Larson,larso095,CSPH 5642
1233,Spr 2023,UMNTC,CSPH,5709,001,LEC,Hlth/Wellbeing Group Coaching,A,4,Erin Erickson,eje,CSPH 5709
1233,Spr 2023,UMNTC,CSPH,5709,001,LEC,Hlth/Wellbeing Group Coaching,A-,7,Erin Erickson,eje,CSPH 5709
1233,Spr 2023,UMNTC,CSPH,5709,001,LEC,Hlth/Wellbeing Group Coaching,B+,2,Erin Erickson,eje,CSPH 5709
1233,Spr 2023,UMNTC,CSPH,5806,001,LEC,Wellbeing/Resiliency Hlth Prof,A,18,Kate Hathaway,hatha001,CSPH 5806
1233,Spr 2023,UMNTC,CSPH,5806,001,LEC,Wellbeing/Resiliency Hlth Prof,A-,2,Kate Hathaway,hatha001,CSPH 5806
1233,Spr 2023,UMNTC,CSPH,5806,001,LEC,Wellbeing/Resiliency Hlth Prof,S,1,Kate Hathaway,hatha001,CSPH 5806
1233,Spr 2023,UMNTC,CSPH,5807,001,LEC,Mindfulness in the Workplace,A,17,Alex Haley,haley045,CSPH 5807
1233,Spr 2023,UMNTC,CSPH,5807,001,LEC,Mindfulness in the Workplace,A-,1,Alex Haley,haley045,CSPH 5807
1233,Spr 2023,UMNTC,CSPH,5807,001,LEC,Mindfulness in the Workplace,B+,1,Alex Haley,haley045,CSPH 5807
1233,Spr 2023,UMNTC,CSPH,5807,001,LEC,Mindfulness in the Workplace,S,2,Alex Haley,haley045,CSPH 5807
1233,Spr 2023,UMNTC,CSPH,5807,001,LEC,Mindfulness in the Workplace,W,2,Alex Haley,haley045,CSPH 5807
1233,Spr 2023,UMNTC,CVM,6222,001,LEC,Applied Epidemiology,A,16,Kimberly VanderWaal,kvw,CVM 6222
1233,Spr 2023,UMNTC,CVM,6222,001,LEC,Applied Epidemiology,A-,1,Kimberly VanderWaal,kvw,CVM 6222
1233,Spr 2023,UMNTC,CVM,6515,002,ROT,Externship,S,70,Erin Burton,burt0233,CVM 6515
1233,Spr 2023,UMNTC,CVM,6515,024,ROT,Externship,N,1,Erin Burton,burt0233,CVM 6515
1233,Spr 2023,UMNTC,CVM,6515,024,ROT,Externship,S,19,Erin Burton,burt0233,CVM 6515
1233,Spr 2023,UMNTC,CVM,6532,002,ROT,Clinical Pathology Rotation,N,1,Unknown Instructor,,CVM 6532
1233,Spr 2023,UMNTC,CVM,6532,002,ROT,Clinical Pathology Rotation,S,27,Unknown Instructor,,CVM 6532
1233,Spr 2023,UMNTC,CVM,6907,001,LEC,Professional Development II,A,96,Whitney Waldsmith,,CVM 6907
1233,Spr 2023,UMNTC,CVM,6907,001,LEC,Professional Development II,A-,1,Whitney Waldsmith,,CVM 6907
1233,Spr 2023,UMNTC,CVM,6907,001,LEC,Professional Development II,B,8,Whitney Waldsmith,,CVM 6907
1233,Spr 2023,UMNTC,CVM,6907,001,LEC,Professional Development II,C,1,Whitney Waldsmith,,CVM 6907
1233,Spr 2023,UMNTC,CVM,6908,001,LEC,Anatomy II,N,2,Roxanne Larsen,,CVM 6908
1233,Spr 2023,UMNTC,CVM,6908,001,LEC,Anatomy II,S,104,Roxanne Larsen,,CVM 6908
1233,Spr 2023,UMNTC,CVM,6912,001,LEC,Basic Pathology,A,90,Meghan Moore,,CVM 6912
1233,Spr 2023,UMNTC,CVM,6912,001,LEC,Basic Pathology,B,16,Meghan Moore,,CVM 6912
1233,Spr 2023,UMNTC,CVM,6913,001,LEC,Agents of Disease I,A,100,Joe Maple,,CVM 6913
1233,Spr 2023,UMNTC,CVM,6913,001,LEC,Agents of Disease I,A-,4,Joe Maple,,CVM 6913
1233,Spr 2023,UMNTC,CVM,6913,001,LEC,Agents of Disease I,B+,1,Joe Maple,,CVM 6913
1233,Spr 2023,UMNTC,CVM,6926,001,LEC,Small Animal Medicine II,A,64,Lulich,,CVM 6926
1233,Spr 2023,UMNTC,CVM,6926,001,LEC,Small Animal Medicine II,B,57,Lulich,,CVM 6926
1233,Spr 2023,UMNTC,CVM,6926,001,LEC,Small Animal Medicine II,C,5,Lulich,,CVM 6926
1233,Spr 2023,UMNTC,CVM,6927,001,LEC,Small Animal Surgery I,A,48,Kristy Lashbaugh,,CVM 6927
1233,Spr 2023,UMNTC,CVM,6927,001,LEC,Small Animal Surgery I,B,48,Kristy Lashbaugh,,CVM 6927
1233,Spr 2023,UMNTC,CVM,6927,001,LEC,Small Animal Surgery I,C,10,Kristy Lashbaugh,,CVM 6927
1233,Spr 2023,UMNTC,CVM,6929,001,LEC,Large Animal Surgery I,A,13,Erin Malone,malon001,CVM 6929
1233,Spr 2023,UMNTC,CVM,6929,001,LEC,Large Animal Surgery I,S,93,Erin Malone,malon001,CVM 6929
1233,Spr 2023,UMNTC,CVM,6932,001,LEC,Gov/Industry/Wildlife Careers,S,19,Melinda Wilkins,,CVM 6932
1233,Spr 2023,UMNTC,CVM,6932,001,LEC,Gov/Industry/Wildlife Careers,W,1,Melinda Wilkins,,CVM 6932
1233,Spr 2023,UMNTC,CVM,6935,001,LEC,Veterinary Imaging,A,89,Kristy Lashbaugh,,CVM 6935
1233,Spr 2023,UMNTC,CVM,6935,001,LEC,Veterinary Imaging,B,34,Kristy Lashbaugh,,CVM 6935
1233,Spr 2023,UMNTC,CVM,6935,001,LEC,Veterinary Imaging,C,3,Kristy Lashbaugh,,CVM 6935
1233,Spr 2023,UMNTC,CVM,6937,001,LEC,Pharmacology II,A,93,Joe Maple,,CVM 6937
1233,Spr 2023,UMNTC,CVM,6937,001,LEC,Pharmacology II,B,11,Joe Maple,,CVM 6937
1233,Spr 2023,UMNTC,CVM,6937,001,LEC,Pharmacology II,C,2,Joe Maple,,CVM 6937
1233,Spr 2023,UMNTC,CVM,6939,001,LEC,Non-Traditional Pets,A,99,Margaret Root Kustritz,rootk001,CVM 6939
1233,Spr 2023,UMNTC,CVM,6939,001,LEC,Non-Traditional Pets,B,3,Margaret Root Kustritz,rootk001,CVM 6939
1233,Spr 2023,UMNTC,CVM,6939,001,LEC,Non-Traditional Pets,C,4,Margaret Root Kustritz,rootk001,CVM 6939
1233,Spr 2023,UMNTC,CVM,6942,001,LEC,Clinical Pathology II,A,40,Joe Maple,,CVM 6942
1233,Spr 2023,UMNTC,CVM,6942,001,LEC,Clinical Pathology II,A-,10,Joe Maple,,CVM 6942
1233,Spr 2023,UMNTC,CVM,6942,001,LEC,Clinical Pathology II,B,17,Joe Maple,,CVM 6942
1233,Spr 2023,UMNTC,CVM,6942,001,LEC,Clinical Pathology II,B+,21,Joe Maple,,CVM 6942
1233,Spr 2023,UMNTC,CVM,6942,001,LEC,Clinical Pathology II,B-,6,Joe Maple,,CVM 6942
1233,Spr 2023,UMNTC,CVM,6942,001,LEC,Clinical Pathology II,C,3,Joe Maple,,CVM 6942
1233,Spr 2023,UMNTC,CVM,6942,001,LEC,Clinical Pathology II,C+,8,Joe Maple,,CVM 6942
1233,Spr 2023,UMNTC,CVM,6942,001,LEC,Clinical Pathology II,D+,1,Joe Maple,,CVM 6942
1233,Spr 2023,UMNTC,CVM,6945,001,LEC,Large Animal Medicine II,A,80,Christie Ward,,CVM 6945
1233,Spr 2023,UMNTC,CVM,6945,001,LEC,Large Animal Medicine II,B,42,Christie Ward,,CVM 6945
1233,Spr 2023,UMNTC,CVM,6945,001,LEC,Large Animal Medicine II,C,4,Christie Ward,,CVM 6945
1233,Spr 2023,UMNTC,CVM,6958,001,LEC,Small Animal Problems,A,24,Jennifer Granick,,CVM 6958
1233,Spr 2023,UMNTC,CVM,6958,001,LEC,Small Animal Problems,A-,5,Jennifer Granick,,CVM 6958
1233,Spr 2023,UMNTC,CVM,6958,001,LEC,Small Animal Problems,B+,3,Jennifer Granick,,CVM 6958
1233,Spr 2023,UMNTC,CVM,6958,002,LEC,Small Animal Problems,A,27,Jennifer Granick,,CVM 6958
1233,Spr 2023,UMNTC,CVM,6958,002,LEC,Small Animal Problems,A-,2,Jennifer Granick,,CVM 6958
1233,Spr 2023,UMNTC,CVM,6958,002,LEC,Small Animal Problems,B,1,Jennifer Granick,,CVM 6958
1233,Spr 2023,UMNTC,CVM,6958,002,LEC,Small Animal Problems,B+,1,Jennifer Granick,,CVM 6958
1233,Spr 2023,UMNTC,CVM,6960,001,LEC,Equine Selective I,A,29,Christie Ward,,CVM 6960
1233,Spr 2023,UMNTC,CVM,6960,001,LEC,Equine Selective I,B,4,Christie Ward,,CVM 6960
1233,Spr 2023,UMNTC,CVM,6964,001,LEC,Food & Fiber Select II,A,12,Perle Zhitnitskiy,,CVM 6964
1233,Spr 2023,UMNTC,CVM,6964,001,LEC,Food & Fiber Select II,B,7,Perle Zhitnitskiy,,CVM 6964
1233,Spr 2023,UMNTC,CVM,6964,001,LEC,Food & Fiber Select II,C,1,Perle Zhitnitskiy,,CVM 6964
1233,Spr 2023,UMNTC,CVM,6966,001,LEC,Apld SmRu & Camelid Practice,A,25,Emily Barrell,,CVM 6966
1233,Spr 2023,UMNTC,CVM,6966,001,LEC,Apld SmRu & Camelid Practice,C,1,Emily Barrell,,CVM 6966
1233,Spr 2023,UMNTC,CVM,6970,001,LEC,Professional Development V,N,1,Emily Barrell,,CVM 6970
1233,Spr 2023,UMNTC,CVM,6970,001,LEC,Professional Development V,S,105,Emily Barrell,,CVM 6970
1233,Spr 2023,UMNTC,CVM,6971,001,LEC,Dermatology,A,81,Sheila Torres,,CVM 6971
1233,Spr 2023,UMNTC,CVM,6971,001,LEC,Dermatology,B,24,Sheila Torres,,CVM 6971
1233,Spr 2023,UMNTC,CVM,6971,001,LEC,Dermatology,C,1,Sheila Torres,,CVM 6971
1233,Spr 2023,UMNTC,CVM,6972,001,LAB,Ophthalmology,A,58,Unknown Instructor,,CVM 6972
1233,Spr 2023,UMNTC,CVM,6972,001,LAB,Ophthalmology,B,39,Unknown Instructor,,CVM 6972
1233,Spr 2023,UMNTC,CVM,6972,001,LAB,Ophthalmology,C,7,Unknown Instructor,,CVM 6972
1233,Spr 2023,UMNTC,CVM,6973,001,LEC,Small Animal Behavior,A,66,Sheila Torres,torre009,CVM 6973
1233,Spr 2023,UMNTC,CVM,6973,001,LEC,Small Animal Behavior,B,9,Sheila Torres,torre009,CVM 6973
1233,Spr 2023,UMNTC,DAKO,5229,001,DIS,Dakota Mastery II,A,6,Neil Mckay,mckay020,DAKO 5229
1233,Spr 2023,UMNTC,DAKO,5229,001,DIS,Dakota Mastery II,A-,3,Neil Mckay,mckay020,DAKO 5229
1233,Spr 2023,UMNTC,DAKO,5229,001,DIS,Dakota Mastery II,S,1,Neil Mckay,mckay020,DAKO 5229
1233,Spr 2023,UMNTC,DDS,6111,001,LEC,Perio I,A,67,Elham Akhlaghi,eakhdagh,DDS 6111
1233,Spr 2023,UMNTC,DDS,6111,001,LEC,Perio I,B,33,Elham Akhlaghi,eakhdagh,DDS 6111
