TERM,TERM_DESCR,INSTITUTION,CAMPUS,SUBJECT,CATALOG_NBR,CLASS_SECTION,DESCR,CRSE_GRADE_OFF,CLASS_HDCNT,GRADE_HDCNT,INSTR_ROLE,NAME,JOBCODE_DESCR,INTERNET_ID
1255,Sum 2025,UMNDL,UMNDL,SOC,4597,001,Internship,N,29,1,PI,"Weidner,Robert R",Professor,rweidner
1255,Sum 2025,UMNDL,UMNDL,SOC,4597,001,Internship,S,29,28,PI,"Weidner,Robert R",Professor,rweidner
1255,Sum 2025,UMNDL,UMNDL,SOC,4947,080,Sociology of Gender,A,13,9,PI,"Gaarder,Emily",Associate Professor,egaarder
1255,Sum 2025,UMNDL,UMNDL,SOC,4947,080,Sociology of Gender,B,13,1,PI,"Gaarder,Emily",Associate Professor,egaarder
1255,Sum 2025,UMNDL,UMNDL,SOC,4947,080,Sociology of Gender,B-,13,1,PI,"Gaarder,Emily",Associate Professor,egaarder
1255,Sum 2025,UMNDL,UMNDL,SOC,4947,080,Sociology of Gender,C,13,1,PI,"Gaarder,Emily",Associate Professor,egaarder
1255,Sum 2025,UMNDL,UMNDL,SOC,4947,080,Sociology of Gender,F,13,1,PI,"Gaarder,Emily",Associate Professor,egaarder
1255,Sum 2025,UMNMO,UMNMO,SPAN,1001,098,Beginning Spanish I,A,21,10,PI,"Genova,Thomas",Associate Professor,tgenova
1255,Sum 2025,UMNMO,UMNMO,SPAN,1001,098,Beginning Spanish I,A-,21,6,PI,"Genova,Thomas",Associate Professor,tgenova
1255,Sum 2025,UMNMO,UMNMO,SPAN,1001,098,Beginning Spanish I,B,21,2,PI,"Genova,Thomas",Associate Professor,tgenova
1255,Sum 2025,UMNMO,UMNMO,SPAN,1001,098,Beginning Spanish I,B+,21,1,PI,"Genova,Thomas",Associate Professor,tgenova
1255,Sum 2025,UMNMO,UMNMO,SPAN,1001,098,Beginning Spanish I,C-,21,1,PI,"Genova,Thomas",Associate Professor,tgenova
1255,Sum 2025,UMNMO,UMNMO,SPAN,1001,098,Beginning Spanish I,S,21,1,PI,"Genova,Thomas",Associate Professor,tgenova
1255,Sum 2025,UMNTC,UMNTC,SPAN,1002,001,Beginning Spanish,A,21,2,PI,"Rasmussen,Kaylee",,
1255,Sum 2025,UMNTC,UMNTC,SPAN,1002,001,Beginning Spanish,A-,21,3,PI,"Rasmussen,Kaylee",,
1255,Sum 2025,UMNTC,UMNTC,SPAN,1002,001,Beginning Spanish,B,21,3,PI,"Rasmussen,Kaylee",,
1255,Sum 2025,UMNTC,UMNTC,SPAN,1002,001,Beginning Spanish,B+,21,2,PI,"Rasmussen,Kaylee",,
1255,Sum 2025,UMNTC,UMNTC,SPAN,1002,001,Beginning Spanish,B-,21,2,PI,"Rasmussen,Kaylee",,
1255,Sum 2025,UMNTC,UMNTC,SPAN,1002,001,Beginning Spanish,C,21,2,PI,"Rasmussen,Kaylee",,
1255,Sum 2025,UMNTC,UMNTC,SPAN,1002,001,Beginning Spanish,C+,21,1,PI,"Rasmussen,Kaylee",,
1255,Sum 2025,UMNTC,UMNTC,SPAN,1002,001,Beginning Spanish,C-,21,2,PI,"Rasmussen,Kaylee",,
1255,Sum 2025,UMNTC,UMNTC,SPAN,1002,001,Beginning Spanish,W,21,4,PI,"Rasmussen,Kaylee",,
1255,Sum 2025,UMNMO,UMNMO,SPAN,1002,098,Beginning Spanish II,A,25,13,PI,"Genova,Thomas",Associate Professor,tgenova
1255,Sum 2025,UMNMO,UMNMO,SPAN,1002,098,Beginning Spanish II,A-,25,2,PI,"Genova,Thomas",Associate Professor,tgenova
1255,Sum 2025,UMNMO,UMNMO,SPAN,1002,098,Beginning Spanish II,B,25,2,PI,"Genova,Thomas",Associate Professor,tgenova
1255,Sum 2025,UMNMO,UMNMO,SPAN,1002,098,Beginning Spanish II,B+,25,2,PI,"Genova,Thomas",Associate Professor,tgenova
1255,Sum 2025,UMNMO,UMNMO,SPAN,1002,098,Beginning Spanish II,B-,25,1,PI,"Genova,Thomas",Associate Professor,tgenova
1255,Sum 2025,UMNMO,UMNMO,SPAN,1002,098,Beginning Spanish II,C,25,1,PI,"Genova,Thomas",Associate Professor,tgenova
1255,Sum 2025,UMNMO,UMNMO,SPAN,1002,098,Beginning Spanish II,C+,25,1,PI,"Genova,Thomas",Associate Professor,tgenova
1255,Sum 2025,UMNMO,UMNMO,SPAN,1002,098,Beginning Spanish II,F,25,1,PI,"Genova,Thomas",Associate Professor,tgenova
1255,Sum 2025,UMNMO,UMNMO,SPAN,1002,098,Beginning Spanish II,S,25,2,PI,"Genova,Thomas",Associate Professor,tgenova
1255,Sum 2025,UMNTC,UMNTC,SPAN,1003,001,Intermediate Spanish,A,18,5,PI,"Riddle,Hannah",,
1255,Sum 2025,UMNTC,UMNTC,SPAN,1003,001,Intermediate Spanish,A-,18,3,PI,"Riddle,Hannah",,
1255,Sum 2025,UMNTC,UMNTC,SPAN,1003,001,Intermediate Spanish,B,18,3,PI,"Riddle,Hannah",,
1255,Sum 2025,UMNTC,UMNTC,SPAN,1003,001,Intermediate Spanish,B+,18,4,PI,"Riddle,Hannah",,
1255,Sum 2025,UMNTC,UMNTC,SPAN,1003,001,Intermediate Spanish,B-,18,1,PI,"Riddle,Hannah",,
1255,Sum 2025,UMNTC,UMNTC,SPAN,1003,001,Intermediate Spanish,C,18,1,PI,"Riddle,Hannah",,
1255,Sum 2025,UMNTC,UMNTC,SPAN,1003,001,Intermediate Spanish,C+,18,1,PI,"Riddle,Hannah",,
1255,Sum 2025,UMNTC,UMNTC,SPAN,1003,002,Intermediate Spanish,A,18,3,PI,"Carrillo Tequia,Yomary",,
1255,Sum 2025,UMNTC,UMNTC,SPAN,1003,002,Intermediate Spanish,A-,18,6,PI,"Carrillo Tequia,Yomary",,
1255,Sum 2025,UMNTC,UMNTC,SPAN,1003,002,Intermediate Spanish,B,18,2,PI,"Carrillo Tequia,Yomary",,
1255,Sum 2025,UMNTC,UMNTC,SPAN,1003,002,Intermediate Spanish,B+,18,2,PI,"Carrillo Tequia,Yomary",,
1255,Sum 2025,UMNTC,UMNTC,SPAN,1003,002,Intermediate Spanish,B-,18,1,PI,"Carrillo Tequia,Yomary",,
1255,Sum 2025,UMNTC,UMNTC,SPAN,1003,002,Intermediate Spanish,C+,18,1,PI,"Carrillo Tequia,Yomary",,
1255,Sum 2025,UMNTC,UMNTC,SPAN,1003,002,Intermediate Spanish,C-,18,1,PI,"Carrillo Tequia,Yomary",,
1255,Sum 2025,UMNTC,UMNTC,SPAN,1003,002,Intermediate Spanish,F,18,1,PI,"Carrillo Tequia,Yomary",,
1255,Sum 2025,UMNTC,UMNTC,SPAN,1003,002,Intermediate Spanish,S,18,1,PI,"Carrillo Tequia,Yomary",,
1255,Sum 2025,UMNTC,UMNTC,SPAN,1004,001,Intermediate Span,A,22,9,PI,"Reeder,Emma Lee",,
1255,Sum 2025,UMNTC,UMNTC,SPAN,1004,001,Intermediate Span,A-,22,4,PI,"Reeder,Emma Lee",,
1255,Sum 2025,UMNTC,UMNTC,SPAN,1004,001,Intermediate Span,B,22,2,PI,"Reeder,Emma Lee",,
1255,Sum 2025,UMNTC,UMNTC,SPAN,1004,001,Intermediate Span,B+,22,2,PI,"Reeder,Emma Lee",,
1255,Sum 2025,UMNTC,UMNTC,SPAN,1004,001,Intermediate Span,B-,22,2,PI,"Reeder,Emma Lee",,
1255,Sum 2025,UMNTC,UMNTC,SPAN,1004,001,Intermediate Span,C,22,1,PI,"Reeder,Emma Lee",,
1255,Sum 2025,UMNTC,UMNTC,SPAN,1004,001,Intermediate Span,C+,22,1,PI,"Reeder,Emma Lee",,
1255,Sum 2025,UMNTC,UMNTC,SPAN,1004,001,Intermediate Span,C-,22,1,PI,"Reeder,Emma Lee",,
1255,Sum 2025,UMNTC,UMNTC,SPAN,1004,002,Intermediate Span,A,20,9,PI,"Lujan,Julia",Lecturer,lujan027
1255,Sum 2025,UMNTC,UMNTC,SPAN,1004,002,Intermediate Span,A-,20,2,PI,"Lujan,Julia",Lecturer,lujan027
1255,Sum 2025,UMNTC,UMNTC,SPAN,1004,002,Intermediate Span,B,20,2,PI,"Lujan,Julia",Lecturer,lujan027
1255,Sum 2025,UMNTC,UMNTC,SPAN,1004,002,Intermediate Span,B+,20,2,PI,"Lujan,Julia",Lecturer,lujan027
1255,Sum 2025,UMNTC,UMNTC,SPAN,1004,002,Intermediate Span,C,20,1,PI,"Lujan,Julia",Lecturer,lujan027
1255,Sum 2025,UMNTC,UMNTC,SPAN,1004,002,Intermediate Span,S,20,2,PI,"Lujan,Julia",Lecturer,lujan027
1255,Sum 2025,UMNTC,UMNTC,SPAN,1004,002,Intermediate Span,W,20,2,PI,"Lujan,Julia",Lecturer,lujan027
1255,Sum 2025,UMNTC,UMNTC,SPAN,1022,001,Alt Second-Sem Spanish,A,19,11,PI,"Da Veiga,Giuliana",,
1255,Sum 2025,UMNTC,UMNTC,SPAN,1022,001,Alt Second-Sem Spanish,A-,19,5,PI,"Da Veiga,Giuliana",,
1255,Sum 2025,UMNTC,UMNTC,SPAN,1022,001,Alt Second-Sem Spanish,B+,19,1,PI,"Da Veiga,Giuliana",,
1255,Sum 2025,UMNTC,UMNTC,SPAN,1022,001,Alt Second-Sem Spanish,S,19,2,PI,"Da Veiga,Giuliana",,
1255,Sum 2025,UMNDL,UMNDL,SPAN,4090,080,Aspects of the Hispanic World,A,10,6,PI,"Snustad,Andrew P",Instructor,asnustad
1255,Sum 2025,UMNDL,UMNDL,SPAN,4090,080,Aspects of the Hispanic World,A-,10,2,PI,"Snustad,Andrew P",Instructor,asnustad
1255,Sum 2025,UMNDL,UMNDL,SPAN,4090,080,Aspects of the Hispanic World,C+,10,1,PI,"Snustad,Andrew P",Instructor,asnustad
1255,Sum 2025,UMNDL,UMNDL,SPAN,4090,080,Aspects of the Hispanic World,F,10,1,PI,"Snustad,Andrew P",Instructor,asnustad
1255,Sum 2025,UMNDL,UMNDL,SPED,4433,030,Foundations in Special Educ,A,12,7,PI,"Romualdo,Annette",Assistant Professor,aromuald
1255,Sum 2025,UMNDL,UMNDL,SPED,4433,030,Foundations in Special Educ,A-,12,1,PI,"Romualdo,Annette",Assistant Professor,aromuald
1255,Sum 2025,UMNDL,UMNDL,SPED,4433,030,Foundations in Special Educ,B,12,1,PI,"Romualdo,Annette",Assistant Professor,aromuald
1255,Sum 2025,UMNDL,UMNDL,SPED,4433,030,Foundations in Special Educ,B+,12,1,PI,"Romualdo,Annette",Assistant Professor,aromuald
1255,Sum 2025,UMNDL,UMNDL,SPED,4433,030,Foundations in Special Educ,D,12,2,PI,"Romualdo,Annette",Assistant Professor,aromuald
1255,Sum 2025,UMNTC,UMNRO,STAT,1161,001,Introduction to Statistics,A,22,5,PI,"Bright,Jered Bryan",Senior Teaching Specialist,brigh042
1255,Sum 2025,UMNTC,UMNRO,STAT,1161,001,Introduction to Statistics,A-,22,3,PI,"Bright,Jered Bryan",Senior Teaching Specialist,brigh042
1255,Sum 2025,UMNTC,UMNRO,STAT,1161,001,Introduction to Statistics,B,22,2,PI,"Bright,Jered Bryan",Senior Teaching Specialist,brigh042
1255,Sum 2025,UMNTC,UMNRO,STAT,1161,001,Introduction to Statistics,B+,22,4,PI,"Bright,Jered Bryan",Senior Teaching Specialist,brigh042
1255,Sum 2025,UMNTC,UMNRO,STAT,1161,001,Introduction to Statistics,B-,22,3,PI,"Bright,Jered Bryan",Senior Teaching Specialist,brigh042
1255,Sum 2025,UMNTC,UMNRO,STAT,1161,001,Introduction to Statistics,F,22,1,PI,"Bright,Jered Bryan",Senior Teaching Specialist,brigh042
1255,Sum 2025,UMNTC,UMNRO,STAT,1161,001,Introduction to Statistics,W,22,4,PI,"Bright,Jered Bryan",Senior Teaching Specialist,brigh042
1255,Sum 2025,UMNTC,UMNRO,STAT,1161,002,Introduction to Statistics,A,12,5,PI,"Bright,Jered Bryan",Senior Teaching Specialist,brigh042
1255,Sum 2025,UMNTC,UMNRO,STAT,1161,002,Introduction to Statistics,A-,12,1,PI,"Bright,Jered Bryan",Senior Teaching Specialist,brigh042
1255,Sum 2025,UMNTC,UMNRO,STAT,1161,002,Introduction to Statistics,B+,12,1,PI,"Bright,Jered Bryan",Senior Teaching Specialist,brigh042
1255,Sum 2025,UMNTC,UMNRO,STAT,1161,002,Introduction to Statistics,B-,12,1,PI,"Bright,Jered Bryan",Senior Teaching Specialist,brigh042
1255,Sum 2025,UMNTC,UMNRO,STAT,1161,002,Introduction to Statistics,C,12,1,PI,"Bright,Jered Bryan",Senior Teaching Specialist,brigh042
1255,Sum 2025,UMNTC,UMNRO,STAT,1161,002,Introduction to Statistics,C-,12,1,PI,"Bright,Jered Bryan",Senior Teaching Specialist,brigh042
1255,Sum 2025,UMNTC,UMNRO,STAT,1161,002,Introduction to Statistics,F,12,1,PI,"Bright,Jered Bryan",Senior Teaching Specialist,brigh042
1255,Sum 2025,UMNTC,UMNRO,STAT,1161,002,Introduction to Statistics,W,12,1,PI,"Bright,Jered Bryan",Senior Teaching Specialist,brigh042
1255,Sum 2025,UMNDL,UMNDL,STAT,1411,001,Intro to Statistics,A,17,11,PI,"Madiwala Liyanage,Dananjani Madhushika Perera",Assistant Professor,dmadiwal
1255,Sum 2025,UMNDL,UMNDL,STAT,1411,001,Intro to Statistics,B,17,1,PI,"Madiwala Liyanage,Dananjani Madhushika Perera",Assistant Professor,dmadiwal
1255,Sum 2025,UMNDL,UMNDL,STAT,1411,001,Intro to Statistics,B+,17,4,PI,"Madiwala Liyanage,Dananjani Madhushika Perera",Assistant Professor,dmadiwal
1255,Sum 2025,UMNDL,UMNDL,STAT,1411,001,Intro to Statistics,C+,17,1,PI,"Madiwala Liyanage,Dananjani Madhushika Perera",Assistant Professor,dmadiwal
1255,Sum 2025,UMNTC,UMNTC,STAT,3011,002,Intro Statistical Analysis,A,24,7,,,,
1255,Sum 2025,UMNTC,UMNTC,STAT,3011,002,Intro Statistical Analysis,A-,24,2,,,,
1255,Sum 2025,UMNTC,UMNTC,STAT,3011,002,Intro Statistical Analysis,B,24,3,,,,
1255,Sum 2025,UMNTC,UMNTC,STAT,3011,002,Intro Statistical Analysis,B-,24,3,,,,
1255,Sum 2025,UMNTC,UMNTC,STAT,3011,002,Intro Statistical Analysis,C,24,2,,,,
1255,Sum 2025,UMNTC,UMNTC,STAT,3011,002,Intro Statistical Analysis,C+,24,1,,,,
1255,Sum 2025,UMNTC,UMNTC,STAT,3011,002,Intro Statistical Analysis,C-,24,1,,,,
1255,Sum 2025,UMNTC,UMNTC,STAT,3011,002,Intro Statistical Analysis,D,24,3,,,,
1255,Sum 2025,UMNTC,UMNTC,STAT,3011,002,Intro Statistical Analysis,F,24,2,,,,
1255,Sum 2025,UMNTC,UMNTC,STAT,3011,884,Intro Statistical Analysis,A,12,4,,,,
1255,Sum 2025,UMNTC,UMNTC,STAT,3011,884,Intro Statistical Analysis,A-,12,1,,,,
1255,Sum 2025,UMNTC,UMNTC,STAT,3011,884,Intro Statistical Analysis,B,12,1,,,,
1255,Sum 2025,UMNTC,UMNTC,STAT,3011,884,Intro Statistical Analysis,B+,12,1,,,,
1255,Sum 2025,UMNTC,UMNTC,STAT,3011,884,Intro Statistical Analysis,C,12,1,,,,
1255,Sum 2025,UMNTC,UMNTC,STAT,3011,884,Intro Statistical Analysis,C-,12,1,,,,
1255,Sum 2025,UMNTC,UMNTC,STAT,3011,884,Intro Statistical Analysis,D,12,1,,,,
1255,Sum 2025,UMNTC,UMNTC,STAT,3011,884,Intro Statistical Analysis,F,12,2,,,,
1255,Sum 2025,UMNTC,UMNTC,STAT,3021,001,Intro Probability & Statistics,A,27,8,PI,"Ouyang,Difan",,
1255,Sum 2025,UMNTC,UMNTC,STAT,3021,001,Intro Probability & Statistics,A-,27,5,PI,"Ouyang,Difan",,
1255,Sum 2025,UMNTC,UMNTC,STAT,3021,001,Intro Probability & Statistics,B,27,3,PI,"Ouyang,Difan",,
1255,Sum 2025,UMNTC,UMNTC,STAT,3021,001,Intro Probability & Statistics,B+,27,6,PI,"Ouyang,Difan",,
1255,Sum 2025,UMNTC,UMNTC,STAT,3021,001,Intro Probability & Statistics,C+,27,1,PI,"Ouyang,Difan",,
1255,Sum 2025,UMNTC,UMNTC,STAT,3021,001,Intro Probability & Statistics,D+,27,1,PI,"Ouyang,Difan",,
1255,Sum 2025,UMNTC,UMNTC,STAT,3021,001,Intro Probability & Statistics,W,27,3,PI,"Ouyang,Difan",,
1255,Sum 2025,UMNTC,UMNTC,STAT,3032,002,Regression and Correlated Data,A,25,9,,,,
1255,Sum 2025,UMNTC,UMNTC,STAT,3032,002,Regression and Correlated Data,A-,25,6,,,,
1255,Sum 2025,UMNTC,UMNTC,STAT,3032,002,Regression and Correlated Data,B,25,4,,,,
1255,Sum 2025,UMNTC,UMNTC,STAT,3032,002,Regression and Correlated Data,B+,25,2,,,,
1255,Sum 2025,UMNTC,UMNTC,STAT,3032,002,Regression and Correlated Data,C,25,1,,,,
1255,Sum 2025,UMNTC,UMNTC,STAT,3032,002,Regression and Correlated Data,C+,25,2,,,,
1255,Sum 2025,UMNTC,UMNTC,STAT,3032,002,Regression and Correlated Data,C-,25,1,,,,
1255,Sum 2025,UMNDL,UMNDL,STAT,3411,001,Engineering Statistics,A,18,8,PI,"Gibson,Bekki",Assistant Professor,rgibson
1255,Sum 2025,UMNDL,UMNDL,STAT,3411,001,Engineering Statistics,A-,18,2,PI,"Gibson,Bekki",Assistant Professor,rgibson
1255,Sum 2025,UMNDL,UMNDL,STAT,3411,001,Engineering Statistics,B,18,3,PI,"Gibson,Bekki",Assistant Professor,rgibson
1255,Sum 2025,UMNDL,UMNDL,STAT,3411,001,Engineering Statistics,B-,18,2,PI,"Gibson,Bekki",Assistant Professor,rgibson
1255,Sum 2025,UMNDL,UMNDL,STAT,3411,001,Engineering Statistics,C,18,2,PI,"Gibson,Bekki",Assistant Professor,rgibson
1255,Sum 2025,UMNDL,UMNDL,STAT,3411,001,Engineering Statistics,C-,18,1,PI,"Gibson,Bekki",Assistant Professor,rgibson
1255,Sum 2025,UMNDL,UMNDL,STAT,3611,001,"Intro Probability, Statistics",A,32,2,PI,"Qi,Yongcheng",Professor,yqi
1255,Sum 2025,UMNDL,UMNDL,STAT,3611,001,"Intro Probability, Statistics",A-,32,2,PI,"Qi,Yongcheng",Professor,yqi
1255,Sum 2025,UMNDL,UMNDL,STAT,3611,001,"Intro Probability, Statistics",B,32,8,PI,"Qi,Yongcheng",Professor,yqi
1255,Sum 2025,UMNDL,UMNDL,STAT,3611,001,"Intro Probability, Statistics",B+,32,7,PI,"Qi,Yongcheng",Professor,yqi
1255,Sum 2025,UMNDL,UMNDL,STAT,3611,001,"Intro Probability, Statistics",B-,32,5,PI,"Qi,Yongcheng",Professor,yqi
1255,Sum 2025,UMNDL,UMNDL,STAT,3611,001,"Intro Probability, Statistics",C,32,1,PI,"Qi,Yongcheng",Professor,yqi
1255,Sum 2025,UMNDL,UMNDL,STAT,3611,001,"Intro Probability, Statistics",C+,32,6,PI,"Qi,Yongcheng",Professor,yqi
1255,Sum 2025,UMNDL,UMNDL,STAT,3611,001,"Intro Probability, Statistics",C-,32,1,PI,"Qi,Yongcheng",Professor,yqi
1255,Sum 2025,UMNTC,UMNRO,STAT,3721,003,Special Topics in Statistics,A,10,7,PI,"Addani,Mohamed Ahmed",Teaching Specialist,abdix249
1255,Sum 2025,UMNTC,UMNRO,STAT,3721,003,Special Topics in Statistics,D+,10,1,PI,"Addani,Mohamed Ahmed",Teaching Specialist,abdix249
1255,Sum 2025,UMNTC,UMNRO,STAT,3721,003,Special Topics in Statistics,W,10,2,PI,"Addani,Mohamed Ahmed",Teaching Specialist,abdix249
1255,Sum 2025,UMNTC,UMNTC,STAT,4051,002,Statistical Machine Learning I,A,18,11,,,,
1255,Sum 2025,UMNTC,UMNTC,STAT,4051,002,Statistical Machine Learning I,A-,18,2,,,,
1255,Sum 2025,UMNTC,UMNTC,STAT,4051,002,Statistical Machine Learning I,B+,18,3,,,,
1255,Sum 2025,UMNTC,UMNTC,STAT,4051,002,Statistical Machine Learning I,C-,18,2,,,,
1255,Sum 2025,UMNTC,UMNTC,STAT,5101,002,Theory of Statistics I,A,25,9,,,,
1255,Sum 2025,UMNTC,UMNTC,STAT,5101,002,Theory of Statistics I,A-,25,7,,,,
1255,Sum 2025,UMNTC,UMNTC,STAT,5101,002,Theory of Statistics I,B,25,4,,,,
1255,Sum 2025,UMNTC,UMNTC,STAT,5101,002,Theory of Statistics I,B+,25,2,,,,
1255,Sum 2025,UMNTC,UMNTC,STAT,5101,002,Theory of Statistics I,B-,25,2,,,,
1255,Sum 2025,UMNTC,UMNTC,STAT,5101,002,Theory of Statistics I,C,25,1,,,,
1255,Sum 2025,UMNTC,UMNTC,STAT,5101,884,Theory of Statistics I,A,14,2,,,,
1255,Sum 2025,UMNTC,UMNTC,STAT,5101,884,Theory of Statistics I,A-,14,4,,,,
1255,Sum 2025,UMNTC,UMNTC,STAT,5101,884,Theory of Statistics I,B,14,3,,,,
1255,Sum 2025,UMNTC,UMNTC,STAT,5101,884,Theory of Statistics I,B+,14,1,,,,
1255,Sum 2025,UMNTC,UMNTC,STAT,5101,884,Theory of Statistics I,B-,14,3,,,,
1255,Sum 2025,UMNTC,UMNTC,STAT,5101,884,Theory of Statistics I,C+,14,1,,,,
1255,Sum 2025,UMNTC,UMNTC,STAT,5401,001,Applied Multivariate Methods,A,13,8,PI,"Adepoju,Kazeem",Senior Lecturer,kadepoju
1255,Sum 2025,UMNTC,UMNTC,STAT,5401,001,Applied Multivariate Methods,A-,13,2,PI,"Adepoju,Kazeem",Senior Lecturer,kadepoju
1255,Sum 2025,UMNTC,UMNTC,STAT,5401,001,Applied Multivariate Methods,B,13,1,PI,"Adepoju,Kazeem",Senior Lecturer,kadepoju
1255,Sum 2025,UMNTC,UMNTC,STAT,5401,001,Applied Multivariate Methods,B-,13,1,PI,"Adepoju,Kazeem",Senior Lecturer,kadepoju
1255,Sum 2025,UMNTC,UMNTC,STAT,5401,001,Applied Multivariate Methods,D,13,1,PI,"Adepoju,Kazeem",Senior Lecturer,kadepoju
1255,Sum 2025,UMNTC,UMNTC,SURG,7400,081,Surgery Clerkship,N,31,1,PI,"Lassiter,Randi",Assistant Professor,lassi038
1255,Sum 2025,UMNTC,UMNTC,SURG,7400,081,Surgery Clerkship,P,31,30,PI,"Lassiter,Randi",Assistant Professor,lassi038
1255,Sum 2025,UMNDL,UMNDL,SW,1619,050,"Race, Class, Gender in U.S.",A,20,12,PI,"Knochel,Abel",Associate Professor,aknochel
1255,Sum 2025,UMNDL,UMNDL,SW,1619,050,"Race, Class, Gender in U.S.",A-,20,1,PI,"Knochel,Abel",Associate Professor,aknochel
1255,Sum 2025,UMNDL,UMNDL,SW,1619,050,"Race, Class, Gender in U.S.",B,20,2,PI,"Knochel,Abel",Associate Professor,aknochel
1255,Sum 2025,UMNDL,UMNDL,SW,1619,050,"Race, Class, Gender in U.S.",B-,20,1,PI,"Knochel,Abel",Associate Professor,aknochel
1255,Sum 2025,UMNDL,UMNDL,SW,1619,050,"Race, Class, Gender in U.S.",D+,20,1,PI,"Knochel,Abel",Associate Professor,aknochel
1255,Sum 2025,UMNDL,UMNDL,SW,1619,050,"Race, Class, Gender in U.S.",F,20,3,PI,"Knochel,Abel",Associate Professor,aknochel
1255,Sum 2025,UMNTC,UMNTC,SW,5201,001,Substance Use and COD,A,14,8,PI,"Rohovit,Julie L",Education Program Manager 3,rohov001
1255,Sum 2025,UMNTC,UMNTC,SW,5201,001,Substance Use and COD,A-,14,3,PI,"Rohovit,Julie L",Education Program Manager 3,rohov001
1255,Sum 2025,UMNTC,UMNTC,SW,5201,001,Substance Use and COD,B,14,1,PI,"Rohovit,Julie L",Education Program Manager 3,rohov001
1255,Sum 2025,UMNTC,UMNTC,SW,5201,001,Substance Use and COD,B+,14,1,PI,"Rohovit,Julie L",Education Program Manager 3,rohov001
1255,Sum 2025,UMNTC,UMNTC,SW,5201,001,Substance Use and COD,B-,14,1,PI,"Rohovit,Julie L",Education Program Manager 3,rohov001
1255,Sum 2025,UMNDL,UMNDL,SW,5215,050,Trauma Informed Practice,A,15,4,PI,"Banks,Anthony Jason",Assistant Professor,abanks
1255,Sum 2025,UMNDL,UMNDL,SW,5215,050,Trauma Informed Practice,A-,15,3,PI,"Banks,Anthony Jason",Assistant Professor,abanks
1255,Sum 2025,UMNDL,UMNDL,SW,5215,050,Trauma Informed Practice,B,15,3,PI,"Banks,Anthony Jason",Assistant Professor,abanks
1255,Sum 2025,UMNDL,UMNDL,SW,5215,050,Trauma Informed Practice,B+,15,3,PI,"Banks,Anthony Jason",Assistant Professor,abanks
1255,Sum 2025,UMNDL,UMNDL,SW,5215,050,Trauma Informed Practice,B-,15,1,PI,"Banks,Anthony Jason",Assistant Professor,abanks
1255,Sum 2025,UMNDL,UMNDL,SW,5215,050,Trauma Informed Practice,C+,15,1,PI,"Banks,Anthony Jason",Assistant Professor,abanks
1255,Sum 2025,UMNDL,UMNDL,SW,8102,030,Advanced Research,A,18,16,PI,"Phillips,Jonathan James",Assistant Professor,phil0309
1255,Sum 2025,UMNDL,UMNDL,SW,8102,030,Advanced Research,A-,18,2,PI,"Phillips,Jonathan James",Assistant Professor,phil0309
1255,Sum 2025,UMNTC,UMNTC,SW,8451,001,Assess Engage Clin SW Pract,A,15,9,PI,"Stiber,Jill M",Senior Teaching Specialist,stibe001
1255,Sum 2025,UMNTC,UMNTC,SW,8451,001,Assess Engage Clin SW Pract,A-,15,3,PI,"Stiber,Jill M",Senior Teaching Specialist,stibe001
1255,Sum 2025,UMNTC,UMNTC,SW,8451,001,Assess Engage Clin SW Pract,B,15,2,PI,"Stiber,Jill M",Senior Teaching Specialist,stibe001
1255,Sum 2025,UMNTC,UMNTC,SW,8451,001,Assess Engage Clin SW Pract,C+,15,1,PI,"Stiber,Jill M",Senior Teaching Specialist,stibe001
1255,Sum 2025,UMNTC,UMNTC,SW,8821,001,"SW & Differ, Divers  & Privil",A,17,13,PI,"Mattison,Michelle Christina",Education Program Spec 3,matti419
1255,Sum 2025,UMNTC,UMNTC,SW,8821,001,"SW & Differ, Divers  & Privil",A-,17,4,PI,"Mattison,Michelle Christina",Education Program Spec 3,matti419
1255,Sum 2025,UMNTC,UMNTC,SW,8842,001,Adv SW Eval,A,21,16,PI,"Ramseyer Winter,Virginia Lynn",Associate Professor,ginny
1255,Sum 2025,UMNTC,UMNTC,SW,8842,001,Adv SW Eval,B,21,4,PI,"Ramseyer Winter,Virginia Lynn",Associate Professor,ginny
1255,Sum 2025,UMNTC,UMNTC,SW,8842,001,Adv SW Eval,F,21,1,PI,"Ramseyer Winter,Virginia Lynn",Associate Professor,ginny
1255,Sum 2025,UMNTC,UMNTC,URBS,3896,001,Internship,A,10,9,PI,"Derickson,Kate Driscoll",Associate Professor,kdericks
1255,Sum 2025,UMNTC,UMNTC,URBS,3896,001,Internship,F,10,1,PI,"Derickson,Kate Driscoll",Associate Professor,kdericks
1255,Sum 2025,UMNTC,UMNTC,VBS,2032,002,General Microbiology w/Lab,A,33,6,PI,"Foster Hartnett,Dawn Marie",Associate Professor,dmfoster
1255,Sum 2025,UMNTC,UMNTC,VBS,2032,002,General Microbiology w/Lab,A-,33,2,PI,"Foster Hartnett,Dawn Marie",Associate Professor,dmfoster
1255,Sum 2025,UMNTC,UMNTC,VBS,2032,002,General Microbiology w/Lab,B,33,8,PI,"Foster Hartnett,Dawn Marie",Associate Professor,dmfoster
1255,Sum 2025,UMNTC,UMNTC,VBS,2032,002,General Microbiology w/Lab,B+,33,7,PI,"Foster Hartnett,Dawn Marie",Associate Professor,dmfoster
