CAMPUS,SUBJECT,CATALOG_NBR,CLASS_SECTION,DESCR,CRSE_GRADE_OFF,GRADE_HDCNT,HR_NAME,INTERNET_ID,TERM,FULL_NAME
UMNTC,ANSC,4711,001,Breeder Flock & Hatchery Mgmt,B+,3,Anup Kollanoor Johny,anupjohn,1245,ANSC 4711
UMNTC,ANSC,4711,001,Breeder Flock & Hatchery Mgmt,C+,1,Anup Kollanoor Johny,anupjohn,1245,ANSC 4711
UMNTC,ANSC,4711,001,Breeder Flock & Hatchery Mgmt,C-,1,Anup Kollanoor Johny,anupjohn,1245,ANSC 4711
UMNTC,ANTH,1001,002,Human Evolution,A,13,Samantha Gogol,gogol006,1245,ANTH 1001
UMNTC,ANTH,1001,002,Human Evolution,A-,2,Samantha Gogol,gogol006,1245,ANTH 1001
UMNTC,ANTH,1001,002,Human Evolution,B,2,Samantha Gogol,gogol006,1245,ANTH 1001
UMNTC,ANTH,1001,002,Human Evolution,B+,1,Samantha Gogol,gogol006,1245,ANTH 1001
UMNTC,ANTH,1001,002,Human Evolution,B-,1,Samantha Gogol,gogol006,1245,ANTH 1001
UMNTC,ANTH,1001,002,Human Evolution,C,2,Samantha Gogol,gogol006,1245,ANTH 1001
UMNTC,ANTH,1001,002,Human Evolution,F,1,Samantha Gogol,gogol006,1245,ANTH 1001
UMNTC,ANTH,3306W,001,Medical Anthropology,A,9,Melina Salvador,msalvado,1245,ANTH 3306W
UMNTC,ANTH,3306W,001,Medical Anthropology,A-,2,Melina Salvador,msalvado,1245,ANTH 3306W
UMNTC,ANTH,3306W,001,Medical Anthropology,B,2,Melina Salvador,msalvado,1245,ANTH 3306W
UMNTC,ANTH,3306W,001,Medical Anthropology,B+,5,Melina Salvador,msalvado,1245,ANTH 3306W
UMNTC,ANTH,3306W,001,Medical Anthropology,B-,4,Melina Salvador,msalvado,1245,ANTH 3306W
UMNTC,ANTH,3306W,001,Medical Anthropology,C,2,Melina Salvador,msalvado,1245,ANTH 3306W
