TERM,CAMPUS,SUBJECT,CATALOG_NBR,CLASS_SECTION,DESCR,CRSE_GRADE_OFF,GRADE_HDCNT,HR_NAME,INTERNET_ID,FULL_NAME
1235,UMNTC,BIOC,3021,002,Biochemistry,C-,2,Robert Evans,evans858,BIOC 3021
1235,UMNTC,BIOC,3021,002,Biochemistry,F,1,Robert Evans,evans858,BIOC 3021
1235,UMNTC,BIOC,3021,090,Biochemistry,A,7,Robert Roon,roonx001,BIOC 3021
1235,UMNTC,BIOC,3021,090,Biochemistry,A-,8,Robert Roon,roonx001,BIOC 3021
1235,UMNTC,BIOC,3021,090,Biochemistry,B,28,Robert Roon,roonx001,BIOC 3021
1235,UMNTC,BIOC,3021,090,Biochemistry,B+,4,Robert Roon,roonx001,BIOC 3021
1235,UMNTC,BIOC,3021,090,Biochemistry,B-,5,Robert Roon,roonx001,BIOC 3021
1235,UMNTC,BIOC,3021,090,Biochemistry,C,7,Robert Roon,roonx001,BIOC 3021
1235,UMNTC,BIOC,3021,090,Biochemistry,C+,3,Robert Roon,roonx001,BIOC 3021
1235,UMNTC,BIOC,3021,090,Biochemistry,C-,5,Robert Roon,roonx001,BIOC 3021
1235,UMNTC,BIOC,3021,090,Biochemistry,D+,1,Robert Roon,roonx001,BIOC 3021
1235,UMNTC,BIOC,3021,090,Biochemistry,F,2,Robert Roon,roonx001,BIOC 3021
1235,UMNTC,BIOC,3021,090,Biochemistry,S,1,Robert Roon,roonx001,BIOC 3021
1235,UMNTC,BIOC,3021,090,Biochemistry,W,3,Robert Roon,roonx001,BIOC 3021
1235,UMNTC,BIOC,4025W,003,Laboratory in Biochemistry,A,6,Beverly Smith-Keiling,smithbev,BIOC 4025W
1235,UMNTC,BIOC,4025W,003,Laboratory in Biochemistry,A-,2,Beverly Smith-Keiling,smithbev,BIOC 4025W
1235,UMNTC,BIOC,4025W,003,Laboratory in Biochemistry,B,1,Beverly Smith-Keiling,smithbev,BIOC 4025W
1235,UMNTC,BIOC,4025W,003,Laboratory in Biochemistry,C,1,Beverly Smith-Keiling,smithbev,BIOC 4025W
1235,UMNTC,BIOL,1001,090,Evolution & Ecology,A,4,Charlie Willis,will1278,BIOL 1001
1235,UMNTC,BIOL,1001,090,Evolution & Ecology,A-,1,Charlie Willis,will1278,BIOL 1001
1235,UMNTC,BIOL,1001,090,Evolution & Ecology,B,3,Charlie Willis,will1278,BIOL 1001
1235,UMNTC,BIOL,1001,090,Evolution & Ecology,B-,3,Charlie Willis,will1278,BIOL 1001
1235,UMNTC,BIOL,1001,090,Evolution & Ecology,C+,1,Charlie Willis,will1278,BIOL 1001
1235,UMNTC,BIOL,1001,090,Evolution & Ecology,C-,1,Charlie Willis,will1278,BIOL 1001
1235,UMNTC,BIOL,1001,090,Evolution & Ecology,S,3,Charlie Willis,will1278,BIOL 1001
1235,UMNTC,BIOL,1001,090,Evolution & Ecology,W,1,Charlie Willis,will1278,BIOL 1001
1235,UMNTC,BIOL,1001,091,Evolution & Ecology,A,5,Charlie Willis,will1278,BIOL 1001
1235,UMNTC,BIOL,1001,091,Evolution & Ecology,A-,3,Charlie Willis,will1278,BIOL 1001
1235,UMNTC,BIOL,1001,091,Evolution & Ecology,B,3,Charlie Willis,will1278,BIOL 1001
1235,UMNTC,BIOL,1001,091,Evolution & Ecology,B+,1,Charlie Willis,will1278,BIOL 1001
1235,UMNTC,BIOL,1001,091,Evolution & Ecology,B-,2,Charlie Willis,will1278,BIOL 1001
1235,UMNTC,BIOL,1001,091,Evolution & Ecology,D,2,Charlie Willis,will1278,BIOL 1001
1235,UMNTC,BIOL,1001,091,Evolution & Ecology,D+,1,Charlie Willis,will1278,BIOL 1001
1235,UMNTC,BIOL,1001,091,Evolution & Ecology,F,1,Charlie Willis,will1278,BIOL 1001
1235,UMNTC,BIOL,1001,091,Evolution & Ecology,S,1,Charlie Willis,will1278,BIOL 1001
1235,UMNTC,BIOL,1001,091,Evolution & Ecology,W,2,Charlie Willis,will1278,BIOL 1001
1235,UMNTC,BIOL,1009,090,General Biology,A,2,Brian Gibbens,gibbens,BIOL 1009
1235,UMNTC,BIOL,1009,090,General Biology,A-,2,Brian Gibbens,gibbens,BIOL 1009
1235,UMNTC,BIOL,1009,090,General Biology,B,5,Brian Gibbens,gibbens,BIOL 1009
1235,UMNTC,BIOL,1009,090,General Biology,B+,2,Brian Gibbens,gibbens,BIOL 1009
1235,UMNTC,BIOL,1009,090,General Biology,B-,3,Brian Gibbens,gibbens,BIOL 1009
1235,UMNTC,BIOL,1009,090,General Biology,C,2,Brian Gibbens,gibbens,BIOL 1009
1235,UMNTC,BIOL,1009,090,General Biology,C+,1,Brian Gibbens,gibbens,BIOL 1009
1235,UMNTC,BIOL,1009,090,General Biology,D+,1,Brian Gibbens,gibbens,BIOL 1009
1235,UMNTC,BIOL,1009,091,General Biology,A,3,Brian Gibbens,gibbens,BIOL 1009
1235,UMNTC,BIOL,1009,091,General Biology,A-,7,Brian Gibbens,gibbens,BIOL 1009
1235,UMNTC,BIOL,1009,091,General Biology,B,6,Brian Gibbens,gibbens,BIOL 1009
1235,UMNTC,BIOL,1009,091,General Biology,B+,1,Brian Gibbens,gibbens,BIOL 1009
1235,UMNTC,BIOL,1009,091,General Biology,B-,2,Brian Gibbens,gibbens,BIOL 1009
1235,UMNTC,BIOL,1009,091,General Biology,C,1,Brian Gibbens,gibbens,BIOL 1009
1235,UMNTC,BIOL,1009,091,General Biology,C+,2,Brian Gibbens,gibbens,BIOL 1009
1235,UMNTC,BIOL,3905,500,Swedish Innovation,A,7,Nikki Letawsky Shultz,nlshultz,BIOL 3905
1235,UMNTC,BIOL,3905,500,Swedish Innovation,A-,2,Nikki Letawsky Shultz,nlshultz,BIOL 3905
1235,UMNTC,BIOL,3905,500,Swedish Innovation,B,1,Nikki Letawsky Shultz,nlshultz,BIOL 3905
1235,UMNTC,BIOL,4003,090,Genetics,A,10,York Marahrens,marah005,BIOL 4003
1235,UMNTC,BIOL,4003,090,Genetics,A-,4,York Marahrens,marah005,BIOL 4003
1235,UMNTC,BIOL,4003,090,Genetics,B,8,York Marahrens,marah005,BIOL 4003
1235,UMNTC,BIOL,4003,090,Genetics,B+,9,York Marahrens,marah005,BIOL 4003
1235,UMNTC,BIOL,4003,090,Genetics,B-,17,York Marahrens,marah005,BIOL 4003
1235,UMNTC,BIOL,4003,090,Genetics,C,4,York Marahrens,marah005,BIOL 4003
1235,UMNTC,BIOL,4003,090,Genetics,C+,4,York Marahrens,marah005,BIOL 4003
1235,UMNTC,BIOL,4003,090,Genetics,C-,12,York Marahrens,marah005,BIOL 4003
1235,UMNTC,BIOL,4003,090,Genetics,D,1,York Marahrens,marah005,BIOL 4003
1235,UMNTC,BIOL,4003,090,Genetics,D+,1,York Marahrens,marah005,BIOL 4003
1235,UMNTC,BIOL,4003,090,Genetics,F,1,York Marahrens,marah005,BIOL 4003
1235,UMNTC,BIOL,4003,090,Genetics,W,3,York Marahrens,marah005,BIOL 4003
1235,UMNTC,BIOL,4004,090,Cell Biology,A,7,Jan Norrander,norra001,BIOL 4004
1235,UMNTC,BIOL,4004,090,Cell Biology,A-,12,Jan Norrander,norra001,BIOL 4004
1235,UMNTC,BIOL,4004,090,Cell Biology,B,10,Jan Norrander,norra001,BIOL 4004
1235,UMNTC,BIOL,4004,090,Cell Biology,B+,6,Jan Norrander,norra001,BIOL 4004
1235,UMNTC,BIOL,4004,090,Cell Biology,B-,7,Jan Norrander,norra001,BIOL 4004
1235,UMNTC,BIOL,4004,090,Cell Biology,C,6,Jan Norrander,norra001,BIOL 4004
1235,UMNTC,BIOL,4004,090,Cell Biology,C+,4,Jan Norrander,norra001,BIOL 4004
1235,UMNTC,BIOL,4004,090,Cell Biology,C-,1,Jan Norrander,norra001,BIOL 4004
1235,UMNTC,BIOL,4004,090,Cell Biology,D,2,Jan Norrander,norra001,BIOL 4004
1235,UMNTC,BIOL,4004,090,Cell Biology,D+,1,Jan Norrander,norra001,BIOL 4004
1235,UMNTC,BIOL,4004,090,Cell Biology,W,2,Jan Norrander,norra001,BIOL 4004
1235,UMNTC,BIOL,4321W,001,Deconstructing Biology Rsearch,A,10,Maxwell Kramer,kram0247,BIOL 4321W
1235,UMNTC,BIOL,4321W,001,Deconstructing Biology Rsearch,A-,2,Maxwell Kramer,kram0247,BIOL 4321W
1235,UMNTC,BIOL,4321W,001,Deconstructing Biology Rsearch,S,1,Maxwell Kramer,kram0247,BIOL 4321W
1235,UMNTC,BIOL,4321W,001,Deconstructing Biology Rsearch,W,1,Maxwell Kramer,kram0247,BIOL 4321W
1235,UMNTC,CFAN,3096,001,Mkg the Most of your Prof Exp,A,18,Mari Ruddy,mmruddy,CFAN 3096
1235,UMNTC,CFAN,3096,001,Mkg the Most of your Prof Exp,A-,3,Mari Ruddy,mmruddy,CFAN 3096
1235,UMNTC,CFAN,3096,001,Mkg the Most of your Prof Exp,B+,2,Mari Ruddy,mmruddy,CFAN 3096
1235,UMNTC,CFAN,3096,001,Mkg the Most of your Prof Exp,B-,1,Mari Ruddy,mmruddy,CFAN 3096
1235,UMNTC,CFAN,3096,001,Mkg the Most of your Prof Exp,C-,1,Mari Ruddy,mmruddy,CFAN 3096
1235,UMNTC,CFAN,3529,500,Wildlife Med & Cons in Belize,A,20,Melissa Palmer,melissap,CFAN 3529
1235,UMNTC,CFAN,3529,500,Wildlife Med & Cons in Belize,A-,2,Melissa Palmer,melissap,CFAN 3529
1235,UMNTC,CFAN,3529,500,Wildlife Med & Cons in Belize,B,1,Melissa Palmer,melissap,CFAN 3529
1235,UMNTC,CHEM,1015,001,Intro Chem: Lecture,A-,7,Michelle Driessen,mdd,CHEM 1015
1235,UMNTC,CHEM,1015,001,Intro Chem: Lecture,B,3,Michelle Driessen,mdd,CHEM 1015
1235,UMNTC,CHEM,1015,001,Intro Chem: Lecture,B+,3,Michelle Driessen,mdd,CHEM 1015
1235,UMNTC,CHEM,1015,001,Intro Chem: Lecture,B-,3,Michelle Driessen,mdd,CHEM 1015
1235,UMNTC,CHEM,1015,001,Intro Chem: Lecture,C,2,Michelle Driessen,mdd,CHEM 1015
1235,UMNTC,CHEM,1015,001,Intro Chem: Lecture,C+,5,Michelle Driessen,mdd,CHEM 1015
1235,UMNTC,CHEM,1015,001,Intro Chem: Lecture,C-,1,Michelle Driessen,mdd,CHEM 1015
1235,UMNTC,CHEM,1015,001,Intro Chem: Lecture,D,2,Michelle Driessen,mdd,CHEM 1015
1235,UMNTC,CHEM,1015,001,Intro Chem: Lecture,F,9,Michelle Driessen,mdd,CHEM 1015
1235,UMNTC,CHEM,1015,001,Intro Chem: Lecture,N,1,Michelle Driessen,mdd,CHEM 1015
1235,UMNTC,CHEM,1015,001,Intro Chem: Lecture,S,1,Michelle Driessen,mdd,CHEM 1015
1235,UMNTC,CHEM,1015,001,Intro Chem: Lecture,W,9,Michelle Driessen,mdd,CHEM 1015
1235,UMNTC,CHEM,1017,001,INTRO CHEM: LAB,A,2,Michelle Driessen,mdd,CHEM 1017
1235,UMNTC,CHEM,1017,001,INTRO CHEM: LAB,A-,2,Michelle Driessen,mdd,CHEM 1017
1235,UMNTC,CHEM,1017,001,INTRO CHEM: LAB,B,2,Michelle Driessen,mdd,CHEM 1017
1235,UMNTC,CHEM,1017,001,INTRO CHEM: LAB,B+,5,Michelle Driessen,mdd,CHEM 1017
1235,UMNTC,CHEM,1017,001,INTRO CHEM: LAB,B-,2,Michelle Driessen,mdd,CHEM 1017
1235,UMNTC,CHEM,1017,001,INTRO CHEM: LAB,F,1,Michelle Driessen,mdd,CHEM 1017
1235,UMNTC,CHEM,1061,001,Chem Prin I,A,9,Emily Pelton,epelton,CHEM 1061
1235,UMNTC,CHEM,1061,001,Chem Prin I,A-,6,Emily Pelton,epelton,CHEM 1061
1235,UMNTC,CHEM,1061,001,Chem Prin I,B,5,Emily Pelton,epelton,CHEM 1061
1235,UMNTC,CHEM,1061,001,Chem Prin I,B+,4,Emily Pelton,epelton,CHEM 1061
1235,UMNTC,CHEM,1061,001,Chem Prin I,B-,5,Emily Pelton,epelton,CHEM 1061
1235,UMNTC,CHEM,1061,001,Chem Prin I,C,6,Emily Pelton,epelton,CHEM 1061
1235,UMNTC,CHEM,1061,001,Chem Prin I,C+,8,Emily Pelton,epelton,CHEM 1061
1235,UMNTC,CHEM,1061,001,Chem Prin I,C-,2,Emily Pelton,epelton,CHEM 1061
1235,UMNTC,CHEM,1061,001,Chem Prin I,D,3,Emily Pelton,epelton,CHEM 1061
1235,UMNTC,CHEM,1061,001,Chem Prin I,F,2,Emily Pelton,epelton,CHEM 1061
1235,UMNTC,CHEM,1061,001,Chem Prin I,W,3,Emily Pelton,epelton,CHEM 1061
1235,UMNTC,CHEM,1062,001,Chem Prin II,A,9,Emily Pelton,epelton,CHEM 1062
1235,UMNTC,CHEM,1062,001,Chem Prin II,A-,5,Emily Pelton,epelton,CHEM 1062
1235,UMNTC,CHEM,1062,001,Chem Prin II,B,11,Emily Pelton,epelton,CHEM 1062
1235,UMNTC,CHEM,1062,001,Chem Prin II,B+,4,Emily Pelton,epelton,CHEM 1062
1235,UMNTC,CHEM,1062,001,Chem Prin II,B-,4,Emily Pelton,epelton,CHEM 1062
1235,UMNTC,CHEM,1062,001,Chem Prin II,C,4,Emily Pelton,epelton,CHEM 1062
1235,UMNTC,CHEM,1062,001,Chem Prin II,C+,4,Emily Pelton,epelton,CHEM 1062
1235,UMNTC,CHEM,1062,001,Chem Prin II,C-,5,Emily Pelton,epelton,CHEM 1062
1235,UMNTC,CHEM,1062,001,Chem Prin II,D,1,Emily Pelton,epelton,CHEM 1062
1235,UMNTC,CHEM,1062,001,Chem Prin II,F,2,Emily Pelton,epelton,CHEM 1062
1235,UMNTC,CHEM,1062,001,Chem Prin II,W,1,Emily Pelton,epelton,CHEM 1062
1235,UMNTC,CHEM,1065,001,Chem Prin I Lab,A,14,Michelle Driessen,mdd,CHEM 1065
1235,UMNTC,CHEM,1065,001,Chem Prin I Lab,B,9,Michelle Driessen,mdd,CHEM 1065
1235,UMNTC,CHEM,1065,001,Chem Prin I Lab,C,3,Michelle Driessen,mdd,CHEM 1065
1235,UMNTC,CHEM,1065,001,Chem Prin I Lab,W,2,Michelle Driessen,mdd,CHEM 1065
1235,UMNTC,CHEM,1066,001,Chem Prin II Lab,A,21,Michelle Driessen,mdd,CHEM 1066
1235,UMNTC,CHEM,1066,001,Chem Prin II Lab,B,15,Michelle Driessen,mdd,CHEM 1066
1235,UMNTC,CHEM,1066,001,Chem Prin II Lab,C,1,Michelle Driessen,mdd,CHEM 1066
1235,UMNTC,CHEM,1066,001,Chem Prin II Lab,W,1,Michelle Driessen,mdd,CHEM 1066
1235,UMNTC,CHEM,2301,001,Organic Chemistry I,A,15,Alexei Novikov,anovikov,CHEM 2301
1235,UMNTC,CHEM,2301,001,Organic Chemistry I,A-,3,Alexei Novikov,anovikov,CHEM 2301
1235,UMNTC,CHEM,2301,001,Organic Chemistry I,B,3,Alexei Novikov,anovikov,CHEM 2301
1235,UMNTC,CHEM,2301,001,Organic Chemistry I,B+,3,Alexei Novikov,anovikov,CHEM 2301
1235,UMNTC,CHEM,2301,001,Organic Chemistry I,B-,7,Alexei Novikov,anovikov,CHEM 2301
1235,UMNTC,CHEM,2301,001,Organic Chemistry I,C,6,Alexei Novikov,anovikov,CHEM 2301
1235,UMNTC,CHEM,2301,001,Organic Chemistry I,C+,5,Alexei Novikov,anovikov,CHEM 2301
1235,UMNTC,CHEM,2301,001,Organic Chemistry I,C-,9,Alexei Novikov,anovikov,CHEM 2301
1235,UMNTC,CHEM,2301,001,Organic Chemistry I,D,7,Alexei Novikov,anovikov,CHEM 2301
1235,UMNTC,CHEM,2301,001,Organic Chemistry I,F,3,Alexei Novikov,anovikov,CHEM 2301
1235,UMNTC,CHEM,2301,001,Organic Chemistry I,W,8,Alexei Novikov,anovikov,CHEM 2301
1235,UMNTC,CHEM,2302,001,Org Chem II,A,6,Debra Salmon,djsalmon,CHEM 2302
1235,UMNTC,CHEM,2302,001,Org Chem II,A-,6,Debra Salmon,djsalmon,CHEM 2302
1235,UMNTC,CHEM,2302,001,Org Chem II,B,7,Debra Salmon,djsalmon,CHEM 2302
1235,UMNTC,CHEM,2302,001,Org Chem II,B+,3,Debra Salmon,djsalmon,CHEM 2302
1235,UMNTC,CHEM,2302,001,Org Chem II,B-,3,Debra Salmon,djsalmon,CHEM 2302
1235,UMNTC,CHEM,2302,001,Org Chem II,C,3,Debra Salmon,djsalmon,CHEM 2302
1235,UMNTC,CHEM,2302,001,Org Chem II,C+,7,Debra Salmon,djsalmon,CHEM 2302
1235,UMNTC,CHEM,2302,001,Org Chem II,C-,6,Debra Salmon,djsalmon,CHEM 2302
1235,UMNTC,CHEM,2302,001,Org Chem II,D,6,Debra Salmon,djsalmon,CHEM 2302
1235,UMNTC,CHEM,2302,001,Org Chem II,F,3,Debra Salmon,djsalmon,CHEM 2302
1235,UMNTC,CHEM,2302,001,Org Chem II,W,1,Debra Salmon,djsalmon,CHEM 2302
1235,UMNTC,CHEM,2311,002,Organic Lab,A,7,Angela Perkins,aperkins,CHEM 2311
1235,UMNTC,CHEM,2311,002,Organic Lab,A-,10,Angela Perkins,aperkins,CHEM 2311
1235,UMNTC,CHEM,2311,002,Organic Lab,B,10,Angela Perkins,aperkins,CHEM 2311
1235,UMNTC,CHEM,2311,002,Organic Lab,B+,8,Angela Perkins,aperkins,CHEM 2311
1235,UMNTC,CHEM,2311,002,Organic Lab,C,3,Angela Perkins,aperkins,CHEM 2311
1235,UMNTC,CHEM,2311,002,Organic Lab,C+,3,Angela Perkins,aperkins,CHEM 2311
1235,UMNTC,CHEM,2311,002,Organic Lab,W,2,Angela Perkins,aperkins,CHEM 2311
1235,UMNTC,CHIC,1102,001,Latinos in the United States,A,2,Kiara Padilla,,CHIC 1102
1235,UMNTC,CHIC,1102,001,Latinos in the United States,A-,3,Kiara Padilla,,CHIC 1102
1235,UMNTC,CHIC,1102,001,Latinos in the United States,B,1,Kiara Padilla,,CHIC 1102
1235,UMNTC,CHIC,1102,001,Latinos in the United States,B+,5,Kiara Padilla,,CHIC 1102
1235,UMNTC,CHIC,1102,001,Latinos in the United States,B-,2,Kiara Padilla,,CHIC 1102
1235,UMNTC,CHIC,1102,001,Latinos in the United States,C,1,Kiara Padilla,,CHIC 1102
1235,UMNTC,CHIC,1102,001,Latinos in the United States,C+,1,Kiara Padilla,,CHIC 1102
1235,UMNTC,CHIC,1102,001,Latinos in the United States,S,2,Kiara Padilla,,CHIC 1102
1235,UMNTC,CHIC,1102,001,Latinos in the United States,W,2,Kiara Padilla,,CHIC 1102
1235,UMNTC,CHMB,5804,001,Managerial Accounting,A,7,Unknown Instructor,,CHMB 5804
1235,UMNTC,CHMB,5804,001,Managerial Accounting,A-,20,Unknown Instructor,,CHMB 5804
1235,UMNTC,CHN,3021,001,Intermed Modern Chinese I,A,9,Hai Liu,liux3655,CHN 3021
1235,UMNTC,CHN,3021,001,Intermed Modern Chinese I,A-,1,Hai Liu,liux3655,CHN 3021
1235,UMNTC,CHN,3021,001,Intermed Modern Chinese I,W,1,Hai Liu,liux3655,CHN 3021
1235,UMNTC,CHN,3022,001,Intermediate Modern Chinese II,A,11,Chi-Ping Li,lixxx204,CHN 3022
1235,UMNTC,CHN,3022,001,Intermediate Modern Chinese II,B,1,Chi-Ping Li,lixxx204,CHN 3022
1235,UMNTC,CI,1124,101,Global Stories of Education,A,20,Marika Belusa,,CI 1124
1235,UMNTC,CI,1124,101,Global Stories of Education,B+,1,Marika Belusa,,CI 1124
1235,UMNTC,CI,1124,101,Global Stories of Education,F,2,Marika Belusa,,CI 1124
1235,UMNTC,CI,1124,101,Global Stories of Education,S,3,Marika Belusa,,CI 1124
1235,UMNTC,CI,1512,001,Nature in the City,A,8,Jennifer Tilsen,,CI 1512
1235,UMNTC,CI,1512,001,Nature in the City,A-,4,Jennifer Tilsen,,CI 1512
1235,UMNTC,CI,1512,001,Nature in the City,B,2,Jennifer Tilsen,,CI 1512
1235,UMNTC,CI,1512,001,Nature in the City,B+,2,Jennifer Tilsen,,CI 1512
1235,UMNTC,CI,1512,001,Nature in the City,B-,1,Jennifer Tilsen,,CI 1512
1235,UMNTC,CI,1512,001,Nature in the City,C,1,Jennifer Tilsen,,CI 1512
1235,UMNTC,CI,1512,001,Nature in the City,S,3,Jennifer Tilsen,,CI 1512
1235,UMNTC,CI,3342,101,Social Media Learning,A,9,Rukmini Avadhanam,,CI 3342
1235,UMNTC,CI,3342,101,Social Media Learning,A-,1,Rukmini Avadhanam,,CI 3342
1235,UMNTC,CI,4311W,001,Technology & Ethics in Society,A,14,Robert Kreml,,CI 4311W
1235,UMNTC,CI,4311W,001,Technology & Ethics in Society,A-,2,Robert Kreml,,CI 4311W
1235,UMNTC,CI,4311W,001,Technology & Ethics in Society,B+,1,Robert Kreml,,CI 4311W
1235,UMNTC,CI,4311W,101,Technology & Ethics in Society,A,13,John Bartucz,jbartucz,CI 4311W
1235,UMNTC,CI,4311W,101,Technology & Ethics in Society,A-,1,John Bartucz,jbartucz,CI 4311W
1235,UMNTC,CI,4311W,101,Technology & Ethics in Society,C+,1,John Bartucz,jbartucz,CI 4311W
1235,UMNTC,CI,4311W,101,Technology & Ethics in Society,F,1,John Bartucz,jbartucz,CI 4311W
1235,UMNTC,CI,4311W,101,Technology & Ethics in Society,W,1,John Bartucz,jbartucz,CI 4311W
1235,UMNTC,CI,5049,001,Arts Media Tech: Theory & Prac,A,10,Vanessa Hoff,,CI 5049
1235,UMNTC,CI,5049,001,Arts Media Tech: Theory & Prac,W,1,Vanessa Hoff,,CI 5049
1235,UMNTC,CI,5078,001,Application of Aesthetic Theor,A,5,Betsy Maloney Leaf,,CI 5078
1235,UMNTC,CI,5078,001,Application of Aesthetic Theor,A-,2,Betsy Maloney Leaf,,CI 5078
1235,UMNTC,CI,5078,001,Application of Aesthetic Theor,B,2,Betsy Maloney Leaf,,CI 5078
1235,UMNTC,CI,5078,001,Application of Aesthetic Theor,B-,1,Betsy Maloney Leaf,,CI 5078
1235,UMNTC,CI,5078,001,Application of Aesthetic Theor,W,1,Betsy Maloney Leaf,,CI 5078
1235,UMNTC,CI,5102,001,"Culture, Schools, Community I",A,19,Unknown Instructor,,CI 5102
1235,UMNTC,CI,5102,001,"Culture, Schools, Community I",A-,2,Unknown Instructor,,CI 5102
1235,UMNTC,CI,5102,001,"Culture, Schools, Community I",B,1,Unknown Instructor,,CI 5102
1235,UMNTC,CI,5102,001,"Culture, Schools, Community I",B+,2,Unknown Instructor,,CI 5102
1235,UMNTC,CI,5102,001,"Culture, Schools, Community I",B-,1,Unknown Instructor,,CI 5102
1235,UMNTC,CI,5102,003,"Culture, Schools, Community I",A,15,Unknown Instructor,,CI 5102
1235,UMNTC,CI,5102,003,"Culture, Schools, Community I",A-,3,Unknown Instructor,,CI 5102
1235,UMNTC,CI,5150,001,Curriculum Topics,A,7,Unknown Instructor,,CI 5150
1235,UMNTC,CI,5150,001,Curriculum Topics,B+,2,Unknown Instructor,,CI 5150
1235,UMNTC,CI,5150,001,Curriculum Topics,C,1,Unknown Instructor,,CI 5150
1235,UMNTC,CI,5150,001,Curriculum Topics,C+,1,Unknown Instructor,,CI 5150
1235,UMNTC,CI,5213,300,El Ed Content and Pedagogy III,A,10,Stephanie Owen,owenx079,CI 5213
1235,UMNTC,CI,5213,300,El Ed Content and Pedagogy III,B+,3,Stephanie Owen,owenx079,CI 5213
1235,UMNTC,CI,5213,300,El Ed Content and Pedagogy III,D+,1,Stephanie Owen,owenx079,CI 5213
1235,UMNTC,CI,5307,001,Technology for Teaching & Lrng,A,9,Kristine Cook,cook0654,CI 5307
1235,UMNTC,CI,5307,001,Technology for Teaching & Lrng,B+,1,Kristine Cook,cook0654,CI 5307
1235,UMNTC,CI,5307,003,Technology for Teaching & Lrng,A,9,Ryan Monson,monso196,CI 5307
1235,UMNTC,CI,5307,003,Technology for Teaching & Lrng,A-,3,Ryan Monson,monso196,CI 5307
1235,UMNTC,CI,5307,101,Technology for Teaching & Lrng,A,11,Kristine Cook,cook0654,CI 5307
1235,UMNTC,CI,5307,101,Technology for Teaching & Lrng,A-,1,Kristine Cook,cook0654,CI 5307
1235,UMNTC,CI,5307,101,Technology for Teaching & Lrng,B+,1,Kristine Cook,cook0654,CI 5307
1235,UMNTC,CI,5307,101,Technology for Teaching & Lrng,C+,1,Kristine Cook,cook0654,CI 5307
1235,UMNTC,CI,5307,101,Technology for Teaching & Lrng,F,3,Kristine Cook,cook0654,CI 5307
1235,UMNTC,CI,5307,101,Technology for Teaching & Lrng,W,1,Kristine Cook,cook0654,CI 5307
1235,UMNTC,CI,5351,001,Technology Tools for Educators,A,13,Jennifer Englund,englu061,CI 5351
1235,UMNTC,CI,5351,001,Technology Tools for Educators,A-,2,Jennifer Englund,englu061,CI 5351
1235,UMNTC,CI,5351,001,Technology Tools for Educators,B,1,Jennifer Englund,englu061,CI 5351
1235,UMNTC,CI,5351,001,Technology Tools for Educators,C+,1,Jennifer Englund,englu061,CI 5351
1235,UMNTC,CI,5452,002,Read Content Area ILP Cand,A,12,Laurie Hahn Ganser,,CI 5452
1235,UMNTC,CI,5452,002,Read Content Area ILP Cand,F,1,Laurie Hahn Ganser,,CI 5452
1235,UMNTC,CI,5452,300,Read Content Area ILP Cand,A,12,Gretchen Kleinsasser,gkleinsa,CI 5452
1235,UMNTC,CI,5452,300,Read Content Area ILP Cand,B,1,Gretchen Kleinsasser,gkleinsa,CI 5452
1235,UMNTC,CI,5452,300,Read Content Area ILP Cand,C,1,Gretchen Kleinsasser,gkleinsa,CI 5452
1235,UMNTC,CI,5461,001,Teach Comp in Secondary School,A,8,Abby Boehm-Turner,abt,CI 5461
1235,UMNTC,CI,5461,001,Teach Comp in Secondary School,B,1,Abby Boehm-Turner,abt,CI 5461
1235,UMNTC,CI,5461,001,Teach Comp in Secondary School,B-,1,Abby Boehm-Turner,abt,CI 5461
1235,UMNTC,CI,5461,001,Teach Comp in Secondary School,C+,1,Abby Boehm-Turner,abt,CI 5461
1235,UMNTC,CI,5475,001,Teaching Digital Writing,A,16,Stephanie Rollag Yoon,sry,CI 5475
1235,UMNTC,CI,5475,001,Teaching Digital Writing,B,1,Stephanie Rollag Yoon,sry,CI 5475
1235,UMNTC,CI,5631,001,Second Lang Curr Dev/Assess,A,8,Karla Stone,ston0032,CI 5631
1235,UMNTC,CI,5631,001,Second Lang Curr Dev/Assess,A-,1,Karla Stone,ston0032,CI 5631
1235,UMNTC,CI,5631,001,Second Lang Curr Dev/Assess,W,1,Karla Stone,ston0032,CI 5631
1235,UMNTC,CI,5741,001,Intro: Soc Studies Education,A,7,Jehanne Beaton,beat0012,CI 5741
1235,UMNTC,CI,5741,001,Intro: Soc Studies Education,A-,1,Jehanne Beaton,beat0012,CI 5741
1235,UMNTC,CI,5741,001,Intro: Soc Studies Education,B+,2,Jehanne Beaton,beat0012,CI 5741
1235,UMNTC,CI,5741,001,Intro: Soc Studies Education,C,1,Jehanne Beaton,beat0012,CI 5741
1235,UMNTC,CI,5743,001,Social Sciences/Social Studies,A,7,Emma Nicosia,,CI 5743
1235,UMNTC,CI,5743,001,Social Sciences/Social Studies,A-,1,Emma Nicosia,,CI 5743
1235,UMNTC,CI,5743,001,Social Sciences/Social Studies,B,2,Emma Nicosia,,CI 5743
1235,UMNTC,CI,5743,001,Social Sciences/Social Studies,B+,1,Emma Nicosia,,CI 5743
1235,UMNTC,CI,5980,300,Clinical Experiences for K-12,A,11,Stephanie Owen,owenx079,CI 5980
1235,UMNTC,CI,5980,300,Clinical Experiences for K-12,C-,1,Stephanie Owen,owenx079,CI 5980
