INSTITUTION,CAMPUS,SUBJECT,CATALOG_NBR,CLASS_SECTION,DESCR,CRSE_GRADE_OFF,GRADE_HDCNT,NAME,INTERNET_ID,TERM,FULL_NAME
UMNTC,UMNTC,PHYS,1302W,317,Physics for Sci and Engr II,C+,3,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,317,Physics for Sci and Engr II,C-,1,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,317,Physics for Sci and Engr II,W,1,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,319,Physics for Sci and Engr II,A,4,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,319,Physics for Sci and Engr II,A-,5,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,319,Physics for Sci and Engr II,B,3,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,319,Physics for Sci and Engr II,B+,2,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,319,Physics for Sci and Engr II,B-,1,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,319,Physics for Sci and Engr II,C,1,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,319,Physics for Sci and Engr II,C+,1,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,319,Physics for Sci and Engr II,C-,1,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,321,Physics for Sci and Engr II,A-,2,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,321,Physics for Sci and Engr II,B,2,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,321,Physics for Sci and Engr II,B+,4,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,321,Physics for Sci and Engr II,B-,1,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,321,Physics for Sci and Engr II,C,1,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,321,Physics for Sci and Engr II,C+,3,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,321,Physics for Sci and Engr II,C-,2,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,321,Physics for Sci and Engr II,F,2,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,323,Physics for Sci and Engr II,A,4,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,323,Physics for Sci and Engr II,A-,2,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,323,Physics for Sci and Engr II,B,2,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,323,Physics for Sci and Engr II,B+,5,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,323,Physics for Sci and Engr II,B-,1,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,323,Physics for Sci and Engr II,C,1,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,323,Physics for Sci and Engr II,C+,1,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,323,Physics for Sci and Engr II,W,1,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,325,Physics for Sci and Engr II,A,2,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,325,Physics for Sci and Engr II,A-,2,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,325,Physics for Sci and Engr II,B,6,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,325,Physics for Sci and Engr II,B+,4,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,325,Physics for Sci and Engr II,C,2,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,325,Physics for Sci and Engr II,C+,1,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,327,Physics for Sci and Engr II,A,2,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,327,Physics for Sci and Engr II,A-,1,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,327,Physics for Sci and Engr II,B,2,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,327,Physics for Sci and Engr II,B+,2,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,327,Physics for Sci and Engr II,B-,5,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,327,Physics for Sci and Engr II,C,3,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,327,Physics for Sci and Engr II,C-,1,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,327,Physics for Sci and Engr II,W,1,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,329,Physics for Sci and Engr II,A,4,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,329,Physics for Sci and Engr II,A-,3,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,329,Physics for Sci and Engr II,B,1,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,329,Physics for Sci and Engr II,B+,2,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,329,Physics for Sci and Engr II,B-,5,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,329,Physics for Sci and Engr II,C+,1,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,329,Physics for Sci and Engr II,W,1,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,331,Physics for Sci and Engr II,A,1,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,331,Physics for Sci and Engr II,A-,2,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,331,Physics for Sci and Engr II,B,2,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,331,Physics for Sci and Engr II,B+,2,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,331,Physics for Sci and Engr II,B-,3,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,331,Physics for Sci and Engr II,C+,3,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,331,Physics for Sci and Engr II,W,2,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,333,Physics for Sci and Engr II,A,3,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,333,Physics for Sci and Engr II,A-,1,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,333,Physics for Sci and Engr II,B,5,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,333,Physics for Sci and Engr II,B+,4,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,333,Physics for Sci and Engr II,B-,2,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,333,Physics for Sci and Engr II,C-,1,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,335,Physics for Sci and Engr II,A,4,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,335,Physics for Sci and Engr II,A-,1,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,335,Physics for Sci and Engr II,B,3,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,335,Physics for Sci and Engr II,B+,2,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,335,Physics for Sci and Engr II,B-,2,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,335,Physics for Sci and Engr II,C,2,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,335,Physics for Sci and Engr II,C+,2,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,337,Physics for Sci and Engr II,A-,1,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,337,Physics for Sci and Engr II,B+,6,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,337,Physics for Sci and Engr II,B-,3,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,337,Physics for Sci and Engr II,C,3,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,337,Physics for Sci and Engr II,C+,1,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,337,Physics for Sci and Engr II,C-,2,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,339,Physics for Sci and Engr II,A,1,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,339,Physics for Sci and Engr II,B,2,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,339,Physics for Sci and Engr II,B+,3,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,339,Physics for Sci and Engr II,B-,2,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,339,Physics for Sci and Engr II,C,4,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,339,Physics for Sci and Engr II,C-,2,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,339,Physics for Sci and Engr II,F,1,Aaron Wynveen,wynveen,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,411,Physics for Sci and Engr II,A,3,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,411,Physics for Sci and Engr II,A-,4,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,411,Physics for Sci and Engr II,B,1,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,411,Physics for Sci and Engr II,B+,1,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,411,Physics for Sci and Engr II,B-,1,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,411,Physics for Sci and Engr II,C,2,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,411,Physics for Sci and Engr II,C+,1,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,411,Physics for Sci and Engr II,C-,2,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,411,Physics for Sci and Engr II,F,1,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,411,Physics for Sci and Engr II,W,1,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,413,Physics for Sci and Engr II,A,2,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,413,Physics for Sci and Engr II,A-,1,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,413,Physics for Sci and Engr II,B,4,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,413,Physics for Sci and Engr II,B+,1,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,413,Physics for Sci and Engr II,B-,2,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,413,Physics for Sci and Engr II,C,3,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,413,Physics for Sci and Engr II,C+,1,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,413,Physics for Sci and Engr II,F,1,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,413,Physics for Sci and Engr II,W,2,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,421,Physics for Sci and Engr II,A,1,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,421,Physics for Sci and Engr II,A-,1,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,421,Physics for Sci and Engr II,B,3,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,421,Physics for Sci and Engr II,B+,1,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,421,Physics for Sci and Engr II,B-,4,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,421,Physics for Sci and Engr II,C,2,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,421,Physics for Sci and Engr II,C+,2,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,421,Physics for Sci and Engr II,F,2,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,421,Physics for Sci and Engr II,W,1,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,423,Physics for Sci and Engr II,A-,4,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,423,Physics for Sci and Engr II,B,1,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,423,Physics for Sci and Engr II,B-,4,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,423,Physics for Sci and Engr II,C,2,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,423,Physics for Sci and Engr II,C+,2,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,423,Physics for Sci and Engr II,C-,1,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,423,Physics for Sci and Engr II,W,2,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,431,Physics for Sci and Engr II,A-,3,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,431,Physics for Sci and Engr II,B,1,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,431,Physics for Sci and Engr II,B+,1,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,431,Physics for Sci and Engr II,C,8,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,431,Physics for Sci and Engr II,C+,1,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,431,Physics for Sci and Engr II,C-,1,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,431,Physics for Sci and Engr II,F,1,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,433,Physics for Sci and Engr II,A,2,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,433,Physics for Sci and Engr II,A-,4,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,433,Physics for Sci and Engr II,B,2,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,433,Physics for Sci and Engr II,B-,2,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,433,Physics for Sci and Engr II,C,1,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,433,Physics for Sci and Engr II,C+,1,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,433,Physics for Sci and Engr II,C-,1,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,433,Physics for Sci and Engr II,W,2,Paul Crowell,crowell,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,611,Physics for Sci and Engr II,A,2,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,611,Physics for Sci and Engr II,B,2,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,611,Physics for Sci and Engr II,B+,3,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,611,Physics for Sci and Engr II,B-,3,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,611,Physics for Sci and Engr II,C,1,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,611,Physics for Sci and Engr II,C+,2,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,611,Physics for Sci and Engr II,F,1,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,611,Physics for Sci and Engr II,W,1,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,613,Physics for Sci and Engr II,A,2,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,613,Physics for Sci and Engr II,B+,4,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,613,Physics for Sci and Engr II,B-,1,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,613,Physics for Sci and Engr II,C,2,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,613,Physics for Sci and Engr II,C+,1,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,613,Physics for Sci and Engr II,F,1,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,615,Physics for Sci and Engr II,A,2,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,615,Physics for Sci and Engr II,A-,2,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,615,Physics for Sci and Engr II,B,2,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,615,Physics for Sci and Engr II,B+,1,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,615,Physics for Sci and Engr II,B-,5,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,615,Physics for Sci and Engr II,C,2,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,615,Physics for Sci and Engr II,C+,2,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,615,Physics for Sci and Engr II,W,1,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,617,Physics for Sci and Engr II,A,3,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,617,Physics for Sci and Engr II,A-,1,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,617,Physics for Sci and Engr II,B,5,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,617,Physics for Sci and Engr II,B+,1,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,617,Physics for Sci and Engr II,B-,2,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,617,Physics for Sci and Engr II,C+,3,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,617,Physics for Sci and Engr II,C-,2,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,619,Physics for Sci and Engr II,A,1,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,619,Physics for Sci and Engr II,A-,1,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,619,Physics for Sci and Engr II,B,2,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,619,Physics for Sci and Engr II,B+,2,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,619,Physics for Sci and Engr II,B-,2,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,619,Physics for Sci and Engr II,C,3,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,619,Physics for Sci and Engr II,C+,2,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,619,Physics for Sci and Engr II,C-,2,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,619,Physics for Sci and Engr II,F,1,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,619,Physics for Sci and Engr II,W,1,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,621,Physics for Sci and Engr II,A-,3,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,621,Physics for Sci and Engr II,B,2,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,621,Physics for Sci and Engr II,B+,1,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,621,Physics for Sci and Engr II,B-,2,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,621,Physics for Sci and Engr II,C,1,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,621,Physics for Sci and Engr II,C+,2,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,621,Physics for Sci and Engr II,C-,1,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,621,Physics for Sci and Engr II,W,1,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,623,Physics for Sci and Engr II,A,4,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,623,Physics for Sci and Engr II,A-,1,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,623,Physics for Sci and Engr II,B,2,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,623,Physics for Sci and Engr II,B+,1,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,623,Physics for Sci and Engr II,B-,4,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,623,Physics for Sci and Engr II,C+,2,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,625,Physics for Sci and Engr II,A,3,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,625,Physics for Sci and Engr II,A-,2,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,625,Physics for Sci and Engr II,B,3,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,625,Physics for Sci and Engr II,B+,1,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,625,Physics for Sci and Engr II,B-,1,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,625,Physics for Sci and Engr II,C,2,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,625,Physics for Sci and Engr II,C+,2,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,625,Physics for Sci and Engr II,C-,1,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,627,Physics for Sci and Engr II,A,2,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,627,Physics for Sci and Engr II,A-,2,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,627,Physics for Sci and Engr II,B,2,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,627,Physics for Sci and Engr II,B+,2,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,627,Physics for Sci and Engr II,B-,2,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,627,Physics for Sci and Engr II,C,1,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,627,Physics for Sci and Engr II,C+,2,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,627,Physics for Sci and Engr II,C-,1,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,627,Physics for Sci and Engr II,W,1,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,629,Physics for Sci and Engr II,A,1,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,629,Physics for Sci and Engr II,B,1,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,629,Physics for Sci and Engr II,B+,2,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,629,Physics for Sci and Engr II,C,4,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,629,Physics for Sci and Engr II,C+,3,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,629,Physics for Sci and Engr II,C-,1,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,629,Physics for Sci and Engr II,F,1,Hart Goldman,hgoldman,1253,PHYS 1302W
UMNTC,UMNTC,PHYS,1302W,631,Physics for Sci and Engr II,A-,3,Hart Goldman,hgoldman,1253,PHYS 1302W
